latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.772987,9.730667,2797.62,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2010-11-18T00:00,-11.7,0.00,0.00,0.64,0.00,4.7,4.7,148,172,5.0,0.00,0
2010-11-18T01:00,-12.4,0.00,0.00,0.64,0.00,5.0,5.0,156,176,6.5,0.00,2
2010-11-18T02:00,-12.7,0.00,0.00,0.64,0.00,6.5,6.5,144,166,9.0,0.00,10
2010-11-18T03:00,-12.0,0.00,0.00,0.64,0.00,6.5,6.5,142,162,13.0,0.00,2
2010-11-18T04:00,-12.6,0.00,0.00,0.64,0.00,5.8,5.8,140,156,11.9,0.00,0
2010-11-18T05:00,-13.0,0.00,0.00,0.64,0.00,6.1,6.1,144,166,10.4,0.00,0
2010-11-18T06:00,-12.6,0.00,0.00,0.64,0.00,6.5,6.5,140,160,12.2,0.00,23
2010-11-18T07:00,-13.1,0.00,0.00,0.64,0.00,5.8,5.8,152,180,11.2,0.00,0
2010-11-18T08:00,-13.7,0.00,0.00,0.64,0.00,4.7,4.7,154,184,9.7,0.00,0
2010-11-18T09:00,-13.6,0.00,0.00,0.67,0.00,6.1,6.1,152,180,7.9,0.00,8
2010-11-18T10:00,-12.6,0.00,0.00,0.67,0.00,5.8,5.8,158,182,9.7,3486.03,1
2010-11-18T11:00,-10.3,0.00,0.00,0.67,0.00,4.7,4.7,158,194,9.0,3600.00,1
2010-11-18T12:00,-7.0,0.00,0.00,0.67,0.00,6.8,6.8,174,182,14.4,3600.00,21
2010-11-18T13:00,-5.8,0.00,0.00,0.67,0.00,6.1,6.1,170,174,15.5,3600.00,66
2010-11-18T14:00,-5.3,0.00,0.00,0.67,0.00,5.4,5.4,174,180,15.8,3600.00,90
2010-11-18T15:00,-5.5,0.00,0.00,0.67,0.00,3.6,3.6,220,220,14.8,0.00,53
2010-11-18T16:00,-6.2,0.00,0.00,0.67,0.00,4.0,4.0,278,270,9.7,3001.07,100
2010-11-18T17:00,-7.6,0.07,0.00,0.67,0.10,2.2,2.2,340,332,9.4,376.77,100
2010-11-18T18:00,-8.7,0.07,0.00,0.67,0.10,3.6,3.6,10,4,8.3,0.00,100
2010-11-18T19:00,-8.8,0.14,0.00,0.68,0.20,3.2,3.2,6,4,7.2,0.00,100
2010-11-18T20:00,-9.0,0.14,0.00,0.68,0.20,3.2,3.2,0,360,7.6,0.00,100
2010-11-18T21:00,-8.8,0.28,0.00,0.68,0.40,5.4,5.4,350,354,12.2,0.00,100
2010-11-18T22:00,-9.1,0.42,0.00,0.69,0.60,5.4,5.4,352,354,12.6,0.00,100
2010-11-18T23:00,-9.3,0.49,0.00,0.69,0.70,4.3,4.3,352,356,12.2,0.00,100
2010-11-19T00:00,-9.4,0.77,0.00,0.70,1.10,5.4,5.4,2,6,13.0,0.00,100
2010-11-19T01:00,-9.6,0.77,0.00,0.71,1.10,5.4,5.4,358,4,13.0,0.00,100
2010-11-19T02:00,-9.7,0.56,0.00,0.72,0.80,5.8,5.8,0,2,15.1,0.00,100
2010-11-19T03:00,-9.8,0.21,0.00,0.72,0.30,6.1,6.1,358,4,14.8,0.00,100
2010-11-19T04:00,-9.9,0.56,0.00,0.73,0.80,6.1,6.1,352,354,14.8,0.00,100
2010-11-19T05:00,-10.0,1.12,0.00,0.75,1.60,6.1,6.1,352,354,14.8,0.00,100
2010-11-19T06:00,-10.1,0.91,0.00,0.76,1.30,5.0,5.0,18,16,13.0,0.00,100
2010-11-19T07:00,-10.3,0.35,0.00,0.77,0.50,6.5,6.5,16,20,15.1,0.00,100
2010-11-19T08:00,-10.4,0.07,0.00,0.77,0.10,4.7,4.7,18,18,14.4,0.00,100
2010-11-19T09:00,-10.1,0.21,0.00,0.66,0.30,3.6,3.6,4,358,9.7,0.00,100
2010-11-19T10:00,-10.1,0.35,0.00,0.66,0.50,3.2,3.2,38,28,9.4,0.00,100
2010-11-19T11:00,-10.0,0.21,0.00,0.67,0.30,3.6,3.6,42,40,10.1,0.00,100
2010-11-19T12:00,-9.5,0.28,0.00,0.67,0.40,2.9,2.9,14,8,10.1,0.00,100
2010-11-19T13:00,-9.0,0.14,0.00,0.67,0.20,2.9,2.9,356,344,9.0,0.00,100
2010-11-19T14:00,-8.6,0.07,0.00,0.67,0.10,4.3,4.3,354,346,12.6,0.00,100
2010-11-19T15:00,-8.6,0.07,0.00,0.67,0.10,5.4,5.4,6,4,12.2,0.00,100
2010-11-19T16:00,-8.7,0.00,0.00,0.67,0.00,5.0,5.0,30,32,11.9,0.00,71
2010-11-19T17:00,-8.9,0.00,0.00,0.67,0.00,4.7,4.7,68,80,11.2,1892.87,68
2010-11-19T18:00,-10.9,0.00,0.00,0.67,0.00,2.9,2.9,66,86,11.5,0.00,5
2010-11-19T19:00,-12.8,0.00,0.00,0.67,0.00,3.2,3.2,112,114,4.7,0.00,0
2010-11-19T20:00,-14.1,0.00,0.00,0.67,0.00,4.3,4.3,142,130,5.4,0.00,0
2010-11-19T21:00,-14.1,0.00,0.00,0.67,0.00,3.6,3.6,154,152,6.5,0.00,0
2010-11-19T22:00,-14.8,0.00,0.00,0.67,0.00,4.0,4.0,142,180,5.8,0.00,2
2010-11-19T23:00,-15.4,0.00,0.00,0.67,0.00,4.7,4.7,154,178,5.0,0.00,19
2010-11-20T00:00,-15.1,0.00,0.00,0.67,0.00,5.4,5.4,156,182,7.9,0.00,63
2010-11-20T01:00,-14.7,0.00,0.00,0.67,0.00,5.0,5.0,146,170,8.3,0.00,85
2010-11-20T02:00,-14.6,0.00,0.00,0.67,0.00,5.4,5.4,152,168,6.8,0.00,90
2010-11-20T03:00,-13.6,0.00,0.00,0.67,0.00,4.7,4.7,152,166,5.4,0.00,90
2010-11-20T04:00,-13.0,0.00,0.00,0.67,0.00,7.6,7.6,158,174,14.8,0.00,89
2010-11-20T05:00,-12.1,0.00,0.00,0.67,0.00,8.6,8.6,158,178,16.9,0.00,88
2010-11-20T06:00,-12.4,0.00,0.00,0.67,0.00,7.9,7.9,160,176,15.8,0.00,52
2010-11-20T07:00,-12.9,0.00,0.00,0.67,0.00,9.7,9.7,160,174,19.1,0.00,78
2010-11-20T08:00,-12.8,0.00,0.00,0.67,0.00,9.0,9.0,162,170,19.1,0.00,85
2010-11-20T09:00,-11.6,0.00,0.00,0.66,0.00,11.2,11.2,164,170,23.0,0.00,95
2010-11-20T10:00,-11.1,0.00,0.00,0.66,0.00,9.0,9.0,168,170,22.3,0.00,100
2010-11-20T11:00,-10.3,0.00,0.00,0.66,0.00,8.6,8.6,168,172,18.0,0.00,98
2010-11-20T12:00,-7.9,0.00,0.00,0.66,0.00,9.4,9.4,162,168,20.9,0.00,41
2010-11-20T13:00,-6.5,0.00,0.00,0.66,0.00,11.2,11.2,172,178,25.9,3600.00,64
2010-11-20T14:00,-5.9,0.00,0.00,0.66,0.00,12.2,12.2,184,190,28.8,3600.00,100
2010-11-20T15:00,-6.6,0.07,0.00,0.66,0.10,11.5,11.5,184,188,31.3,0.00,100
2010-11-20T16:00,-7.1,0.07,0.00,0.66,0.10,9.0,9.0,190,192,26.3,0.00,100
2010-11-20T17:00,-7.9,0.07,0.00,0.66,0.10,7.6,7.6,176,182,20.2,0.00,65
2010-11-20T18:00,-8.7,0.00,0.00,0.66,0.00,7.9,7.9,164,170,18.4,0.00,66
2010-11-20T19:00,-9.9,0.00,0.00,0.66,0.00,7.9,7.9,164,170,17.3,0.00,50
2010-11-20T20:00,-10.9,0.00,0.00,0.66,0.00,9.7,9.7,170,176,19.8,0.00,63
