latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.77061,9.874832,2467.57,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2017-01-12T00:00,-10.6,0.28,0.00,0.19,0.40,8.3,8.3,332,322,24.5,0.00,92
2017-01-12T01:00,-9.9,0.14,0.00,0.19,0.20,9.7,9.7,312,306,25.6,0.00,91
2017-01-12T02:00,-8.7,0.21,0.00,0.19,0.30,16.6,16.6,324,320,37.8,0.00,92
2017-01-12T03:00,-8.8,0.21,0.00,0.19,0.30,13.0,13.0,326,322,42.8,0.00,100
2017-01-12T04:00,-8.6,0.07,0.00,0.19,0.10,13.0,13.0,324,318,34.2,0.00,92
2017-01-12T05:00,-8.7,0.07,0.00,0.20,0.10,10.1,10.1,334,328,29.5,0.00,100
2017-01-12T06:00,-8.6,0.28,0.00,0.20,0.40,9.7,9.7,342,332,25.6,0.00,100
2017-01-12T07:00,-8.5,0.35,0.00,0.20,0.50,11.5,11.5,332,324,27.0,0.00,100
2017-01-12T08:00,-8.5,0.21,0.00,0.21,0.30,11.2,11.2,344,336,26.6,0.00,100
2017-01-12T09:00,-8.9,0.21,0.00,0.12,0.30,9.4,9.4,354,350,22.7,0.00,83
2017-01-12T10:00,-9.9,0.07,0.00,0.13,0.10,7.6,7.6,340,334,19.4,0.00,78
2017-01-12T11:00,-9.2,0.07,0.00,0.13,0.10,9.0,9.0,332,332,22.7,0.00,100
2017-01-12T12:00,-8.4,0.00,0.00,0.13,0.00,3.6,3.6,334,332,20.2,0.00,64
2017-01-12T13:00,-6.5,0.00,0.00,0.13,0.00,4.7,4.7,176,204,10.4,3600.00,13
2017-01-12T14:00,-4.3,0.00,0.00,0.13,0.00,7.6,7.6,196,220,17.3,3600.00,26
2017-01-12T15:00,-4.1,0.00,0.00,0.13,0.00,6.8,6.8,200,222,15.5,3600.00,19
2017-01-12T16:00,-4.0,0.00,0.00,0.13,0.00,8.3,8.3,200,218,19.8,3600.00,58
2017-01-12T17:00,-5.0,0.00,0.00,0.13,0.00,8.6,8.6,190,210,17.6,3600.00,57
2017-01-12T18:00,-6.9,0.00,0.00,0.13,0.00,13.0,13.0,176,200,26.6,28.03,48
2017-01-12T19:00,-7.5,0.07,0.00,0.13,0.10,16.2,16.2,172,190,33.5,0.00,55
2017-01-12T20:00,-7.4,0.07,0.00,0.13,0.10,17.6,17.6,172,186,37.8,0.00,82
2017-01-12T21:00,-7.0,0.07,0.00,0.13,0.10,19.8,19.8,170,180,44.6,0.00,83
2017-01-12T22:00,-7.0,0.14,0.00,0.13,0.20,22.0,22.0,174,184,49.0,0.00,100
2017-01-12T23:00,-6.5,0.14,0.00,0.13,0.20,24.1,24.1,180,188,54.0,0.00,100
2017-01-13T00:00,-6.6,0.07,0.00,0.13,0.10,23.4,23.4,182,188,55.8,0.00,71
2017-01-13T01:00,-7.1,0.14,0.00,0.13,0.20,23.8,23.8,184,194,54.7,0.00,100
2017-01-13T02:00,-6.8,0.07,0.00,0.13,0.10,22.7,22.7,184,190,53.3,0.00,100
2017-01-13T03:00,-7.5,0.00,0.00,0.13,0.00,17.6,17.6,174,180,49.0,0.00,68
2017-01-13T04:00,-7.7,0.00,0.00,0.13,0.00,20.5,20.5,174,184,43.9,0.00,62
2017-01-13T05:00,-8.1,0.14,0.00,0.13,0.20,13.7,13.7,224,226,45.4,0.00,100
2017-01-13T06:00,-8.3,1.75,0.00,0.16,2.50,7.2,7.2,278,280,24.8,0.00,100
2017-01-13T07:00,-8.5,1.82,0.00,0.18,2.60,12.2,12.2,296,294,27.7,0.00,100
2017-01-13T08:00,-9.1,0.63,0.00,0.19,0.90,13.7,13.7,278,276,41.4,0.00,100
2017-01-13T09:00,-10.5,0.91,0.00,0.21,1.30,14.8,14.8,324,326,34.2,0.00,100
2017-01-13T10:00,-12.4,1.68,0.00,0.24,2.40,20.9,20.9,326,324,50.0,0.00,100
2017-01-13T11:00,-13.2,0.77,0.00,0.25,1.10,16.6,16.6,322,324,45.7,0.00,100
2017-01-13T12:00,-13.6,0.77,0.00,0.26,1.10,19.4,19.4,328,328,42.1,0.00,100
2017-01-13T13:00,-14.5,0.84,0.00,0.27,1.20,23.0,23.0,332,332,51.5,0.00,100
2017-01-13T14:00,-14.7,0.42,0.00,0.27,0.60,20.9,20.9,338,336,49.7,0.00,100
2017-01-13T15:00,-14.9,0.21,0.00,0.28,0.30,21.2,21.2,342,340,46.8,0.00,100
2017-01-13T16:00,-15.1,0.07,0.00,0.28,0.10,21.2,21.2,334,332,50.4,0.00,100
2017-01-13T17:00,-15.5,0.07,0.00,0.28,0.10,18.7,18.7,338,334,47.2,0.00,100
2017-01-13T18:00,-15.4,0.21,0.00,0.28,0.30,22.3,22.3,332,330,50.4,0.00,100
2017-01-13T19:00,-15.7,0.21,0.00,0.28,0.30,17.6,17.6,328,328,50.0,0.00,100
2017-01-13T20:00,-15.7,0.28,0.00,0.29,0.40,17.6,17.6,328,328,40.3,0.00,100
2017-01-13T21:00,-15.8,0.21,0.00,0.29,0.30,18.4,18.4,322,324,41.0,0.00,100
2017-01-13T22:00,-16.0,0.14,0.00,0.29,0.20,18.7,18.7,324,324,42.1,0.00,94
2017-01-13T23:00,-16.2,0.14,0.00,0.29,0.20,18.0,18.0,328,328,41.8,0.00,90
2017-01-14T00:00,-15.6,0.21,0.00,0.29,0.30,15.1,15.1,326,324,37.4,0.00,90
2017-01-14T01:00,-15.8,0.07,0.00,0.29,0.10,11.5,11.5,326,324,35.6,0.00,90
2017-01-14T02:00,-16.4,0.07,0.00,0.30,0.10,7.9,7.9,334,328,27.4,0.00,100
2017-01-14T03:00,-15.6,0.42,0.00,0.30,0.60,6.8,6.8,334,326,18.4,0.00,100
2017-01-14T04:00,-15.1,0.56,0.00,0.31,0.80,9.4,9.4,330,328,24.5,0.00,100
2017-01-14T05:00,-14.4,0.84,0.00,0.32,1.20,13.7,13.7,320,316,33.5,0.00,100
2017-01-14T06:00,-14.2,1.33,0.00,0.34,1.90,13.7,13.7,318,320,31.7,0.00,100
2017-01-14T07:00,-13.8,1.26,0.00,0.36,1.80,18.7,18.7,324,324,46.4,0.00,100
2017-01-14T08:00,-13.4,1.12,0.00,0.37,1.60,18.0,18.0,318,320,43.2,0.00,100
2017-01-14T09:00,-13.8,1.12,0.00,0.45,1.60,15.5,15.5,312,314,41.4,0.00,100
2017-01-14T10:00,-13.7,0.63,0.00,0.46,0.90,15.5,15.5,312,314,38.5,0.00,100
2017-01-14T11:00,-13.7,0.63,0.00,0.47,0.90,13.0,13.0,320,318,35.3,0.00,100
2017-01-14T12:00,-13.6,0.70,0.00,0.48,1.00,12.2,12.2,316,318,31.0,0.00,100
2017-01-14T13:00,-13.6,0.70,0.00,0.49,1.00,14.8,14.8,318,318,33.8,0.00,100
2017-01-14T14:00,-13.8,0.49,0.00,0.49,0.70,14.4,14.4,318,320,36.7,0.00,100
2017-01-14T15:00,-13.8,0.28,0.00,0.50,0.40,13.3,13.3,316,316,32.0,0.00,100
2017-01-14T16:00,-13.9,0.28,0.00,0.50,0.40,15.1,15.1,324,324,33.8,0.00,100
2017-01-14T17:00,-14.2,0.35,0.00,0.51,0.50,15.1,15.1,322,324,34.9,0.00,100
2017-01-14T18:00,-14.3,0.21,0.00,0.51,0.30,12.6,12.6,324,326,32.4,0.00,100
2017-01-14T19:00,-14.6,0.21,0.00,0.51,0.30,12.2,12.2,320,320,27.4,0.00,100
2017-01-14T20:00,-15.0,0.21,0.00,0.52,0.30,12.2,12.2,314,318,28.4,0.00,100
2017-01-14T21:00,-15.5,0.07,0.00,0.52,0.10,9.4,9.4,326,324,23.4,0.00,100
2017-01-14T22:00,-15.8,0.14,0.00,0.52,0.20,10.1,10.1,308,312,22.3,0.00,100
2017-01-14T23:00,-16.2,0.07,0.00,0.52,0.10,10.1,10.1,312,316,23.4,0.00,100
2017-01-15T00:00,-15.8,0.14,0.00,0.52,0.20,8.6,8.6,330,328,20.2,0.00,100
2017-01-15T01:00,-16.0,0.07,0.00,0.52,0.10,7.9,7.9,332,330,19.8,0.00,100
2017-01-15T02:00,-16.2,0.07,0.00,0.52,0.10,7.9,7.9,326,324,19.4,0.00,100
2017-01-15T03:00,-16.5,0.07,0.00,0.52,0.10,7.2,7.2,330,330,20.5,0.00,100
2017-01-15T04:00,-16.6,0.07,0.00,0.52,0.10,5.4,5.4,320,322,16.2,0.00,100
2017-01-15T05:00,-16.9,0.00,0.00,0.52,0.00,4.0,4.0,322,324,12.6,0.00,100
2017-01-15T06:00,-16.9,0.07,0.00,0.53,0.10,3.6,3.6,346,342,13.3,0.00,100
2017-01-15T07:00,-17.9,0.00,0.00,0.53,0.00,1.1,1.1,78,338,8.3,0.00,100
2017-01-15T08:00,-17.8,0.07,0.00,0.53,0.10,3.6,3.6,8,338,10.4,0.00,100
2017-01-15T09:00,-17.8,0.07,0.00,0.44,0.10,4.0,4.0,332,322,11.5,0.00,92
2017-01-15T10:00,-17.8,0.07,0.00,0.44,0.10,0.4,0.4,356,318,9.7,0.00,90
2017-01-15T11:00,-17.8,0.00,0.00,0.44,0.00,2.9,2.9,148,316,4.0,1054.73,88
2017-01-15T12:00,-16.9,0.00,0.00,0.45,0.00,3.2,3.2,146,310,5.8,1091.82,90
2017-01-15T13:00,-15.7,0.00,0.00,0.45,0.00,5.8,5.8,326,322,16.2,3600.00,90
2017-01-15T14:00,-15.0,0.07,0.00,0.45,0.10,10.1,10.1,308,310,23.4,1950.40,90
2017-01-15T15:00,-15.2,0.00,0.00,0.45,0.00,8.3,8.3,322,324,19.1,994.15,100
2017-01-15T16:00,-15.4,0.00,0.00,0.45,0.00,7.6,7.6,322,324,19.1,3600.00,88
2017-01-15T17:00,-16.0,0.00,0.00,0.45,0.00,6.1,6.1,302,308,17.3,2474.09,90
2017-01-15T18:00,-17.2,0.07,0.00,0.45,0.10,4.0,4.0,322,326,13.7,0.00,91
2017-01-15T19:00,-16.9,0.28,0.00,0.45,0.40,2.9,2.9,302,316,8.3,0.00,90
2017-01-15T20:00,-17.2,0.21,0.00,0.45,0.30,1.1,1.1,280,314,6.1,0.00,90
2017-01-15T21:00,-17.1,0.21,0.00,0.46,0.30,4.0,4.0,62,46,7.9,0.00,90
2017-01-15T22:00,-17.4,0.07,0.00,0.46,0.10,4.7,4.7,84,56,8.3,0.00,90
