latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.144066,7.5726013,2791.47,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2003-11-27T00:00,-9.7,0.00,0.00,1.65,0.00,15.1,15.1,160,162,31.7,0.00,32,-10.0,0.00,0.00,0.70,0.00,8.4,12.0,137,141,33.8,0.00,94
2003-11-27T01:00,-10.0,0.00,0.00,1.65,0.00,16.6,16.6,166,164,38.5,0.00,42,-11.0,0.00,0.00,0.70,0.00,8.9,13.4,140,144,38.2,0.00,99
2003-11-27T02:00,-10.0,0.00,0.00,1.65,0.00,17.6,17.6,162,162,41.8,0.00,90,-10.9,0.00,0.00,0.70,0.00,9.7,13.6,138,143,40.0,0.00,100
2003-11-27T03:00,-8.7,0.00,0.00,1.65,0.00,17.6,17.6,170,166,40.0,0.00,90,-11.0,0.00,0.00,0.70,0.00,8.7,14.1,142,142,40.7,0.00,100
2003-11-27T04:00,-7.9,0.00,0.00,1.65,0.00,19.8,19.8,168,164,46.4,0.00,90,-10.3,0.00,0.00,0.70,0.00,6.1,15.1,135,140,41.4,0.00,100
2003-11-27T05:00,-7.6,0.00,0.00,1.65,0.00,16.9,16.9,166,164,45.0,0.00,88,-9.7,0.07,0.00,0.70,0.10,6.4,15.1,137,140,43.2,0.00,100
2003-11-27T06:00,-7.3,0.07,0.00,1.65,0.10,18.0,18.0,170,168,41.0,0.00,91,-8.9,0.21,0.00,0.70,0.30,6.4,15.1,137,140,44.3,0.00,100
2003-11-27T07:00,-6.7,0.07,0.00,1.65,0.10,22.7,22.7,164,162,54.4,0.00,90,-8.4,0.35,0.00,0.71,0.50,6.6,15.8,131,137,52.2,0.00,100
2003-11-27T08:00,-6.4,0.14,0.00,1.65,0.20,19.8,19.8,164,162,54.7,0.00,90,-8.0,0.56,0.00,0.71,0.80,6.4,15.8,133,135,55.8,0.00,100
2003-11-27T09:00,-6.2,0.42,0.00,1.65,0.60,17.6,17.6,164,160,50.4,0.00,90,-7.6,0.91,0.00,0.72,1.30,6.1,15.5,135,138,58.3,0.00,100
2003-11-27T10:00,-6.4,0.49,0.00,1.66,0.70,21.2,21.2,160,154,52.6,0.00,50,-7.6,0.98,0.00,0.73,1.40,6.9,15.3,133,137,46.8,0.00,100
2003-11-27T11:00,-5.9,0.14,0.00,1.66,0.20,33.5,33.5,156,154,71.3,367.38,90,-7.4,0.91,0.00,0.74,1.30,7.6,16.3,135,137,50.0,0.00,100
2003-11-27T12:00,-6.2,0.21,0.00,1.66,0.30,29.9,29.9,152,150,70.9,0.00,90,-7.0,0.91,0.00,0.76,1.30,8.9,15.3,137,139,51.8,0.00,100
2003-11-27T13:00,-5.9,0.63,0.00,1.67,0.90,27.0,27.0,154,148,62.6,0.00,90,-6.5,0.98,0.00,0.77,1.40,7.9,14.8,133,137,53.6,0.00,100
2003-11-27T14:00,-5.7,0.42,0.00,1.68,0.60,20.9,20.9,152,146,56.2,0.00,90,-6.2,1.40,0.00,0.79,2.00,5.6,12.5,135,136,52.2,0.00,100
2003-11-27T15:00,-6.7,0.49,0.00,1.69,0.70,10.4,10.4,168,152,46.8,0.00,92,-6.0,1.68,0.00,0.81,2.40,5.4,10.2,132,135,46.8,0.00,100
2003-11-27T16:00,-8.1,0.70,0.00,1.69,1.00,5.4,5.4,282,248,26.6,0.00,100,-6.1,1.61,0.00,0.83,2.30,2.9,8.0,120,126,40.0,0.00,100
2003-11-27T17:00,-8.7,0.63,0.00,1.70,0.90,6.8,6.8,294,314,10.8,0.00,100,-6.1,1.89,0.00,0.86,2.70,2.3,5.4,108,110,32.0,0.00,100
2003-11-27T18:00,-9.0,1.12,0.00,1.71,1.60,2.5,2.5,268,292,13.3,0.00,100,-6.3,2.52,0.00,0.90,3.60,2.2,3.0,90,104,24.1,0.00,100
2003-11-27T19:00,-9.0,1.54,0.00,1.74,2.20,2.9,2.9,304,290,5.0,0.00,100,-7.0,3.15,0.00,0.94,4.50,1.1,2.1,72,31,16.2,0.00,100
2003-11-27T20:00,-9.2,1.26,0.00,1.75,1.80,5.4,5.4,308,298,10.8,0.00,100,-7.3,3.36,0.00,0.99,4.80,3.9,6.2,338,339,21.6,0.00,99
2003-11-27T21:00,-9.6,0.91,0.00,1.77,1.30,6.1,6.1,288,280,16.2,0.00,100,-7.7,1.96,0.00,1.03,2.80,6.1,8.8,320,325,20.5,0.00,100
2003-11-27T22:00,-9.7,1.54,0.00,1.79,2.20,7.2,7.2,276,270,18.4,0.00,100,-7.8,1.96,0.00,1.06,2.80,3.8,10.7,319,320,25.2,0.00,100
2003-11-27T23:00,-9.8,0.91,0.00,1.80,1.30,7.2,7.2,268,268,17.6,0.00,100,-8.0,1.61,0.00,1.08,2.30,4.8,11.7,312,317,31.0,0.00,99
2003-11-28T00:00,-10.1,1.05,0.00,1.81,1.50,6.1,6.1,272,276,18.0,0.00,100,-8.5,1.12,0.00,1.10,1.60,5.6,10.5,320,319,31.3,0.00,100
2003-11-28T01:00,-10.2,1.05,0.00,1.83,1.50,6.8,6.8,276,274,19.4,0.00,100,-8.7,0.84,0.00,1.11,1.20,4.6,10.7,315,318,33.5,0.00,99
2003-11-28T02:00,-10.3,0.77,0.00,1.83,1.10,8.3,8.3,278,276,19.4,0.00,100,-8.9,0.70,0.00,1.12,1.00,6.1,10.7,315,318,36.7,0.00,99
2003-11-28T03:00,-10.4,0.49,0.00,1.84,0.70,6.5,6.5,272,270,16.6,0.00,100,-8.8,0.63,0.00,1.13,0.90,6.4,11.0,317,319,38.9,0.00,100
2003-11-28T04:00,-10.7,0.63,0.00,1.85,0.90,7.9,7.9,282,282,17.6,0.00,100,-8.9,0.56,0.00,1.14,0.80,7.1,11.8,319,320,41.0,0.00,100
2003-11-28T05:00,-10.8,0.77,0.00,1.86,1.10,9.0,9.0,286,288,20.2,0.00,100,-9.0,0.56,0.00,1.14,0.80,6.9,12.2,317,317,41.4,0.00,100
2003-11-28T06:00,-10.7,0.77,0.00,1.87,1.10,7.9,7.9,278,282,17.3,0.00,100,-9.1,0.63,0.00,1.15,0.90,8.1,13.0,315,318,42.1,0.00,100
2003-11-28T07:00,-10.7,0.91,0.00,1.88,1.30,7.9,7.9,286,290,18.4,0.00,100,-9.2,0.63,0.00,1.16,0.90,8.4,14.0,317,318,43.6,0.00,100
2003-11-28T08:00,-10.7,0.98,0.00,1.90,1.40,9.4,9.4,298,298,20.9,0.00,100,-9.2,0.56,0.00,1.17,0.80,8.4,13.8,317,317,45.4,0.00,100
2003-11-28T09:00,-10.5,0.98,0.00,1.91,1.40,11.2,11.2,302,300,24.5,0.00,100,-9.9,0.42,0.00,1.17,0.60,8.1,13.3,315,319,43.6,0.00,100
2003-11-28T10:00,-10.7,0.84,0.00,1.92,1.20,8.6,8.6,298,296,24.1,0.00,100,-9.8,0.42,0.00,1.17,0.60,7.6,12.3,315,320,42.5,0.00,100
2003-11-28T11:00,-10.8,0.63,0.00,1.93,0.90,7.6,7.6,292,294,19.1,0.00,100,-9.6,0.35,0.00,1.18,0.50,7.9,12.8,317,320,42.5,0.00,100
2003-11-28T12:00,-10.6,0.35,0.00,1.94,0.50,5.8,5.8,288,290,16.2,0.00,100,-9.5,0.35,0.00,1.18,0.50,8.0,12.9,324,324,42.1,0.00,100
2003-11-28T13:00,-10.5,0.42,0.00,1.94,0.60,6.1,6.1,300,298,14.0,0.00,100,-9.2,0.21,0.00,1.18,0.30,7.7,12.4,323,324,40.3,0.00,97
2003-11-28T14:00,-10.4,0.28,0.00,1.95,0.40,7.2,7.2,302,300,16.2,0.00,100,-9.1,0.14,0.00,1.18,0.20,7.0,13.0,325,326,39.6,0.00,87
2003-11-28T15:00,-10.1,0.42,0.00,1.95,0.60,7.2,7.2,302,302,16.9,0.00,100,-9.0,0.14,0.00,1.18,0.20,7.2,12.7,323,325,38.5,2576.73,98
2003-11-28T16:00,-10.4,0.35,0.00,1.96,0.50,6.8,6.8,302,300,15.5,0.00,100,-9.2,0.07,0.00,1.18,0.10,4.8,12.6,318,323,37.1,3600.00,100
2003-11-28T17:00,-10.6,0.35,0.00,1.96,0.50,6.1,6.1,296,296,15.1,0.00,100,-9.6,0.07,0.00,1.18,0.10,4.6,11.8,315,320,35.6,0.00,100
2003-11-28T18:00,-10.6,0.28,0.00,1.96,0.40,5.8,5.8,266,270,12.6,0.00,100,-9.9,0.14,0.00,1.18,0.20,4.8,11.0,318,319,34.2,0.00,100
2003-11-28T19:00,-10.9,0.63,0.00,1.97,0.90,5.0,5.0,268,274,12.6,0.00,100,-10.1,0.21,0.00,1.18,0.30,5.9,9.7,317,321,35.6,0.00,100
2003-11-28T20:00,-11.0,0.77,0.00,1.98,1.10,4.3,4.3,254,264,10.8,0.00,100,-10.4,0.42,0.00,1.18,0.60,4.8,8.5,318,324,34.6,0.00,100
2003-11-28T21:00,-10.4,0.42,0.00,1.99,0.60,4.0,4.0,244,258,9.0,0.00,100,-10.2,0.14,0.00,1.18,0.20,4.1,8.1,322,328,31.3,0.00,100
2003-11-28T22:00,-10.4,0.28,0.00,1.99,0.40,3.2,3.2,238,256,7.6,0.00,100,-10.5,0.21,0.00,1.18,0.30,4.4,7.7,325,332,32.0,0.00,100
2003-11-28T23:00,-10.4,0.14,0.00,1.99,0.20,4.3,4.3,192,216,7.9,0.00,100,-10.6,0.35,0.00,1.19,0.50,2.9,6.6,330,338,30.6,0.00,100
2003-11-29T00:00,-9.9,0.07,0.00,1.99,0.10,4.3,4.3,200,232,10.1,0.00,100,-10.6,0.14,0.00,1.19,0.20,3.1,5.1,21,356,25.2,0.00,100
2003-11-29T01:00,-9.9,0.14,0.00,2.00,0.20,5.4,5.4,196,200,9.7,0.00,100,-10.7,0.07,0.00,1.19,0.00,3.3,5.0,6,360,24.1,0.00,100
2003-11-29T02:00,-10.0,0.07,0.00,2.00,0.10,5.8,5.8,196,202,10.8,0.00,62,-10.8,0.07,0.00,1.19,0.00,3.1,5.1,21,4,23.8,0.00,100
2003-11-29T03:00,-10.4,0.00,0.00,2.00,0.00,6.1,6.1,204,208,11.2,0.00,46,-10.5,0.00,0.00,1.18,0.00,2.5,4.4,45,9,23.0,0.00,99
