latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.769356,9.946915,2422.49,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2015-02-06T00:00,-10.3,0.07,0.00,5.84,0.10,23.0,23.0,102,100,45.0,0.00,100
2015-02-06T01:00,-10.5,0.00,0.00,5.84,0.00,15.8,15.8,94,92,42.8,0.00,92
2015-02-06T02:00,-12.9,0.00,0.00,5.84,0.00,9.4,9.4,94,86,27.0,0.00,100
2015-02-06T03:00,-13.1,0.00,0.00,5.84,0.00,17.3,17.3,112,106,33.5,0.00,90
2015-02-06T04:00,-14.0,0.00,0.00,5.84,0.00,14.8,14.8,98,94,30.2,0.00,90
2015-02-06T05:00,-14.4,0.00,0.00,5.84,0.00,9.4,9.4,98,78,25.2,0.00,85
2015-02-06T06:00,-15.0,0.00,0.00,5.84,0.00,9.4,9.4,110,84,14.8,0.00,98
2015-02-06T07:00,-14.9,0.00,0.00,5.84,0.00,10.4,10.4,106,90,17.6,0.00,99
2015-02-06T08:00,-14.8,0.00,0.00,5.84,0.00,12.2,12.2,96,86,22.3,0.00,94
2015-02-06T09:00,-14.4,0.00,0.00,5.85,0.00,10.1,10.1,92,80,20.9,0.00,73
2015-02-06T10:00,-14.1,0.00,0.00,5.85,0.00,11.9,11.9,92,84,21.6,0.00,100
2015-02-06T11:00,-12.2,0.00,0.00,5.85,0.00,12.2,12.2,88,84,23.0,0.00,76
2015-02-06T12:00,-11.9,0.00,0.00,5.85,0.00,7.6,7.6,92,84,14.8,0.00,100
2015-02-06T13:00,-10.4,0.07,0.00,5.85,0.10,9.0,9.0,88,84,16.2,0.00,100
2015-02-06T14:00,-8.4,0.07,0.00,5.85,0.10,10.1,10.1,82,82,19.8,0.00,100
2015-02-06T15:00,-9.0,0.07,0.00,5.85,0.10,11.2,11.2,80,84,21.2,0.00,95
2015-02-06T16:00,-8.6,0.07,0.00,5.85,0.10,10.4,10.4,86,86,20.9,0.00,85
2015-02-06T17:00,-9.4,0.07,0.00,5.85,0.10,10.1,10.1,90,88,19.4,573.76,100
2015-02-06T18:00,-11.0,0.07,0.00,5.85,0.10,5.4,5.4,70,64,11.5,0.00,100
2015-02-06T19:00,-11.5,0.00,0.00,5.86,0.00,6.8,6.8,98,88,10.4,0.00,87
2015-02-06T20:00,-12.1,0.00,0.00,5.86,0.00,12.6,12.6,114,106,22.0,0.00,62
2015-02-06T21:00,-13.4,0.00,0.00,5.86,0.00,14.4,14.4,110,98,24.8,0.00,42
2015-02-06T22:00,-15.1,0.00,0.00,5.86,0.00,12.6,12.6,114,102,24.1,0.00,11
2015-02-06T23:00,-16.0,0.00,0.00,5.86,0.00,13.3,13.3,122,112,20.5,0.00,68
2015-02-07T00:00,-14.7,0.00,0.00,5.86,0.00,11.9,11.9,124,120,19.1,0.00,35
2015-02-07T01:00,-15.5,0.00,0.00,5.86,0.00,11.5,11.5,122,108,18.7,0.00,2
2015-02-07T02:00,-16.1,0.00,0.00,5.86,0.00,11.5,11.5,122,106,18.4,0.00,15
2015-02-07T03:00,-16.4,0.00,0.00,5.86,0.00,12.2,12.2,124,106,19.4,0.00,20
2015-02-07T04:00,-16.7,0.00,0.00,5.86,0.00,10.8,10.8,124,98,20.5,0.00,3
2015-02-07T05:00,-17.1,0.00,0.00,5.86,0.00,10.1,10.1,120,88,12.6,0.00,0
2015-02-07T06:00,-17.3,0.00,0.00,5.86,0.00,10.8,10.8,120,96,10.8,0.00,42
2015-02-07T07:00,-17.3,0.00,0.00,5.86,0.00,9.7,9.7,120,82,10.8,0.00,4
2015-02-07T08:00,-17.4,0.00,0.00,5.86,0.00,8.6,8.6,124,80,9.7,0.00,0
2015-02-07T09:00,-18.3,0.00,0.00,5.91,0.00,9.4,9.4,126,92,9.4,0.00,5
2015-02-07T10:00,-18.0,0.00,0.00,5.91,0.00,11.2,11.2,132,98,11.2,3052.35,0
2015-02-07T11:00,-16.8,0.00,0.00,5.91,0.00,10.8,10.8,130,84,11.2,3600.00,0
2015-02-07T12:00,-16.1,0.00,0.00,5.91,0.00,9.7,9.7,132,82,10.8,3600.00,0
2015-02-07T13:00,-14.6,0.00,0.00,5.91,0.00,9.4,9.4,134,88,10.4,3600.00,2
2015-02-07T14:00,-13.4,0.00,0.00,5.91,0.00,8.3,8.3,136,84,9.4,3600.00,9
2015-02-07T15:00,-14.1,0.00,0.00,5.91,0.00,4.0,4.0,124,32,6.1,3600.00,11
