latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.81741,10.020935,2757.38,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2010-12-16T00:00,-22.8,0.14,0.00,3.80,0.20,11.5,11.5,354,348,23.8,0.00,92
2010-12-16T01:00,-22.9,0.14,0.00,3.80,0.20,14.0,14.0,344,342,26.6,0.00,100
2010-12-16T02:00,-22.8,0.14,0.00,3.80,0.20,14.4,14.4,338,340,27.7,0.00,90
2010-12-16T03:00,-22.9,0.07,0.00,3.80,0.10,11.5,11.5,350,346,26.3,0.00,90
2010-12-16T04:00,-22.9,0.07,0.00,3.80,0.10,11.9,11.9,346,344,22.7,0.00,90
2010-12-16T05:00,-23.2,0.07,0.00,3.80,0.10,11.9,11.9,344,342,22.7,0.00,90
2010-12-16T06:00,-23.1,0.07,0.00,3.80,0.10,12.2,12.2,336,336,23.8,0.00,90
2010-12-16T07:00,-23.4,0.07,0.00,3.80,0.10,11.9,11.9,344,342,22.0,0.00,90
2010-12-16T08:00,-23.9,0.07,0.00,3.81,0.10,14.0,14.0,342,340,25.6,0.00,90
2010-12-16T09:00,-25.6,0.00,0.00,3.81,0.00,11.5,11.5,358,346,24.8,0.00,90
2010-12-16T10:00,-26.7,0.00,0.00,3.81,0.00,10.4,10.4,356,346,19.8,5.07,90
2010-12-16T11:00,-25.9,0.07,0.00,3.81,0.10,9.7,9.7,356,350,17.6,2649.49,90
2010-12-16T12:00,-23.6,0.00,0.00,3.81,0.00,9.0,9.0,12,10,15.8,3600.00,89
2010-12-16T13:00,-23.6,0.00,0.00,3.81,0.00,8.3,8.3,8,6,15.5,3600.00,22
2010-12-16T14:00,-23.5,0.00,0.00,3.81,0.00,8.3,8.3,2,358,13.7,3600.00,0
2010-12-16T15:00,-24.3,0.00,0.00,3.81,0.00,10.8,10.8,344,338,17.6,3600.00,0
2010-12-16T16:00,-24.9,0.00,0.00,3.81,0.00,7.9,7.9,8,352,17.3,3600.00,5
2010-12-16T17:00,-25.6,0.00,0.00,3.81,0.00,8.3,8.3,0,342,12.2,3308.11,40
2010-12-16T18:00,-25.7,0.00,0.00,3.81,0.00,7.6,7.6,4,344,10.4,0.00,66
2010-12-16T19:00,-25.9,0.00,0.00,3.81,0.00,6.8,6.8,348,324,8.6,0.00,58
2010-12-16T20:00,-26.1,0.00,0.00,3.81,0.00,5.4,5.4,336,304,7.9,0.00,78
2010-12-16T21:00,-25.0,0.00,0.00,3.81,0.00,3.2,3.2,296,288,6.5,0.00,77
2010-12-16T22:00,-23.8,0.00,0.00,3.81,0.00,7.2,7.2,294,290,14.0,0.00,77
2010-12-16T23:00,-23.1,0.00,0.00,3.81,0.00,3.2,3.2,292,278,14.0,0.00,100
2010-12-17T00:00,-22.8,0.00,0.00,3.82,0.00,1.1,1.1,180,272,7.6,0.00,100
2010-12-17T01:00,-22.4,0.00,0.00,3.82,0.00,5.4,5.4,154,226,6.5,0.00,100
2010-12-17T02:00,-21.8,0.07,0.00,3.82,0.10,6.5,6.5,164,216,10.1,0.00,100
2010-12-17T03:00,-21.7,0.14,0.00,3.82,0.20,7.9,7.9,190,222,15.5,0.00,100
2010-12-17T04:00,-21.2,0.14,0.00,3.82,0.20,7.9,7.9,192,222,16.6,0.00,100
