latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.575523,9.724014,2398.3,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2004-12-25T00:00,-11.6,0.00,0.00,1.27,0.00,15.8,15.8,168,204,25.2,0.00,62
2004-12-25T01:00,-11.6,0.00,0.00,1.27,0.00,18.4,18.4,164,186,28.4,0.00,67
2004-12-25T02:00,-10.9,0.00,0.00,1.27,0.00,20.9,20.9,162,182,32.4,0.00,82
2004-12-25T03:00,-10.8,0.00,0.00,1.27,0.00,20.9,20.9,158,176,32.4,0.00,78
2004-12-25T04:00,-9.8,0.00,0.00,1.27,0.00,23.4,23.4,166,182,40.0,0.00,65
2004-12-25T05:00,-9.6,0.00,0.00,1.27,0.00,25.6,25.6,166,182,43.2,0.00,73
2004-12-25T06:00,-10.5,0.00,0.00,1.27,0.00,24.5,24.5,158,178,44.3,0.00,71
2004-12-25T07:00,-10.0,0.00,0.00,1.27,0.00,26.6,26.6,160,180,46.4,0.00,43
2004-12-25T08:00,-9.7,0.00,0.00,1.28,0.00,28.8,28.8,162,180,51.1,0.00,32
2004-12-25T09:00,-9.7,0.00,0.00,1.14,0.00,29.2,29.2,162,178,54.0,0.00,82
2004-12-25T10:00,-9.8,0.00,0.00,1.14,0.00,28.1,28.1,162,180,54.0,0.00,91
2004-12-25T11:00,-9.4,0.00,0.00,1.14,0.00,27.7,27.7,162,178,52.2,3600.00,90
2004-12-25T12:00,-8.4,0.07,0.00,1.14,0.10,24.8,24.8,158,174,52.2,0.00,90
2004-12-25T13:00,-7.0,0.07,0.00,1.15,0.10,30.2,30.2,168,180,61.9,0.00,100
2004-12-25T14:00,-6.7,0.00,0.00,1.15,0.00,33.8,33.8,174,184,70.6,0.00,94
2004-12-25T15:00,-7.5,0.00,0.00,1.15,0.00,28.1,28.1,172,182,71.6,3600.00,100
2004-12-25T16:00,-7.7,0.07,0.00,1.15,0.10,27.7,27.7,172,182,58.0,0.00,100
2004-12-25T17:00,-7.1,0.07,0.00,1.15,0.10,32.4,32.4,178,184,65.5,0.00,100
2004-12-25T18:00,-7.4,0.07,0.00,1.15,0.10,31.7,31.7,176,184,69.8,0.00,100
2004-12-25T19:00,-7.5,0.07,0.00,1.15,0.10,33.5,33.5,170,178,66.6,0.00,100
2004-12-25T20:00,-6.8,0.21,0.00,1.15,0.30,35.3,35.3,174,180,69.5,0.00,100
2004-12-25T21:00,-7.2,0.42,0.00,1.16,0.60,28.4,28.4,168,176,68.4,0.00,100
2004-12-25T22:00,-6.8,0.35,0.00,1.16,0.50,29.2,29.2,174,182,60.5,0.00,100
2004-12-25T23:00,-6.9,0.63,0.00,1.17,0.90,26.6,26.6,172,178,58.3,0.00,100
2004-12-26T00:00,-7.6,0.56,0.00,1.18,0.80,28.4,28.4,160,166,56.9,0.00,100
2004-12-26T01:00,-8.0,0.28,0.00,1.18,0.40,28.1,28.1,160,168,57.2,0.00,100
2004-12-26T02:00,-8.0,0.35,0.00,1.18,0.50,25.2,25.2,162,170,55.1,0.00,100
2004-12-26T03:00,-8.0,0.42,0.00,1.19,0.60,23.4,23.4,154,158,46.8,0.00,92
2004-12-26T04:00,-8.1,0.42,0.00,1.20,0.60,20.9,20.9,152,154,46.1,0.00,97
2004-12-26T05:00,-8.0,0.84,0.00,1.21,1.20,17.6,17.6,156,160,40.3,0.00,100
2004-12-26T06:00,-9.0,0.84,0.00,1.22,1.20,12.2,12.2,140,140,32.0,0.00,100
2004-12-26T07:00,-9.2,0.42,0.00,1.23,0.60,11.9,11.9,142,134,22.7,0.00,100
2004-12-26T08:00,-9.0,0.28,0.00,1.23,0.40,14.4,14.4,144,138,26.6,0.00,100
2004-12-26T09:00,-9.2,0.28,0.00,1.35,0.40,11.9,11.9,140,134,25.6,0.00,100
2004-12-26T10:00,-9.6,0.28,0.00,1.36,0.40,7.9,7.9,146,128,21.6,0.00,100
2004-12-26T11:00,-9.5,0.21,0.00,1.36,0.30,7.6,7.6,146,130,14.8,0.00,100
2004-12-26T12:00,-8.9,0.21,0.00,1.36,0.30,6.5,6.5,152,136,12.2,0.00,100
2004-12-26T13:00,-8.6,0.35,0.00,1.37,0.50,4.7,4.7,158,108,9.7,0.00,100
2004-12-26T14:00,-8.0,0.28,0.00,1.37,0.40,4.0,4.0,178,100,4.7,0.00,100
2004-12-26T15:00,-8.3,0.35,0.00,1.38,0.50,2.2,2.2,290,358,4.0,0.00,100
2004-12-26T16:00,-8.2,0.42,0.00,1.38,0.60,4.0,4.0,330,6,8.3,0.00,100
2004-12-26T17:00,-8.3,0.49,0.00,1.39,0.70,4.3,4.3,330,4,9.4,0.00,100
2004-12-26T18:00,-8.6,0.49,0.00,1.40,0.70,3.2,3.2,328,12,6.5,0.00,100
2004-12-26T19:00,-8.7,0.35,0.00,1.40,0.50,2.9,2.9,310,8,5.8,0.00,100
2004-12-26T20:00,-8.8,0.35,0.00,1.41,0.50,2.5,2.5,320,20,5.8,0.00,100
2004-12-26T21:00,-8.7,0.21,0.00,1.41,0.30,2.5,2.5,308,20,4.7,0.00,100
2004-12-26T22:00,-8.8,0.28,0.10,1.41,0.50,4.0,4.0,328,14,6.5,0.00,100
2004-12-26T23:00,-8.9,0.14,0.00,1.42,0.20,2.5,2.5,322,26,6.8,0.00,100
2004-12-27T00:00,-8.8,0.14,0.00,1.42,0.20,4.0,4.0,340,20,7.2,0.00,100
2004-12-27T01:00,-9.0,0.28,0.00,1.42,0.40,5.0,5.0,336,10,9.4,0.00,100
2004-12-27T02:00,-9.3,0.28,0.00,1.43,0.40,4.7,4.7,336,10,9.7,0.00,100
2004-12-27T03:00,-9.3,0.28,0.00,1.43,0.40,2.9,2.9,346,20,6.1,0.00,100
2004-12-27T04:00,-9.2,0.28,0.00,1.43,0.40,2.9,2.9,336,12,5.8,0.00,100
2004-12-27T05:00,-9.4,0.28,0.00,1.44,0.40,4.0,4.0,344,14,9.0,0.00,100
2004-12-27T06:00,-9.9,0.21,0.00,1.44,0.30,5.0,5.0,340,8,10.4,0.00,100
2004-12-27T07:00,-10.3,0.14,0.00,1.44,0.20,5.4,5.4,340,4,10.1,0.00,100
2004-12-27T08:00,-10.6,0.14,0.00,1.44,0.20,6.1,6.1,336,0,12.2,0.00,100
2004-12-27T09:00,-10.7,0.14,0.00,1.48,0.20,4.3,4.3,332,2,10.1,0.00,100
2004-12-27T10:00,-10.7,0.14,0.00,1.48,0.20,5.0,5.0,344,6,10.4,0.00,100
2004-12-27T11:00,-10.7,0.07,0.00,1.48,0.10,5.8,5.8,338,2,11.5,0.00,100
2004-12-27T12:00,-10.5,0.07,0.00,1.48,0.10,5.4,5.4,340,4,10.8,0.00,100
2004-12-27T13:00,-10.3,0.07,0.00,1.48,0.10,7.2,7.2,336,354,13.3,0.00,100
2004-12-27T14:00,-10.0,0.07,0.00,1.48,0.10,8.3,8.3,338,354,16.2,0.00,100
2004-12-27T15:00,-9.5,0.14,0.00,1.48,0.20,6.8,6.8,334,352,13.7,0.00,100
2004-12-27T16:00,-9.4,0.14,0.00,1.48,0.20,8.3,8.3,334,348,15.1,0.00,100
2004-12-27T17:00,-9.6,0.35,0.00,1.49,0.50,7.2,7.2,328,346,15.1,0.00,100
2004-12-27T18:00,-10.0,0.28,0.00,1.49,0.40,6.1,6.1,332,356,12.2,0.00,100
2004-12-27T19:00,-10.4,0.14,0.00,1.49,0.20,5.0,5.0,330,0,11.2,0.00,100
2004-12-27T20:00,-11.0,0.07,0.00,1.49,0.10,4.0,4.0,330,4,10.1,0.00,100
2004-12-27T21:00,-10.7,0.07,0.00,1.50,0.10,2.2,2.2,330,18,5.8,0.00,100
2004-12-27T22:00,-10.7,0.07,0.00,1.50,0.10,0.4,0.4,260,24,4.7,0.00,100
2004-12-27T23:00,-10.5,0.07,0.00,1.50,0.10,2.9,2.9,156,52,4.0,0.00,100
2004-12-28T00:00,-10.1,0.00,0.00,1.50,0.00,3.2,3.2,136,70,4.0,0.00,94
2004-12-28T01:00,-11.2,0.00,0.00,1.50,0.00,2.9,2.9,142,50,3.6,0.00,100
2004-12-28T02:00,-11.7,0.00,0.00,1.50,0.00,4.3,4.3,152,154,4.3,0.00,70
2004-12-28T03:00,-10.5,0.07,0.00,1.50,0.10,4.3,4.3,152,174,5.4,0.00,100
2004-12-28T04:00,-10.2,0.07,0.00,1.50,0.10,5.8,5.8,154,162,5.8,0.00,100
2004-12-28T05:00,-10.1,0.07,0.00,1.50,0.10,6.8,6.8,152,170,6.8,0.00,100
2004-12-28T06:00,-10.1,0.00,0.00,1.50,0.00,6.1,6.1,156,194,7.2,0.00,53
2004-12-28T07:00,-11.3,0.00,0.00,1.50,0.00,4.7,4.7,164,220,6.1,0.00,81
2004-12-28T08:00,-11.3,0.07,0.00,1.50,0.10,5.4,5.4,160,200,5.8,0.00,84
2004-12-28T09:00,-9.7,0.07,0.00,1.53,0.10,6.5,6.5,154,190,6.5,0.00,90
2004-12-28T10:00,-10.1,0.07,0.00,1.53,0.10,7.9,7.9,150,178,7.9,0.00,80
2004-12-28T11:00,-10.5,0.00,0.00,1.53,0.00,6.8,6.8,172,210,7.9,0.00,100
2004-12-28T12:00,-8.6,0.07,0.00,1.53,0.10,6.1,6.1,202,218,10.8,0.00,100
2004-12-28T13:00,-7.9,0.07,0.00,1.54,0.10,6.8,6.8,208,208,13.0,0.00,87
2004-12-28T14:00,-7.6,0.07,0.00,1.54,0.10,9.4,9.4,228,222,18.7,2050.00,100
2004-12-28T15:00,-8.2,0.07,0.00,1.54,0.10,6.5,6.5,202,202,18.4,0.00,100
2004-12-28T16:00,-8.4,0.00,0.00,1.54,0.00,6.5,6.5,202,202,13.0,0.00,100
2004-12-28T17:00,-8.6,0.07,0.00,1.54,0.10,6.1,6.1,212,214,13.0,0.00,100
2004-12-28T18:00,-8.8,0.14,0.00,1.54,0.20,4.3,4.3,230,230,11.5,0.00,100
2004-12-28T19:00,-9.0,0.56,0.00,1.55,0.80,6.5,6.5,302,316,11.5,0.00,100
2004-12-28T20:00,-9.5,0.91,0.00,1.56,1.30,11.2,11.2,334,346,22.0,0.00,100
2004-12-28T21:00,-10.3,0.77,0.00,1.57,1.10,15.1,15.1,350,358,30.6,0.00,100
2004-12-28T22:00,-10.8,0.56,0.00,1.58,0.80,19.4,19.4,338,344,37.4,0.00,100
2004-12-28T23:00,-11.6,0.49,0.00,1.58,0.70,20.2,20.2,342,348,37.4,0.00,100
2004-12-29T00:00,-11.8,0.56,0.00,1.59,0.80,17.3,17.3,344,350,32.4,0.00,100
2004-12-29T01:00,-11.9,0.49,0.00,1.60,0.70,21.2,21.2,340,346,40.0,0.00,100
2004-12-29T02:00,-12.2,0.63,0.00,1.61,0.90,22.3,22.3,340,344,42.5,0.00,100
2004-12-29T03:00,-12.1,0.84,0.00,1.62,1.20,19.8,19.8,344,348,39.6,0.00,100
2004-12-29T04:00,-12.3,0.70,0.00,1.63,1.00,24.1,24.1,344,346,46.4,0.00,100
2004-12-29T05:00,-12.6,0.63,0.00,1.64,0.90,25.6,25.6,342,344,50.0,0.00,100
2004-12-29T06:00,-12.8,0.42,0.00,1.64,0.60,22.3,22.3,340,344,47.5,0.00,100
2004-12-29T07:00,-13.1,0.35,0.00,1.65,0.50,23.4,23.4,340,344,45.4,0.00,100
2004-12-29T08:00,-13.4,0.28,0.00,1.65,0.40,22.7,22.7,340,344,44.6,0.00,100
2004-12-29T09:00,-13.4,0.28,0.00,1.67,0.40,20.9,20.9,338,344,42.1,0.00,100
2004-12-29T10:00,-13.8,0.21,0.00,1.67,0.30,19.1,19.1,340,348,40.0,0.00,100
2004-12-29T11:00,-14.2,0.14,0.00,1.67,0.20,15.1,15.1,348,354,36.4,0.00,100
2004-12-29T12:00,-14.1,0.07,0.00,1.67,0.10,16.9,16.9,348,354,32.4,0.00,100
2004-12-29T13:00,-13.9,0.07,0.00,1.68,0.10,15.5,15.5,350,356,32.0,0.00,100
2004-12-29T14:00,-13.6,0.07,0.00,1.68,0.10,15.5,15.5,354,358,29.9,0.00,100
2004-12-29T15:00,-13.3,0.14,0.00,1.68,0.20,15.8,15.8,4,8,31.7,0.00,100
2004-12-29T16:00,-13.3,0.14,0.00,1.68,0.20,16.2,16.2,2,6,31.7,0.00,100
2004-12-29T17:00,-13.3,0.14,0.00,1.68,0.20,14.8,14.8,0,4,31.3,0.00,100
2004-12-29T18:00,-13.4,0.14,0.10,1.68,0.30,15.5,15.5,8,10,31.7,0.00,100
2004-12-29T19:00,-13.7,0.07,0.00,1.69,0.10,15.8,15.8,6,10,31.3,0.00,100
2004-12-29T20:00,-14.1,0.07,0.00,1.69,0.10,14.0,14.0,8,12,31.0,0.00,100
2004-12-29T21:00,-13.9,0.14,0.00,1.69,0.20,12.2,12.2,18,20,29.5,0.00,100
2004-12-29T22:00,-13.9,0.07,0.00,1.69,0.10,11.2,11.2,28,28,24.1,0.00,100
2004-12-29T23:00,-14.3,0.00,0.00,1.69,0.00,10.1,10.1,24,26,23.0,0.00,36
2004-12-30T00:00,-16.2,0.00,0.00,1.69,0.00,6.5,6.5,20,26,20.5,0.00,0
2004-12-30T01:00,-17.5,0.00,0.00,1.69,0.00,2.9,2.9,20,22,12.6,0.00,0
2004-12-30T02:00,-18.3,0.00,0.00,1.69,0.00,1.1,1.1,110,10,5.4,0.00,0
2004-12-30T03:00,-18.5,0.00,0.00,1.69,0.00,1.8,1.8,116,6,4.7,0.00,0
2004-12-30T04:00,-18.6,0.00,0.00,1.69,0.00,3.2,3.2,34,24,10.8,0.00,0
2004-12-30T05:00,-18.7,0.00,0.00,1.69,0.00,2.5,2.5,86,34,7.9,0.00,0
2004-12-30T06:00,-18.9,0.00,0.00,1.69,0.00,3.6,3.6,136,26,7.2,0.00,2
2004-12-30T07:00,-19.0,0.00,0.00,1.69,0.00,4.0,4.0,162,4,7.2,0.00,8
2004-12-30T08:00,-18.7,0.00,0.00,1.69,0.00,3.2,3.2,128,20,6.8,0.00,21
2004-12-30T09:00,-18.9,0.00,0.00,1.68,0.00,9.4,9.4,152,72,10.1,0.00,25
2004-12-30T10:00,-18.5,0.00,0.00,1.68,0.00,7.2,7.2,170,358,10.1,139.16,20
2004-12-30T11:00,-17.2,0.00,0.00,1.68,0.00,4.0,4.0,334,352,11.2,3600.00,5
2004-12-30T12:00,-16.0,0.00,0.00,1.68,0.00,2.9,2.9,350,12,13.3,3600.00,5
2004-12-30T13:00,-14.4,0.00,0.00,1.68,0.00,2.9,2.9,352,8,8.3,3600.00,5
2004-12-30T14:00,-13.2,0.00,0.00,1.68,0.00,3.6,3.6,340,6,10.8,3600.00,4
2004-12-30T15:00,-12.9,0.00,0.00,1.68,0.00,2.5,2.5,292,356,7.6,3600.00,16
2004-12-30T16:00,-12.8,0.00,0.00,1.68,0.00,5.0,5.0,340,360,11.9,3600.00,28
2004-12-30T17:00,-13.4,0.00,0.00,1.68,0.00,7.6,7.6,356,6,16.9,3600.00,20
2004-12-30T18:00,-14.9,0.00,0.00,1.68,0.00,4.0,4.0,18,10,14.4,0.00,25
2004-12-30T19:00,-15.1,0.00,0.00,1.68,0.00,4.7,4.7,14,6,11.5,0.00,10
