latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.81741,10.020935,2677.4,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2002-11-19T00:00,-5.3,1.19,0.00,2.49,1.70,2.9,2.9,46,80,14.4,0.00,100,-5.8,0.63,0.00,1.24,0.90,3.6,8.7,53,60,25.9,0.00,100
2002-11-19T01:00,-5.4,0.84,0.00,2.50,1.20,2.9,2.9,60,86,4.0,0.00,100,-6.1,0.77,0.00,1.25,1.10,5.4,8.7,48,60,24.8,0.00,94
2002-11-19T02:00,-5.5,0.35,0.00,2.51,0.50,2.9,2.9,48,68,3.2,0.00,100,-6.3,0.70,0.00,1.25,1.00,5.4,8.9,48,43,24.8,0.00,92
2002-11-19T03:00,-5.7,0.07,0.00,2.51,0.10,2.9,2.9,110,110,4.0,0.00,100,-6.5,0.77,0.00,1.26,1.10,5.1,7.2,39,53,24.1,0.00,94
2002-11-19T04:00,-6.5,0.00,0.00,2.51,0.00,3.2,3.2,2,350,3.2,0.00,100,-6.7,0.63,0.00,1.26,0.90,3.6,5.2,37,65,21.6,0.00,99
2002-11-19T05:00,-6.5,0.14,0.00,2.51,0.20,1.8,1.8,354,26,3.2,0.00,100,-6.7,0.56,0.00,1.27,0.80,2.5,2.9,45,90,17.3,0.00,96
2002-11-19T06:00,-6.0,0.14,0.00,2.51,0.20,1.1,1.1,90,176,1.4,0.00,100,-6.8,0.63,0.00,1.28,0.90,2.0,2.1,45,121,14.0,0.00,99
2002-11-19T07:00,-6.0,0.28,0.00,2.52,0.40,1.1,1.1,348,204,1.1,0.00,100,-6.9,0.56,0.00,1.28,0.80,1.1,2.2,90,171,11.2,0.00,100
2002-11-19T08:00,-5.9,0.35,0.00,2.52,0.50,2.2,2.2,300,242,2.5,0.00,100,-6.8,0.42,0.00,1.29,0.60,0.8,3.8,153,197,12.6,0.00,100
2002-11-19T09:00,-5.9,0.56,0.00,2.54,0.80,5.4,5.4,292,278,10.1,0.00,100,-7.3,0.14,0.00,1.29,0.20,0.5,5.0,225,210,14.0,0.00,100
2002-11-19T10:00,-5.9,0.49,0.00,2.55,0.70,4.0,4.0,274,264,9.4,0.00,100,-6.6,0.14,0.00,1.29,0.20,3.1,5.5,216,212,15.8,0.00,100
2002-11-19T11:00,-5.9,0.35,0.00,2.55,0.50,4.0,4.0,268,248,7.9,0.00,100,-5.6,0.14,0.00,1.29,0.20,2.4,6.0,207,213,16.9,0.00,100
2002-11-19T12:00,-5.7,0.14,0.00,2.55,0.20,4.7,4.7,282,256,8.3,0.00,100,-5.0,0.14,0.00,1.29,0.20,3.6,4.6,225,219,19.8,0.00,99
2002-11-19T13:00,-5.8,0.14,0.00,2.56,0.20,5.8,5.8,296,268,9.7,0.00,100,-4.4,0.14,0.00,1.29,0.20,4.6,6.1,225,230,22.0,0.00,100
2002-11-19T14:00,-5.8,0.07,0.00,2.56,0.10,5.0,5.0,298,264,10.1,0.00,91,-4.0,0.07,0.00,1.29,0.10,3.9,5.8,236,240,22.0,0.00,99
2002-11-19T15:00,-5.7,0.00,0.00,2.56,0.00,6.8,6.8,280,262,13.0,0.00,95,-3.6,0.07,0.00,1.29,0.00,2.7,5.4,247,250,21.2,0.00,100
2002-11-19T16:00,-5.6,0.00,0.00,2.56,0.00,6.5,6.5,290,270,13.3,0.00,91,-3.7,0.00,0.00,1.29,0.00,3.4,4.4,252,261,18.7,373.25,98
2002-11-19T17:00,-5.7,0.00,0.00,2.56,0.00,3.6,3.6,300,262,11.5,0.00,90,-3.7,0.00,0.00,1.28,0.00,3.4,4.0,252,265,18.0,0.00,94
2002-11-19T18:00,-6.1,0.00,0.00,2.56,0.00,1.8,1.8,228,228,6.1,0.00,91,-4.2,0.00,0.00,1.28,0.00,2.6,4.0,236,260,15.1,0.00,84
2002-11-19T19:00,-6.1,0.00,0.00,2.56,0.00,3.6,3.6,190,212,7.6,0.00,78,-4.5,0.00,0.00,1.28,0.00,2.5,3.7,262,259,12.2,0.00,84
2002-11-19T20:00,-7.1,0.00,0.00,2.56,0.00,4.0,4.0,160,198,7.6,0.00,41,-5.0,0.00,0.00,1.27,0.00,2.2,3.1,270,249,10.1,0.00,81
2002-11-19T21:00,-8.1,0.00,0.00,2.56,0.00,6.1,6.1,140,176,10.4,0.00,42,-6.4,0.00,0.00,1.27,0.00,2.3,4.1,231,232,10.8,0.00,85
2002-11-19T22:00,-9.7,0.00,0.00,2.56,0.00,6.8,6.8,132,180,12.6,0.00,56,-7.7,0.00,0.00,1.27,0.00,2.7,4.8,203,222,13.3,0.00,86
2002-11-19T23:00,-10.6,0.00,0.00,2.56,0.00,5.8,5.8,124,200,11.2,0.00,40,-8.7,0.00,0.00,1.26,0.00,3.1,5.9,216,218,17.3,0.00,95
2002-11-20T00:00,-10.4,0.00,0.00,2.56,0.00,4.7,4.7,134,204,5.8,0.00,32,-8.8,0.00,0.00,1.26,0.00,0.8,4.0,27,207,18.0,0.00,100
2002-11-20T01:00,-11.2,0.00,0.00,2.56,0.00,6.8,6.8,136,192,10.1,0.00,54,-9.2,0.00,0.00,1.26,0.00,1.1,4.0,72,190,17.6,0.00,100
2002-11-20T02:00,-11.6,0.00,0.00,2.56,0.00,5.4,5.4,142,208,10.8,0.00,57,-9.6,0.00,0.00,1.26,0.00,1.1,2.7,360,203,15.1,0.00,100
2002-11-20T03:00,-11.2,0.00,0.00,2.56,0.00,5.8,5.8,142,204,11.2,0.00,86,-10.0,0.00,0.00,1.25,0.00,1.4,2.6,360,236,13.7,0.00,100
2002-11-20T04:00,-11.6,0.00,0.00,2.56,0.00,6.8,6.8,150,196,13.0,0.00,88,-9.5,0.00,0.00,1.25,0.00,1.1,3.6,360,217,14.4,0.00,100
2002-11-20T05:00,-11.8,0.00,0.00,2.56,0.00,5.8,5.8,138,202,13.0,0.00,79,-9.9,0.00,0.00,1.25,0.00,0.8,4.1,333,218,15.5,0.00,100
2002-11-20T06:00,-11.6,0.00,0.00,2.56,0.00,6.1,6.1,132,192,11.5,0.00,74,-10.2,0.00,0.00,1.25,0.00,1.4,3.6,360,233,15.8,0.00,100
2002-11-20T07:00,-12.3,0.00,0.00,2.56,0.00,6.8,6.8,134,186,7.2,0.00,30,-10.3,0.00,0.00,1.24,0.00,1.4,3.6,360,233,15.8,0.00,100
2002-11-20T08:00,-13.0,0.00,0.00,2.56,0.00,7.2,7.2,132,188,7.2,0.00,8,-10.8,0.00,0.00,1.24,0.00,1.5,3.8,346,229,16.2,0.00,100
2002-11-20T09:00,-12.7,0.00,0.00,2.59,0.00,4.0,4.0,138,216,5.0,0.00,0,-10.6,0.00,0.00,1.24,0.00,1.4,3.6,360,225,16.6,0.00,100
2002-11-20T10:00,-12.7,0.00,0.00,2.59,0.00,6.8,6.8,134,182,7.2,3365.47,0,-9.7,0.00,0.00,1.24,0.00,1.1,3.9,342,214,16.9,1982.53,100
2002-11-20T11:00,-11.8,0.00,0.00,2.59,0.00,7.9,7.9,128,182,7.9,3600.00,0,-9.0,0.00,0.00,1.23,0.00,0.4,5.0,360,210,18.7,3600.00,100
2002-11-20T12:00,-10.5,0.00,0.00,2.59,0.00,7.2,7.2,126,188,7.2,3600.00,1,-7.4,0.00,0.00,1.23,0.00,0.8,3.9,27,236,20.5,3600.00,98
2002-11-20T13:00,-9.3,0.00,0.00,2.59,0.00,8.3,8.3,128,176,8.3,3600.00,7,-6.1,0.00,0.00,1.23,0.00,0.7,5.3,180,208,23.4,3600.00,85
2002-11-20T14:00,-8.1,0.00,0.00,2.59,0.00,12.2,12.2,138,164,20.2,3600.00,13,-6.1,0.00,0.00,1.23,0.00,3.3,7.0,186,201,27.4,3600.00,11
2002-11-20T15:00,-8.3,0.00,0.00,2.59,0.00,10.8,10.8,144,166,18.4,3600.00,4,-5.7,0.00,0.00,1.23,0.00,4.4,7.5,189,197,28.8,3600.00,13
2002-11-20T16:00,-8.5,0.00,0.00,2.59,0.00,11.2,11.2,144,158,19.1,3600.00,12,-6.0,0.00,0.00,1.22,0.00,5.1,8.3,188,198,28.8,3600.00,21
2002-11-20T17:00,-9.4,0.00,0.00,2.59,0.00,15.5,15.5,136,152,26.3,3600.00,12,-6.6,0.00,0.00,1.22,0.00,5.4,8.7,184,197,29.2,3600.00,62
2002-11-20T18:00,-11.2,0.00,0.00,2.59,0.00,16.2,16.2,132,156,26.3,0.00,8,-6.7,0.00,0.00,1.22,0.00,4.7,8.6,180,195,28.8,48.24,100
2002-11-20T19:00,-12.0,0.00,0.00,2.59,0.00,14.8,14.8,130,168,26.3,0.00,28,-7.4,0.00,0.00,1.22,0.00,4.4,8.5,171,192,28.4,0.00,100
2002-11-20T20:00,-12.3,0.00,0.00,2.59,0.00,15.5,15.5,128,164,24.8,0.00,50,-7.5,0.07,0.00,1.22,0.00,4.4,8.4,171,187,28.8,0.00,100
2002-11-20T21:00,-10.9,0.00,0.00,2.59,0.00,17.3,17.3,128,164,27.0,0.00,100,-7.7,0.07,0.00,1.21,0.10,4.9,8.6,163,182,28.8,0.00,100
2002-11-20T22:00,-10.0,0.00,0.00,2.59,0.00,18.0,18.0,128,158,28.4,0.00,100,-7.4,0.07,0.00,1.21,0.10,5.5,9.4,157,178,29.9,0.00,100
2002-11-20T23:00,-8.5,0.00,0.10,2.59,0.10,19.4,19.4,128,152,31.3,0.00,100,-7.3,0.07,0.00,1.21,0.10,6.1,9.8,152,174,31.7,0.00,100
2002-11-21T00:00,-6.8,0.07,0.00,2.59,0.10,21.2,21.2,128,150,35.3,0.00,100,-6.8,0.07,0.00,1.21,0.10,5.1,9.0,141,175,32.8,0.00,100
2002-11-21T01:00,-5.8,0.00,0.00,2.59,0.00,22.0,22.0,132,148,37.8,0.00,100,-6.8,0.07,0.00,1.21,0.10,5.7,10.9,145,171,35.3,0.00,100
2002-11-21T02:00,-5.2,0.00,0.00,2.59,0.00,22.7,22.7,136,148,40.0,0.00,100,-6.4,0.07,0.00,1.21,0.10,6.8,11.3,148,173,36.0,0.00,100
2002-11-21T03:00,-5.3,0.00,0.00,2.59,0.00,23.8,23.8,136,148,43.2,0.00,100,-6.0,0.07,0.00,1.21,0.10,6.8,11.2,155,174,36.0,0.00,100
2002-11-21T04:00,-5.0,0.00,0.00,2.59,0.00,21.6,21.6,138,150,41.8,0.00,100,-5.9,0.07,0.00,1.20,0.10,6.9,10.9,152,172,36.0,0.00,100
2002-11-21T05:00,-5.1,0.00,0.00,2.59,0.00,22.0,22.0,138,150,39.2,0.00,100,-5.8,0.07,0.00,1.20,0.00,7.3,11.2,147,165,36.0,0.00,99
2002-11-21T06:00,-5.4,0.00,0.00,2.59,0.00,25.2,25.2,136,146,45.0,0.00,100,-6.1,0.07,0.00,1.20,0.00,7.4,11.3,141,158,36.7,0.00,100
2002-11-21T07:00,-5.2,0.00,0.00,2.59,0.00,24.5,24.5,138,148,45.0,0.00,100,-6.5,0.07,0.00,1.20,0.00,7.5,11.4,145,156,36.7,0.00,100
2002-11-21T08:00,-5.0,0.00,0.00,2.59,0.00,24.8,24.8,140,150,44.3,0.00,100,-6.3,0.07,0.00,1.20,0.00,7.8,11.8,146,157,36.7,0.00,100
2002-11-21T09:00,-5.0,0.00,0.00,2.61,0.00,28.8,28.8,140,150,51.8,0.00,100,-5.6,0.07,0.10,1.20,0.20,6.8,12.1,148,157,39.6,0.00,100
2002-11-21T10:00,-4.7,0.00,0.00,2.61,0.00,31.0,31.0,142,150,56.2,0.00,100,-5.5,0.07,0.00,1.20,0.00,5.5,12.4,148,158,37.4,0.00,98
2002-11-21T11:00,-4.7,0.00,0.00,2.61,0.00,28.8,28.8,144,152,56.2,0.00,100,-4.9,0.07,0.00,1.20,0.10,5.3,12.6,152,156,38.5,0.00,99
2002-11-21T12:00,-4.3,0.00,0.00,2.61,0.00,28.8,28.8,144,152,54.4,0.00,100,-3.9,0.07,0.00,1.19,0.10,5.5,12.6,157,160,40.7,948.37,98
2002-11-21T13:00,-4.0,0.00,0.00,2.61,0.00,30.2,30.2,146,152,56.2,0.00,100,-3.4,0.14,0.00,1.19,0.20,6.6,11.8,158,160,42.5,1623.02,100
2002-11-21T14:00,-3.9,0.00,0.00,2.61,0.00,30.6,30.6,142,150,55.4,0.00,100,-3.3,0.14,0.00,1.19,0.20,7.8,13.8,158,160,43.6,0.00,99
2002-11-21T15:00,-4.0,0.00,0.00,2.61,0.00,29.9,29.9,146,152,55.1,0.00,100,-3.5,0.21,0.00,1.19,0.30,7.8,13.2,158,158,43.9,0.00,99
2002-11-21T16:00,-4.2,0.00,0.00,2.61,0.00,28.1,28.1,150,158,54.4,0.00,100,-3.8,0.21,0.00,1.19,0.30,6.1,12.9,152,153,43.9,0.00,100
2002-11-21T17:00,-4.1,0.00,0.00,2.61,0.00,25.2,25.2,150,158,51.1,0.00,100,-4.3,0.21,0.00,1.19,0.30,5.6,12.1,153,153,43.6,0.00,99
2002-11-21T18:00,-4.2,0.00,0.00,2.61,0.00,22.7,22.7,152,158,50.8,0.00,100,-4.7,0.21,0.00,1.19,0.30,6.1,13.2,152,154,44.3,0.00,100
2002-11-21T19:00,-4.2,0.00,0.00,2.61,0.00,19.8,19.8,148,154,41.8,0.00,100,-4.8,0.21,0.00,1.19,0.30,5.3,13.5,152,155,45.0,0.00,100
2002-11-21T20:00,-4.2,0.00,0.00,2.61,0.00,21.6,21.6,144,150,40.3,0.00,100,-5.0,0.14,0.00,1.19,0.20,6.0,14.0,147,154,45.7,0.00,96
2002-11-21T21:00,-4.0,0.00,0.00,2.61,0.00,25.9,25.9,146,152,48.6,0.00,100,-4.8,0.14,0.00,1.18,0.20,6.0,13.5,147,151,47.5,0.00,95
2002-11-21T22:00,-3.7,0.00,0.00,2.61,0.00,29.9,29.9,140,146,55.8,0.00,100,-5.0,0.14,0.00,1.18,0.20,6.3,13.2,149,151,45.0,0.00,97
2002-11-21T23:00,-3.7,0.07,0.00,2.61,0.10,31.3,31.3,148,156,60.5,0.00,100,-5.2,0.14,0.00,1.18,0.20,5.5,13.0,148,152,41.8,0.00,100
2002-11-22T00:00,-4.2,0.07,0.00,2.61,0.10,27.4,27.4,140,146,51.5,0.00,100,-5.1,0.35,0.00,1.18,0.50,5.7,12.4,145,150,41.4,0.00,100
2002-11-22T01:00,-4.2,0.00,0.00,2.61,0.00,29.2,29.2,142,148,56.9,0.00,100,-5.1,0.63,0.00,1.19,0.90,4.9,12.2,144,146,40.7,0.00,100
2002-11-22T02:00,-4.5,0.00,0.00,2.61,0.00,27.4,27.4,142,148,54.7,0.00,100,-5.1,0.63,0.00,1.19,0.90,4.7,10.7,148,147,39.6,0.00,100
2002-11-22T03:00,-5.0,0.00,0.00,2.61,0.00,26.3,26.3,140,146,50.4,0.00,100,-5.0,0.98,0.00,1.20,1.40,4.3,9.0,138,143,37.8,0.00,100
2002-11-22T04:00,-5.2,0.07,0.00,2.61,0.10,25.6,25.6,138,144,48.6,0.00,100,-5.2,1.26,0.00,1.20,1.80,4.1,9.0,135,143,39.2,0.00,99
2002-11-22T05:00,-5.4,0.00,0.00,2.61,0.00,22.0,22.0,130,136,46.4,0.00,100,-5.8,0.98,0.00,1.20,1.40,4.0,8.2,117,142,42.8,0.00,94
2002-11-22T06:00,-5.2,0.00,0.00,2.61,0.00,17.6,17.6,132,138,38.5,0.00,100,-6.0,0.56,0.00,1.21,0.80,4.7,7.1,113,135,39.2,0.00,98
