latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.77061,9.874832,2607.47,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2018-11-14T00:00,-4.5,0.00,0.00,0.00,0.00,7.6,7.6,130,92,11.5,0.00,2
2018-11-14T01:00,-4.8,0.00,0.00,0.00,0.00,7.6,7.6,132,22,7.9,0.00,1
2018-11-14T02:00,-4.9,0.00,0.00,0.00,0.00,6.8,6.8,132,20,8.6,0.00,1
2018-11-14T03:00,-4.9,0.00,0.00,0.00,0.00,7.6,7.6,130,76,8.3,0.00,0
2018-11-14T04:00,-5.2,0.00,0.00,0.00,0.00,8.6,8.6,134,68,8.6,0.00,1
2018-11-14T05:00,-5.2,0.00,0.00,0.00,0.00,8.6,8.6,132,108,9.0,0.00,5
2018-11-14T06:00,-5.0,0.00,0.00,0.00,0.00,7.6,7.6,128,58,9.0,0.00,1
2018-11-14T07:00,-5.2,0.00,0.00,0.00,0.00,9.0,9.0,132,102,9.4,0.00,4
2018-11-14T08:00,-5.3,0.00,0.00,0.00,0.00,9.0,9.0,134,158,9.4,0.00,10
2018-11-14T09:00,-5.8,0.00,0.00,0.01,0.00,9.4,9.4,134,198,9.7,0.00,10
2018-11-14T10:00,-3.9,0.00,0.00,0.01,0.00,8.6,8.6,134,194,9.4,3600.00,13
2018-11-14T11:00,-0.7,0.00,0.00,0.01,0.00,8.3,8.3,134,196,9.0,3600.00,24
2018-11-14T12:00,1.6,0.00,0.00,0.01,0.00,5.8,5.8,136,202,7.6,3600.00,14
2018-11-14T13:00,3.2,0.00,0.00,0.01,0.00,4.3,4.3,150,202,6.8,3600.00,36
2018-11-14T14:00,3.7,0.00,0.00,0.01,0.00,4.7,4.7,164,198,14.0,3600.00,22
2018-11-14T15:00,3.2,0.00,0.00,0.01,0.00,5.0,5.0,172,192,14.4,3600.00,3
2018-11-14T16:00,3.1,0.00,0.00,0.01,0.00,4.0,4.0,188,204,13.0,3600.00,10
2018-11-14T17:00,1.4,0.00,0.00,0.00,0.00,1.8,1.8,90,252,9.0,3600.00,11
2018-11-14T18:00,-2.7,0.00,0.00,0.00,0.00,6.5,6.5,132,126,6.5,45.34,8
2018-11-14T19:00,-4.2,0.00,0.00,0.00,0.00,8.3,8.3,136,158,8.6,0.00,21
2018-11-14T20:00,-4.8,0.00,0.00,0.00,0.00,8.3,8.3,136,238,8.6,0.00,23
2018-11-14T21:00,-4.9,0.00,0.00,0.00,0.00,7.6,7.6,136,164,8.3,0.00,30
2018-11-14T22:00,-5.3,0.00,0.00,0.00,0.00,8.3,8.3,136,194,8.3,0.00,28
2018-11-14T23:00,-5.4,0.00,0.00,0.00,0.00,8.6,8.6,136,186,9.0,0.00,26
2018-11-15T00:00,-5.4,0.00,0.00,0.00,0.00,8.6,8.6,132,198,9.7,0.00,22
2018-11-15T01:00,-5.5,0.00,0.00,0.00,0.00,9.0,9.0,134,186,9.0,0.00,13
2018-11-15T02:00,-5.6,0.00,0.00,0.00,0.00,9.4,9.4,134,192,9.7,0.00,12
2018-11-15T03:00,-6.3,0.00,0.00,0.00,0.00,9.4,9.4,132,192,10.4,0.00,12
2018-11-15T04:00,-6.2,0.00,0.00,0.00,0.00,9.7,9.7,134,194,10.1,0.00,13
2018-11-15T05:00,-6.2,0.00,0.00,0.00,0.00,9.4,9.4,132,228,10.1,0.00,22
2018-11-15T06:00,-6.8,0.00,0.00,0.00,0.00,8.3,8.3,132,202,10.8,0.00,13
2018-11-15T07:00,-6.6,0.00,0.00,0.00,0.00,8.3,8.3,138,194,8.3,0.00,11
2018-11-15T08:00,-6.5,0.00,0.00,0.00,0.00,7.9,7.9,132,304,8.6,0.00,26
2018-11-15T09:00,-6.9,0.00,0.00,0.00,0.00,7.2,7.2,144,194,8.3,0.00,14
2018-11-15T10:00,-5.1,0.00,0.00,0.00,0.00,7.6,7.6,136,192,7.9,3600.00,9
2018-11-15T11:00,-1.6,0.00,0.00,0.00,0.00,7.2,7.2,138,204,7.9,3600.00,12
2018-11-15T12:00,0.6,0.00,0.00,0.00,0.00,5.4,5.4,132,212,6.8,3600.00,28
2018-11-15T13:00,2.4,0.00,0.00,0.00,0.00,3.2,3.2,136,200,5.4,3600.00,29
2018-11-15T14:00,3.3,0.00,0.00,0.00,0.00,2.2,2.2,138,216,3.2,3600.00,29
2018-11-15T15:00,2.7,0.00,0.00,0.00,0.00,0.7,0.7,54,314,4.3,3600.00,34
2018-11-15T16:00,2.1,0.00,0.00,0.00,0.00,1.8,1.8,114,10,4.3,3600.00,54
2018-11-15T17:00,-0.1,0.00,0.00,0.00,0.00,4.0,4.0,124,58,4.0,0.00,65
2018-11-15T18:00,-3.2,0.00,0.00,0.00,0.00,5.8,5.8,140,96,5.8,0.00,61
2018-11-15T19:00,-4.0,0.00,0.00,0.00,0.00,6.1,6.1,136,348,6.1,0.00,82
2018-11-15T20:00,-4.1,0.00,0.00,0.00,0.00,5.4,5.4,128,346,6.1,0.00,76
2018-11-15T21:00,-4.5,0.00,0.00,0.00,0.00,5.0,5.0,130,22,5.8,0.00,81
2018-11-15T22:00,-4.4,0.00,0.00,0.00,0.00,5.0,5.0,140,40,5.8,0.00,66
2018-11-15T23:00,-4.5,0.00,0.00,0.00,0.00,4.3,4.3,142,358,5.0,0.00,67
2018-11-16T00:00,-4.7,0.00,0.00,0.00,0.00,5.0,5.0,134,80,6.5,0.00,60
2018-11-16T01:00,-5.0,0.00,0.00,0.00,0.00,5.4,5.4,144,124,5.8,0.00,23
2018-11-16T02:00,-5.5,0.00,0.00,0.00,0.00,5.8,5.8,130,48,5.8,0.00,15
2018-11-16T03:00,-6.3,0.00,0.00,0.00,0.00,6.5,6.5,138,100,6.8,0.00,2
2018-11-16T04:00,-6.4,0.00,0.00,0.00,0.00,7.2,7.2,126,34,7.2,0.00,4
2018-11-16T05:00,-6.4,0.00,0.00,0.00,0.00,7.2,7.2,132,40,7.2,0.00,4
2018-11-16T06:00,-7.3,0.00,0.00,0.00,0.00,7.2,7.2,138,84,7.6,0.00,0
2018-11-16T07:00,-7.4,0.00,0.00,0.00,0.00,7.9,7.9,128,70,7.9,0.00,0
2018-11-16T08:00,-7.4,0.00,0.00,0.00,0.00,7.9,7.9,136,68,8.3,0.00,2
2018-11-16T09:00,-7.9,0.00,0.00,0.00,0.00,6.8,6.8,142,214,8.3,0.00,1
2018-11-16T10:00,-6.1,0.00,0.00,0.00,0.00,6.8,6.8,138,282,7.2,3600.00,0
2018-11-16T11:00,-2.7,0.00,0.00,0.00,0.00,6.5,6.5,128,348,7.2,3600.00,0
2018-11-16T12:00,-0.8,0.00,0.00,0.00,0.00,3.6,3.6,120,10,6.1,3600.00,0
2018-11-16T13:00,0.2,0.00,0.00,0.00,0.00,1.8,1.8,112,10,6.1,3600.00,0
2018-11-16T14:00,0.7,0.00,0.00,0.00,0.00,2.9,2.9,350,360,9.4,3600.00,0
2018-11-16T15:00,-0.3,0.00,0.00,0.00,0.00,1.1,1.1,26,24,9.4,3600.00,0
2018-11-16T16:00,-0.8,0.00,0.00,0.00,0.00,1.8,1.8,54,18,5.4,3600.00,0
2018-11-16T17:00,-2.3,0.00,0.00,0.00,0.00,1.1,1.1,62,22,5.8,3600.00,0
