latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.719975,9.945038,2687.44,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2002-11-27T00:00,-3.0,0.00,0.10,2.85,0.10,9.0,9.0,124,148,18.4,0.00,100,-3.3,0.42,0.00,1.46,0.60,4.0,6.6,117,151,25.2,0.00,95
2002-11-27T01:00,-2.9,0.07,0.00,2.85,0.10,10.1,10.1,126,148,16.6,0.00,100,-3.2,0.35,0.00,1.46,0.50,4.4,6.9,99,137,24.5,0.00,97
2002-11-27T02:00,-2.8,0.14,0.00,2.85,0.20,8.6,8.6,130,156,16.6,0.00,100,-3.1,0.35,0.00,1.46,0.50,3.6,6.6,84,139,23.8,0.00,97
2002-11-27T03:00,-2.7,0.21,0.00,2.86,0.30,10.1,10.1,126,150,17.6,0.00,100,-3.3,0.35,0.10,1.45,0.60,3.3,5.9,77,142,22.0,0.00,99
2002-11-27T04:00,-2.7,0.07,0.00,2.86,0.10,10.4,10.4,128,150,18.4,0.00,100,-3.4,0.28,0.10,1.45,0.50,4.1,7.2,105,143,20.9,0.00,97
2002-11-27T05:00,-2.7,0.07,0.00,2.86,0.10,8.3,8.3,130,166,18.0,0.00,100,-3.3,0.42,0.10,1.45,0.70,4.2,7.0,110,145,20.5,0.00,100
2002-11-27T06:00,-2.9,0.07,0.00,2.86,0.10,9.7,9.7,120,138,17.6,0.00,100,-3.2,0.28,0.10,1.45,0.50,4.5,7.1,119,150,22.0,0.00,100
2002-11-27T07:00,-3.1,0.07,0.00,2.86,0.10,9.4,9.4,122,140,17.6,0.00,100,-3.5,0.21,0.00,1.44,0.30,4.9,7.4,126,151,22.0,0.00,100
2002-11-27T08:00,-3.0,0.00,0.00,2.86,0.00,7.9,7.9,132,152,16.6,0.00,100,-3.4,0.07,0.00,1.44,0.10,3.9,6.6,112,151,22.0,0.00,100
2002-11-27T09:00,-2.6,0.14,0.00,2.85,0.20,4.7,4.7,158,190,9.7,0.00,100,-3.3,0.07,0.00,1.44,0.00,3.4,6.0,108,155,20.9,0.00,99
2002-11-27T10:00,-2.9,0.21,0.00,2.86,0.30,5.8,5.8,140,166,10.1,0.00,100,-2.9,0.07,0.00,1.43,0.00,3.6,6.2,127,159,20.2,646.47,93
2002-11-27T11:00,-3.2,0.07,0.00,2.86,0.10,7.2,7.2,136,156,11.9,1064.37,100,-2.4,0.00,0.00,1.43,0.00,3.3,5.2,131,155,20.2,3600.00,97
2002-11-27T12:00,-2.5,0.00,0.00,2.86,0.00,7.2,7.2,136,154,12.2,0.00,100,-0.6,0.00,0.00,1.43,0.00,2.7,5.0,157,159,18.7,3600.00,93
2002-11-27T13:00,-2.0,0.00,0.00,2.86,0.00,8.3,8.3,136,162,13.7,0.00,93,-0.6,0.00,0.00,1.42,0.00,3.4,5.9,162,166,18.7,3600.00,97
2002-11-27T14:00,-1.5,0.00,0.00,2.86,0.00,11.2,11.2,136,154,19.4,0.00,90,-0.2,0.00,0.00,1.42,0.00,3.3,6.2,174,173,18.7,3600.00,87
2002-11-27T15:00,-1.5,0.00,0.00,2.86,0.00,11.2,11.2,140,152,20.2,0.00,90,0.0,0.00,0.00,1.42,0.00,5.0,5.8,180,184,18.7,3600.00,87
2002-11-27T16:00,-1.2,0.00,0.00,2.86,0.00,10.1,10.1,148,160,20.5,0.00,75,-0.8,0.00,0.00,1.41,0.00,4.0,5.5,190,191,18.7,3600.00,70
2002-11-27T17:00,-2.1,0.00,0.00,2.86,0.00,9.7,9.7,144,156,18.7,937.60,57,-1.4,0.00,0.00,1.41,0.00,4.0,5.9,185,191,16.2,3600.00,48
2002-11-27T18:00,-3.1,0.00,0.00,2.86,0.00,9.7,9.7,148,166,16.9,0.00,91,-1.4,0.00,0.00,1.40,0.00,3.6,5.5,186,191,15.8,0.00,56
2002-11-27T19:00,-3.4,0.00,0.00,2.86,0.00,10.1,10.1,146,186,17.6,0.00,91,-1.9,0.00,0.00,1.40,0.00,3.1,5.4,159,184,15.1,0.00,80
2002-11-27T20:00,-4.8,0.00,0.00,2.86,0.00,9.4,9.4,146,186,16.6,0.00,71,-2.7,0.00,0.00,1.40,0.00,2.4,5.4,117,184,14.8,0.00,89
