latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.72124,9.873032,2546.63,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2008-01-10T00:00,-14.5,0.00,0.00,3.45,0.00,10.8,10.8,148,180,11.2,0.00,8,-11.3,0.00,0.00,1.07,0.00,3.7,3.3,29,41,16.9,0.00,40
2008-01-10T01:00,-14.8,0.00,0.00,3.45,0.00,10.8,10.8,148,198,11.9,0.00,14,-11.8,0.00,0.00,1.07,0.00,3.2,0.8,27,63,14.8,0.00,44
2008-01-10T02:00,-14.7,0.00,0.00,3.45,0.00,10.4,10.4,150,202,11.9,0.00,13,-12.4,0.00,0.00,1.07,0.00,2.3,1.1,39,180,13.3,0.00,51
2008-01-10T03:00,-15.0,0.00,0.00,3.45,0.00,11.5,11.5,146,180,12.2,0.00,7,-13.0,0.00,0.00,1.07,0.00,1.6,3.3,27,186,12.2,0.00,59
2008-01-10T04:00,-15.2,0.00,0.00,3.45,0.00,11.9,11.9,146,190,12.2,0.00,10,-14.0,0.00,0.00,1.07,0.00,0.8,4.5,27,209,11.9,0.00,50
2008-01-10T05:00,-15.0,0.00,0.00,3.45,0.00,11.9,11.9,150,190,13.0,0.00,14,-14.9,0.00,0.00,1.07,0.00,0.8,4.6,27,219,11.9,0.00,65
2008-01-10T06:00,-15.6,0.00,0.00,3.45,0.00,11.9,11.9,146,184,12.6,0.00,5,-16.1,0.00,0.00,1.07,0.00,0.8,3.7,27,209,11.9,0.00,53
2008-01-10T07:00,-15.6,0.00,0.00,3.45,0.00,12.2,12.2,150,190,13.3,0.00,12,-18.1,0.00,0.00,1.07,0.00,1.3,3.3,34,193,11.5,0.00,74
2008-01-10T08:00,-15.4,0.00,0.00,3.45,0.00,12.6,12.6,152,190,13.7,0.00,18,-19.1,0.00,0.00,1.07,0.00,1.3,4.3,34,185,11.5,0.00,76
2008-01-10T09:00,-15.6,0.00,0.00,3.43,0.00,13.0,13.0,146,182,13.7,0.00,29,-20.7,0.00,0.00,1.07,0.00,1.3,5.8,34,184,13.7,0.00,86
