latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.77061,9.874832,2567.46,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2010-11-16T00:00,-2.6,0.07,1.70,0.19,1.80,2.5,2.5,346,92,8.6,0.00,100
2010-11-16T01:00,-3.1,0.07,1.40,0.19,1.50,4.7,4.7,34,72,10.8,0.00,100
2010-11-16T02:00,-3.4,0.70,0.70,0.20,1.70,4.3,4.3,4,48,9.0,0.00,100
2010-11-16T03:00,-3.4,1.82,0.00,0.22,2.60,5.0,5.0,8,60,7.9,0.00,100
2010-11-16T04:00,-3.5,1.40,0.00,0.24,2.00,7.2,7.2,354,6,10.4,0.00,100
2010-11-16T05:00,-4.6,2.52,0.00,0.27,3.60,9.0,9.0,332,332,16.9,0.00,100
2010-11-16T06:00,-5.1,2.38,0.00,0.30,3.40,7.6,7.6,354,8,15.1,0.00,100
2010-11-16T07:00,-5.4,2.52,0.00,0.33,3.60,8.3,8.3,340,354,15.5,0.00,100
2010-11-16T08:00,-5.7,2.45,0.00,0.36,3.50,8.3,8.3,342,352,16.2,0.00,100
2010-11-16T09:00,-6.8,1.68,0.00,0.36,2.40,9.0,9.0,350,356,21.2,0.00,100
2010-11-16T10:00,-7.0,1.40,0.00,0.38,2.00,9.7,9.7,356,2,19.8,0.00,100
2010-11-16T11:00,-7.3,1.33,0.00,0.40,1.90,10.4,10.4,358,4,21.6,0.00,100
2010-11-16T12:00,-7.6,0.70,0.00,0.41,1.00,9.0,9.0,2,8,22.0,0.00,100
2010-11-16T13:00,-7.4,0.56,0.00,0.42,0.80,7.2,7.2,346,352,18.0,0.00,100
2010-11-16T14:00,-7.4,0.70,0.00,0.43,1.00,6.8,6.8,350,356,15.8,0.00,100
2010-11-16T15:00,-7.2,0.56,0.00,0.43,0.80,6.5,6.5,350,354,13.0,0.00,100
2010-11-16T16:00,-7.5,0.42,0.00,0.44,0.60,6.8,6.8,360,6,13.7,0.00,100
2010-11-16T17:00,-7.6,0.35,0.00,0.44,0.50,7.9,7.9,0,6,16.6,0.00,100
2010-11-16T18:00,-7.7,0.28,0.00,0.45,0.40,8.6,8.6,0,4,17.6,0.00,100
2010-11-16T19:00,-7.9,0.14,0.00,0.45,0.20,7.6,7.6,358,6,18.0,0.00,100
2010-11-16T20:00,-8.1,0.14,0.00,0.45,0.20,7.9,7.9,356,2,16.6,0.00,100
2010-11-16T21:00,-8.3,0.00,0.00,0.45,0.00,6.5,6.5,8,12,14.4,0.00,100
2010-11-16T22:00,-8.1,0.00,0.00,0.45,0.00,3.2,3.2,12,16,13.7,0.00,100
2010-11-16T23:00,-8.4,0.00,0.00,0.45,0.00,2.9,2.9,30,38,6.1,0.00,97
2010-11-17T00:00,-7.9,0.07,0.00,0.45,0.10,3.2,3.2,16,34,6.5,0.00,92
2010-11-17T01:00,-7.8,0.00,0.00,0.45,0.00,1.8,1.8,36,52,5.0,0.00,91
2010-11-17T02:00,-7.8,0.00,0.00,0.45,0.00,1.4,1.4,34,42,2.2,0.00,43
2010-11-17T03:00,-8.1,0.00,0.00,0.45,0.00,1.4,1.4,62,86,2.2,0.00,90
2010-11-17T04:00,-8.0,0.00,0.00,0.45,0.00,2.2,2.2,98,98,4.3,0.00,80
2010-11-17T05:00,-8.1,0.00,0.00,0.45,0.00,3.2,3.2,120,116,5.8,0.00,62
2010-11-17T06:00,-7.8,0.00,0.00,0.45,0.00,1.8,1.8,120,134,5.4,0.00,71
2010-11-17T07:00,-8.2,0.00,0.00,0.45,0.00,3.2,3.2,152,148,6.1,0.00,24
2010-11-17T08:00,-8.7,0.00,0.00,0.45,0.00,4.0,4.0,134,146,5.8,0.00,2
2010-11-17T09:00,-9.0,0.00,0.00,0.46,0.00,5.0,5.0,148,168,6.8,0.00,4
2010-11-17T10:00,-7.7,0.00,0.00,0.46,0.00,6.8,6.8,156,176,13.0,3600.00,0
2010-11-17T11:00,-4.7,0.00,0.00,0.46,0.00,9.0,9.0,158,162,18.7,3600.00,0
2010-11-17T12:00,-2.9,0.00,0.00,0.46,0.00,9.7,9.7,148,152,20.5,3600.00,0
2010-11-17T13:00,-1.9,0.00,0.00,0.46,0.00,7.9,7.9,154,158,21.6,3600.00,3
2010-11-17T14:00,-1.2,0.00,0.00,0.46,0.00,6.5,6.5,164,164,19.1,3600.00,0
2010-11-17T15:00,-1.4,0.00,0.00,0.46,0.00,6.5,6.5,138,140,15.8,3600.00,0
2010-11-17T16:00,-1.4,0.00,0.00,0.46,0.00,6.8,6.8,156,154,17.3,3600.00,0
2010-11-17T17:00,-2.8,0.00,0.00,0.46,0.00,7.6,7.6,148,144,16.9,3600.00,11
2010-11-17T18:00,-5.8,0.00,0.00,0.46,0.00,8.3,8.3,148,142,18.4,0.00,10
2010-11-17T19:00,-7.1,0.00,0.00,0.46,0.00,7.2,7.2,156,148,18.0,0.00,24
2010-11-17T20:00,-7.7,0.00,0.00,0.46,0.00,10.4,10.4,150,148,22.3,0.00,26
2010-11-17T21:00,-7.6,0.00,0.00,0.46,0.00,10.1,10.1,146,152,23.0,0.00,32
2010-11-17T22:00,-8.0,0.00,0.00,0.46,0.00,9.4,9.4,150,154,21.2,0.00,13
2010-11-17T23:00,-8.5,0.00,0.00,0.46,0.00,6.1,6.1,152,164,19.4,0.00,7
2010-11-18T00:00,-9.0,0.00,0.00,0.46,0.00,8.3,8.3,142,160,16.6,0.00,0
2010-11-18T01:00,-9.6,0.00,0.00,0.46,0.00,10.4,10.4,144,156,20.2,0.00,1
2010-11-18T02:00,-10.0,0.00,0.00,0.46,0.00,11.2,11.2,136,156,20.5,0.00,2
2010-11-18T03:00,-9.5,0.00,0.00,0.46,0.00,11.2,11.2,132,158,20.9,0.00,0
2010-11-18T04:00,-9.9,0.00,0.00,0.46,0.00,11.2,11.2,132,150,20.9,0.00,0
2010-11-18T05:00,-10.4,0.00,0.00,0.46,0.00,10.1,10.1,132,166,19.8,0.00,0
2010-11-18T06:00,-10.0,0.00,0.00,0.46,0.00,9.7,9.7,132,178,17.3,0.00,10
2010-11-18T07:00,-10.5,0.00,0.00,0.46,0.00,9.0,9.0,134,166,16.9,0.00,0
2010-11-18T08:00,-11.0,0.00,0.00,0.46,0.00,7.9,7.9,134,190,15.5,0.00,0
2010-11-18T09:00,-10.9,0.00,0.00,0.50,0.00,8.3,8.3,132,196,9.7,0.00,8
2010-11-18T10:00,-10.0,0.00,0.00,0.50,0.00,8.3,8.3,134,180,9.4,3521.19,2
