latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.722446,9.80101,2632.64,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2003-01-02T00:00,-7.2,0.00,0.00,2.80,0.00,14.8,14.8,184,210,28.1,0.00,92,-10.3,0.00,0.00,1.67,0.00,1.5,4.1,45,195,33.8,0.00,94
2003-01-02T01:00,-6.5,0.00,0.00,2.80,0.00,16.9,16.9,192,204,33.5,0.00,46,-10.8,0.00,0.00,1.66,0.00,3.4,7.8,238,214,35.3,0.00,91
2003-01-02T02:00,-6.7,0.00,0.00,2.80,0.00,16.6,16.6,206,220,34.6,0.00,89,-10.9,0.00,0.00,1.66,0.00,4.8,10.0,222,218,38.2,0.00,100
2003-01-02T03:00,-6.4,0.00,0.00,2.80,0.00,13.3,13.3,236,238,32.4,0.00,80,-10.3,0.00,0.00,1.66,0.00,1.0,8.1,225,212,38.2,0.00,100
2003-01-02T04:00,-7.0,0.00,0.00,2.80,0.00,10.8,10.8,234,232,27.7,0.00,31,-9.9,0.00,0.00,1.66,0.00,2.9,7.1,7,221,37.4,0.00,96
2003-01-02T05:00,-7.8,0.00,0.00,2.80,0.00,10.1,10.1,242,236,22.3,0.00,44,-10.0,0.00,0.00,1.66,0.00,1.3,5.4,34,217,36.4,0.00,99
2003-01-02T06:00,-7.8,0.00,0.00,2.80,0.00,8.6,8.6,228,234,17.3,0.00,100,-10.2,0.00,0.00,1.66,0.00,2.3,7.1,18,221,37.1,0.00,100
2003-01-02T07:00,-6.5,0.00,0.00,2.80,0.00,8.6,8.6,210,220,17.3,0.00,71,-10.3,0.00,0.00,1.66,0.00,1.8,6.1,37,208,37.1,0.00,100
2003-01-02T08:00,-7.4,0.00,0.00,2.80,0.00,12.2,12.2,174,210,21.6,0.00,100,-10.7,0.00,0.00,1.65,0.00,2.8,7.3,40,200,36.7,0.00,100
2003-01-02T09:00,-6.1,0.07,0.20,2.87,0.30,13.0,13.0,184,208,24.8,0.00,100,-11.9,0.49,0.00,1.66,0.70,4.3,9.3,114,196,32.8,0.00,100
