latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.58681,8.718445,2414.25,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2003-02-20T00:00,-22.7,0.00,0.00,11.64,0.00,7.2,7.2,180,198,7.2,0.00,1,-11.9,0.00,0.00,2.65,0.00,3.0,5.0,284,210,28.4,0.00,0
2003-02-20T01:00,-22.6,0.00,0.00,11.64,0.00,7.2,7.2,174,194,7.6,0.00,0,-12.8,0.00,0.00,2.65,0.00,3.5,6.4,294,196,28.4,0.00,0
2003-02-20T02:00,-22.7,0.00,0.00,11.64,0.00,7.6,7.6,172,190,7.9,0.00,0,-12.8,0.00,0.00,2.65,0.00,3.0,8.7,284,175,28.1,0.00,0
2003-02-20T03:00,-23.1,0.00,0.00,11.64,0.00,7.6,7.6,174,190,7.6,0.00,0,-13.3,0.00,0.00,2.65,0.00,3.0,9.1,284,171,26.6,0.00,0
2003-02-20T04:00,-22.9,0.00,0.00,11.64,0.00,6.1,6.1,156,188,7.6,0.00,0,-13.9,0.00,0.00,2.65,0.00,2.2,8.1,279,167,24.5,0.00,0
2003-02-20T05:00,-22.8,0.00,0.00,11.64,0.00,7.6,7.6,154,178,7.6,0.00,1,-14.6,0.00,0.00,2.65,0.00,1.8,7.5,259,163,22.0,0.00,0
2003-02-20T06:00,-23.4,0.00,0.00,11.64,0.00,6.5,6.5,170,188,6.5,0.00,0,-15.2,0.00,0.00,2.64,0.00,2.2,7.3,279,171,20.2,0.00,0
2003-02-20T07:00,-23.2,0.00,0.00,11.64,0.00,5.8,5.8,162,192,6.5,0.00,0,-15.4,0.00,0.00,2.64,0.00,2.3,6.5,288,180,20.5,0.00,0
2003-02-20T08:00,-22.9,0.00,0.00,11.64,0.00,6.5,6.5,154,186,6.8,0.00,0,-15.2,0.00,0.00,2.64,0.00,1.9,6.6,292,167,21.6,0.00,0
2003-02-20T09:00,-22.8,0.00,0.00,11.61,0.00,6.5,6.5,150,176,6.5,0.00,1,-14.6,0.00,0.00,2.64,0.00,1.8,7.0,281,159,19.8,87.88,0
2003-02-20T10:00,-21.8,0.00,0.00,11.61,0.00,5.4,5.4,150,180,6.1,3600.00,6,-14.2,0.00,0.00,2.64,0.00,1.1,7.3,252,160,20.5,3600.00,0
2003-02-20T11:00,-20.2,0.00,0.00,11.61,0.00,6.8,6.8,162,176,6.8,3600.00,11,-13.1,0.00,0.00,2.64,0.00,0.8,7.4,243,166,22.3,3600.00,0
2003-02-20T12:00,-18.2,0.00,0.00,11.61,0.00,7.9,7.9,174,174,7.9,3600.00,8,-9.5,0.00,0.00,2.64,0.00,2.3,3.1,309,234,25.6,3600.00,0
2003-02-20T13:00,-16.3,0.00,0.00,11.61,0.00,10.4,10.4,176,174,11.2,3600.00,12,-6.8,0.00,0.00,2.64,0.00,0.8,5.4,243,180,28.8,3600.00,0
2003-02-20T14:00,-14.4,0.00,0.00,11.61,0.00,14.8,14.8,180,178,23.8,3600.00,15,-6.8,0.00,0.00,2.64,0.00,4.0,8.9,170,166,31.3,3600.00,0
2003-02-20T15:00,-14.1,0.00,0.00,11.61,0.00,15.5,15.5,180,174,25.2,3600.00,12,-6.4,0.00,0.00,2.64,0.00,5.7,10.2,162,162,32.4,3600.00,0
2003-02-20T16:00,-13.7,0.00,0.00,11.61,0.00,15.8,15.8,178,174,25.9,3600.00,8,-6.1,0.00,0.00,2.64,0.00,6.5,10.6,161,162,32.4,3600.00,5
2003-02-20T17:00,-14.3,0.00,0.00,11.61,0.00,15.8,15.8,182,178,26.3,3600.00,13,-6.3,0.00,0.00,2.64,0.00,6.3,10.0,167,165,31.7,3600.00,1
2003-02-20T18:00,-16.4,0.00,0.00,11.61,0.00,12.6,12.6,184,174,24.5,3600.00,2,-7.3,0.00,0.00,2.63,0.00,5.4,9.6,172,167,29.9,3600.00,0
2003-02-20T19:00,-18.0,0.00,0.00,11.61,0.00,10.8,10.8,174,174,19.4,901.24,0,-8.4,0.00,0.00,2.63,0.00,4.7,9.1,203,171,27.7,1613.48,0
2003-02-20T20:00,-19.0,0.00,0.00,11.61,0.00,10.8,10.8,176,184,18.4,0.00,3,-9.4,0.00,0.00,2.63,0.00,3.4,8.8,238,171,26.3,0.00,0
2003-02-20T21:00,-20.0,0.00,0.00,11.61,0.00,7.9,7.9,172,184,15.5,0.00,3,-9.6,0.00,0.00,2.63,0.00,2.6,8.0,254,175,26.3,0.00,0
