latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.72124,9.873032,2407.61,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2008-01-29T00:00,-9.6,0.00,0.00,4.19,0.00,5.8,5.8,148,290,6.5,0.00,58
2008-01-29T01:00,-10.0,0.00,0.00,4.19,0.00,7.2,7.2,150,242,7.9,0.00,63
2008-01-29T02:00,-9.9,0.00,0.00,4.19,0.00,6.1,6.1,150,298,7.9,0.00,54
2008-01-29T03:00,-10.7,0.00,0.00,4.19,0.00,7.9,7.9,146,212,8.6,0.00,41
2008-01-29T04:00,-10.7,0.00,0.00,4.19,0.00,7.6,7.6,152,250,8.6,0.00,50
2008-01-29T05:00,-10.5,0.00,0.00,4.19,0.00,8.3,8.3,152,222,9.7,0.00,32
2008-01-29T06:00,-11.3,0.00,0.00,4.19,0.00,8.6,8.6,144,172,10.1,0.00,26
2008-01-29T07:00,-11.1,0.00,0.00,4.19,0.00,7.9,7.9,154,238,9.4,0.00,29
2008-01-29T08:00,-11.1,0.00,0.00,4.19,0.00,7.9,7.9,158,246,9.4,0.00,22
2008-01-29T09:00,-12.1,0.00,0.00,4.16,0.00,7.2,7.2,160,262,9.0,0.00,28
2008-01-29T10:00,-11.7,0.00,0.00,4.16,0.00,7.2,7.2,156,284,9.0,771.69,31
2008-01-29T11:00,-10.4,0.00,0.00,4.16,0.00,6.5,6.5,150,322,8.6,3600.00,26
2008-01-29T12:00,-9.6,0.00,0.00,4.16,0.00,8.6,8.6,150,192,9.4,3600.00,27
2008-01-29T13:00,-7.6,0.00,0.00,4.16,0.00,8.6,8.6,160,228,10.1,3600.00,33
2008-01-29T14:00,-6.0,0.00,0.00,4.16,0.00,7.6,7.6,162,232,10.4,3600.00,19
2008-01-29T15:00,-5.6,0.00,0.00,4.16,0.00,7.6,7.6,150,262,8.6,3600.00,10
2008-01-29T16:00,-5.9,0.00,0.00,4.16,0.00,7.2,7.2,150,336,8.3,3600.00,29
2008-01-29T17:00,-6.8,0.00,0.00,4.16,0.00,7.6,7.6,146,62,8.6,3600.00,58
2008-01-29T18:00,-7.6,0.00,0.00,4.16,0.00,7.6,7.6,144,44,8.6,0.00,57
2008-01-29T19:00,-8.8,0.00,0.00,4.16,0.00,7.2,7.2,144,10,8.6,0.00,80
2008-01-29T20:00,-8.8,0.00,0.00,4.16,0.00,8.3,8.3,140,108,9.0,0.00,82
2008-01-29T21:00,-9.0,0.00,0.00,4.16,0.00,10.1,10.1,136,136,10.4,0.00,50
2008-01-29T22:00,-9.3,0.00,0.00,4.16,0.00,10.8,10.8,142,178,11.5,0.00,45
2008-01-29T23:00,-9.6,0.00,0.00,4.16,0.00,10.8,10.8,136,160,11.9,0.00,54
2008-01-30T00:00,-10.3,0.00,0.00,4.16,0.00,11.9,11.9,134,146,13.0,0.00,33
2008-01-30T01:00,-10.9,0.00,0.00,4.16,0.00,13.0,13.0,138,168,14.4,0.00,38
2008-01-30T02:00,-11.1,0.00,0.00,4.16,0.00,13.0,13.0,136,164,15.1,0.00,32
2008-01-30T03:00,-11.2,0.00,0.00,4.16,0.00,13.0,13.0,134,150,15.5,0.00,72
2008-01-30T04:00,-10.8,0.00,0.00,4.16,0.00,11.5,11.5,138,200,14.0,0.00,50
2008-01-30T05:00,-11.1,0.00,0.00,4.16,0.00,9.4,9.4,148,222,13.3,0.00,43
2008-01-30T06:00,-11.7,0.00,0.00,4.16,0.00,10.4,10.4,140,138,13.3,0.00,52
2008-01-30T07:00,-11.6,0.00,0.00,4.16,0.00,10.8,10.8,142,178,12.6,0.00,86
2008-01-30T08:00,-11.2,0.00,0.00,4.16,0.00,9.4,9.4,148,216,11.9,0.00,83
2008-01-30T09:00,-10.7,0.00,0.00,4.11,0.00,4.3,4.3,152,342,10.1,0.00,100
2008-01-30T10:00,-11.0,0.00,0.00,4.11,0.00,5.4,5.4,334,336,12.2,0.00,100
2008-01-30T11:00,-10.3,0.00,0.00,4.11,0.00,4.3,4.3,360,2,12.6,0.00,100
2008-01-30T12:00,-9.0,0.00,0.00,4.11,0.00,3.2,3.2,10,354,9.7,0.00,100
2008-01-30T13:00,-8.0,0.07,0.00,4.11,0.10,5.4,5.4,30,6,12.2,0.00,100
2008-01-30T14:00,-7.2,0.14,0.00,4.11,0.20,5.4,5.4,40,12,11.9,0.00,100
2008-01-30T15:00,-7.2,0.14,0.00,4.11,0.20,4.0,4.0,56,14,10.4,2956.73,92
2008-01-30T16:00,-7.5,0.00,0.00,4.11,0.00,4.0,4.0,34,8,8.3,1565.81,100
2008-01-30T17:00,-8.0,0.14,0.00,4.11,0.20,7.2,7.2,4,358,15.1,0.00,100
2008-01-30T18:00,-8.6,0.14,0.00,4.11,0.20,7.2,7.2,14,2,15.8,0.00,100
2008-01-30T19:00,-8.9,0.14,0.00,4.11,0.20,8.6,8.6,0,354,18.0,0.00,98
2008-01-30T20:00,-9.1,0.07,0.00,4.11,0.10,7.9,7.9,356,348,18.4,0.00,100
2008-01-30T21:00,-8.9,0.07,0.00,4.11,0.10,2.9,2.9,18,356,16.2,0.00,100
2008-01-30T22:00,-9.1,0.07,0.00,4.11,0.10,7.9,7.9,346,348,17.3,0.00,100
2008-01-30T23:00,-9.3,0.21,0.00,4.12,0.30,6.1,6.1,356,354,17.6,0.00,100
2008-01-31T00:00,-9.1,0.14,0.00,4.12,0.20,4.3,4.3,12,2,13.0,0.00,100
2008-01-31T01:00,-9.4,0.00,0.10,4.12,0.10,3.6,3.6,4,358,10.8,0.00,100
2008-01-31T02:00,-9.9,0.14,0.00,4.12,0.20,5.8,5.8,358,356,13.0,0.00,100
2008-01-31T03:00,-9.3,0.28,0.00,4.13,0.40,7.6,7.6,350,350,15.8,0.00,100
2008-01-31T04:00,-9.6,0.21,0.00,4.13,0.30,7.2,7.2,340,346,16.9,0.00,100
2008-01-31T05:00,-10.0,0.14,0.00,4.13,0.20,4.3,4.3,6,360,14.8,0.00,100
2008-01-31T06:00,-9.7,0.07,0.00,4.13,0.10,5.0,5.0,14,4,11.5,0.00,100
2008-01-31T07:00,-10.4,0.00,0.00,4.13,0.00,5.4,5.4,4,356,12.6,0.00,100
2008-01-31T08:00,-10.8,0.00,0.00,4.13,0.00,3.6,3.6,34,4,11.2,0.00,100
2008-01-31T09:00,-11.4,0.00,0.00,4.11,0.00,5.0,5.0,86,18,8.6,0.00,51
2008-01-31T10:00,-13.2,0.00,0.00,4.11,0.00,5.4,5.4,138,354,9.0,2079.81,2
2008-01-31T11:00,-13.5,0.00,0.00,4.11,0.00,7.6,7.6,144,256,7.6,3600.00,0
2008-01-31T12:00,-12.0,0.00,0.00,4.11,0.00,10.1,10.1,142,166,10.1,3600.00,0
2008-01-31T13:00,-10.8,0.00,0.00,4.11,0.00,11.2,11.2,146,192,11.2,3600.00,0
2008-01-31T14:00,-10.0,0.00,0.00,4.11,0.00,11.2,11.2,146,188,11.5,3600.00,0
2008-01-31T15:00,-9.7,0.00,0.00,4.11,0.00,10.4,10.4,150,182,19.8,3600.00,0
2008-01-31T16:00,-9.4,0.00,0.00,4.11,0.00,11.9,11.9,168,184,23.4,3600.00,0
2008-01-31T17:00,-10.2,0.00,0.00,4.11,0.00,13.3,13.3,166,182,24.1,3600.00,5
2008-01-31T18:00,-11.6,0.00,0.00,4.11,0.00,15.8,15.8,156,172,28.1,2903.90,0
2008-01-31T19:00,-13.0,0.00,0.00,4.11,0.00,16.2,16.2,156,178,28.4,0.00,3
2008-01-31T20:00,-13.9,0.00,0.00,4.11,0.00,15.8,15.8,164,186,28.8,0.00,17
2008-01-31T21:00,-12.0,0.00,0.00,4.11,0.00,19.8,19.8,160,180,34.9,0.00,24
