latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.722446,9.80101,2138.82,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2003-02-06T00:00,-13.4,0.98,0.00,5.08,1.40,13.7,13.7,348,346,31.7,0.00,100,-15.4,0.56,0.00,2.22,0.80,7.3,15.5,327,335,47.2,0.00,100
2003-02-06T01:00,-13.3,0.91,0.00,5.09,1.30,15.8,15.8,352,348,37.8,0.00,100,-15.3,0.42,0.00,2.23,0.60,5.6,11.9,320,325,45.7,0.00,100
2003-02-06T02:00,-13.6,0.84,0.00,5.11,1.20,17.3,17.3,354,352,43.9,0.00,100,-15.2,0.42,0.00,2.23,0.60,6.7,13.1,324,328,43.2,0.00,100
2003-02-06T03:00,-13.5,0.84,0.00,5.12,1.20,12.2,12.2,350,346,33.5,0.00,100,-15.0,0.35,0.00,2.24,0.50,7.0,13.5,325,331,42.8,0.00,100
2003-02-06T04:00,-13.8,0.70,0.00,5.13,1.00,19.8,19.8,352,350,45.0,0.00,100,-15.1,0.28,0.00,2.24,0.40,6.5,12.9,326,333,42.5,0.00,100
2003-02-06T05:00,-14.1,0.21,0.00,5.13,0.30,16.6,16.6,2,0,44.3,0.00,100,-14.8,0.21,0.00,2.24,0.30,6.0,12.2,327,332,42.5,0.00,100
2003-02-06T06:00,-14.1,0.70,0.00,5.14,1.00,10.4,10.4,10,4,34.6,0.00,100,-15.2,0.21,0.00,2.25,0.30,5.5,10.8,328,334,41.0,0.00,100
2003-02-06T07:00,-13.8,0.91,0.00,5.15,1.30,13.7,13.7,354,348,32.4,0.00,100,-15.4,0.28,0.00,2.25,0.40,4.6,8.9,321,328,38.2,0.00,100
2003-02-06T08:00,-13.9,0.56,0.00,5.16,0.80,17.6,17.6,4,4,43.9,0.00,100,-15.4,0.28,0.00,2.25,0.40,3.1,8.5,315,324,35.6,0.00,100
2003-02-06T09:00,-14.3,0.28,0.00,5.27,0.40,9.0,9.0,12,4,33.8,0.00,100,-15.1,0.42,0.00,2.26,0.60,3.3,7.2,319,323,35.6,0.00,100
2003-02-06T10:00,-14.0,0.56,0.00,5.28,0.80,12.6,12.6,0,354,29.9,0.00,100,-14.8,0.42,0.00,2.27,0.60,3.8,5.9,311,317,36.4,0.00,100
2003-02-06T11:00,-13.6,0.56,0.00,5.29,0.80,11.9,11.9,354,348,29.5,0.00,100,-14.4,0.42,0.00,2.27,0.60,4.3,8.1,312,315,38.5,0.00,96
2003-02-06T12:00,-13.1,0.56,0.00,5.30,0.80,15.1,15.1,354,352,34.2,0.00,95,-13.6,0.42,0.00,2.28,0.60,5.4,9.4,323,328,40.0,0.00,96
2003-02-06T13:00,-12.7,0.28,0.00,5.30,0.40,14.0,14.0,20,18,35.3,0.00,100,-12.5,0.28,0.00,2.29,0.40,6.8,11.8,328,329,52.9,2746.33,98
2003-02-06T14:00,-12.7,0.84,0.00,5.31,1.20,19.1,19.1,346,342,43.2,0.00,100,-11.8,0.28,0.00,2.29,0.40,7.6,11.9,329,331,54.4,3600.00,90
2003-02-06T15:00,-13.4,0.42,0.00,5.32,0.60,13.3,13.3,354,350,43.6,0.00,100,-11.5,0.21,0.00,2.29,0.30,7.1,11.8,330,333,55.8,3600.00,94
2003-02-06T16:00,-13.2,0.63,0.00,5.33,0.90,13.7,13.7,2,358,29.5,0.00,100,-11.5,0.21,0.00,2.30,0.30,6.0,11.1,327,331,55.1,3600.00,88
2003-02-06T17:00,-13.2,0.56,0.00,5.33,0.80,14.4,14.4,8,2,31.7,0.00,100,-12.3,0.21,0.00,2.30,0.30,4.8,11.6,333,334,52.6,3600.00,90
2003-02-06T18:00,-13.9,0.63,0.00,5.34,0.90,13.3,13.3,342,336,31.3,0.00,100,-12.8,0.14,0.00,2.30,0.20,7.0,11.8,325,333,49.3,2045.01,93
