latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.722446,9.80101,2237.74,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2003-12-16T00:00,-12.5,0.91,0.00,0.69,1.30,18.7,18.7,334,336,49.3,0.00,100,-12.1,0.49,0.00,1.14,0.70,7.9,17.0,336,339,71.3,0.00,100
2003-12-16T01:00,-12.8,1.26,0.00,0.71,1.80,24.1,24.1,340,338,63.0,0.00,100,-12.4,0.49,0.00,1.16,0.70,8.8,19.0,341,341,97.9,0.00,100
2003-12-16T02:00,-13.0,0.84,0.00,0.72,1.20,22.0,22.0,348,344,63.7,0.00,100,-12.5,0.35,0.10,1.17,0.60,10.0,21.4,345,343,98.6,0.00,100
2003-12-16T03:00,-12.9,0.84,0.00,0.73,1.20,21.6,21.6,356,352,56.9,0.00,100,-12.7,0.28,0.00,1.18,0.40,11.8,23.2,348,347,92.9,0.00,100
2003-12-16T04:00,-13.3,0.70,0.00,0.74,1.00,23.8,23.8,352,348,57.6,0.00,100,-13.0,0.14,0.00,1.19,0.20,12.1,22.7,350,349,77.4,0.00,100
2003-12-16T05:00,-13.7,0.63,0.00,0.75,0.90,22.7,22.7,350,346,58.3,0.00,100,-13.2,0.14,0.00,1.19,0.20,11.0,22.0,349,350,71.6,0.00,100
2003-12-16T06:00,-13.9,0.84,0.00,0.76,1.20,21.2,21.2,348,346,55.4,0.00,100,-13.5,0.14,0.00,1.20,0.20,10.2,22.0,350,350,69.5,0.00,100
2003-12-16T07:00,-14.3,0.49,0.00,0.77,0.70,20.9,20.9,354,352,53.3,0.00,90,-13.5,0.21,0.00,1.20,0.30,9.6,20.6,347,348,69.1,0.00,100
2003-12-16T08:00,-14.4,0.49,0.00,0.77,0.70,20.2,20.2,356,352,48.6,0.00,91,-13.5,0.21,0.00,1.21,0.30,9.7,20.5,345,345,69.8,0.00,99
2003-12-16T09:00,-13.9,0.91,0.00,0.80,1.30,17.3,17.3,344,342,46.4,0.00,100,-12.9,0.28,0.00,1.22,0.40,9.9,20.4,341,343,70.6,0.00,100
2003-12-16T10:00,-13.9,0.77,0.00,0.81,1.10,16.6,16.6,346,344,43.6,0.00,90,-12.8,0.28,0.00,1.22,0.40,8.8,18.6,341,342,70.9,7.63,100
2003-12-16T11:00,-13.7,0.91,0.00,0.82,1.30,16.6,16.6,348,344,41.4,0.00,90,-12.4,0.28,0.00,1.23,0.40,9.7,17.9,338,341,69.5,2326.84,100
2003-12-16T12:00,-13.2,0.84,0.00,0.84,1.20,13.3,13.3,352,350,34.9,0.00,90,-12.3,0.28,0.00,1.24,0.40,9.5,18.6,335,338,69.5,2914.64,99
2003-12-16T13:00,-13.0,0.77,0.00,0.85,1.10,14.4,14.4,2,352,35.6,0.00,90,-11.9,0.21,0.00,1.25,0.30,9.8,18.0,336,340,69.8,3600.00,100
2003-12-16T14:00,-12.6,0.63,0.00,0.85,0.90,16.9,16.9,0,354,40.7,0.00,90,-11.8,0.14,0.00,1.25,0.20,9.6,18.0,340,344,68.8,3332.59,99
2003-12-16T15:00,-12.4,0.35,0.00,0.86,0.50,13.3,13.3,8,2,40.7,0.00,90,-11.6,0.07,0.00,1.25,0.00,8.6,17.2,345,349,65.2,2776.85,98
2003-12-16T16:00,-12.9,0.21,0.00,0.86,0.30,11.9,11.9,16,4,30.6,0.00,90,-11.5,0.00,0.00,1.25,0.00,8.0,16.4,350,351,61.6,3600.00,94
2003-12-16T17:00,-13.0,0.21,0.00,0.86,0.30,13.0,13.0,26,12,30.2,0.00,90,-12.1,0.00,0.00,1.25,0.00,7.6,17.7,355,354,58.0,3410.32,85
