latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.77061,9.874832,2412.55,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2008-01-29T00:00,-9.1,0.00,0.00,4.28,0.00,7.2,7.2,136,308,7.9,0.00,48,-5.8,0.00,0.00,1.19,0.00,5.4,5.8,20,353,16.6,0.00,93
2008-01-29T01:00,-9.5,0.00,0.00,4.28,0.00,8.6,8.6,134,200,8.6,0.00,55,-5.7,0.00,0.00,1.19,0.00,4.9,6.2,17,353,16.6,0.00,91
2008-01-29T02:00,-9.4,0.00,0.00,4.28,0.00,8.3,8.3,136,276,8.6,0.00,44,-5.7,0.00,0.00,1.19,0.00,4.1,5.5,15,349,16.6,0.00,90
2008-01-29T03:00,-10.1,0.00,0.00,4.28,0.00,8.6,8.6,136,146,9.4,0.00,34,-6.2,0.00,0.00,1.19,0.00,3.5,5.2,24,348,16.9,0.00,94
2008-01-29T04:00,-10.1,0.00,0.00,4.28,0.00,9.0,9.0,136,228,9.4,0.00,44,-6.5,0.00,0.00,1.19,0.00,3.8,5.6,17,345,17.6,0.00,95
2008-01-29T05:00,-9.9,0.00,0.00,4.28,0.00,9.0,9.0,138,206,9.7,0.00,25,-6.8,0.00,0.00,1.19,0.00,4.6,5.8,18,338,18.0,0.00,89
2008-01-29T06:00,-10.7,0.00,0.00,4.28,0.00,9.4,9.4,136,168,10.4,0.00,23,-7.1,0.00,0.00,1.19,0.00,4.6,5.6,18,333,19.4,0.00,62
2008-01-29T07:00,-10.5,0.00,0.00,4.28,0.00,9.0,9.0,138,232,9.7,0.00,25,-7.1,0.00,0.00,1.19,0.00,4.6,5.5,18,328,21.2,0.00,26
2008-01-29T08:00,-10.5,0.00,0.00,4.28,0.00,8.3,8.3,138,236,9.4,0.00,17,-7.0,0.00,0.00,1.19,0.00,4.9,6.5,17,341,24.1,0.00,22
2008-01-29T09:00,-11.3,0.00,0.00,4.25,0.00,7.9,7.9,140,242,9.0,0.00,21,-7.4,0.00,0.00,1.19,0.00,5.2,7.1,16,345,23.0,0.00,35
2008-01-29T10:00,-10.8,0.00,0.00,4.25,0.00,8.3,8.3,138,258,8.6,1246.26,27,-7.2,0.00,0.00,1.18,0.00,5.7,8.0,18,355,24.1,2245.79,67
2008-01-29T11:00,-9.2,0.00,0.00,4.25,0.00,7.6,7.6,136,338,8.6,3600.00,23,-6.4,0.00,0.00,1.18,0.00,6.0,8.3,17,360,24.1,3600.00,77
2008-01-29T12:00,-7.7,0.00,0.00,4.25,0.00,8.6,8.6,138,174,8.6,3600.00,22,-4.0,0.00,0.00,1.18,0.00,7.5,9.8,17,8,24.8,3600.00,94
2008-01-29T13:00,-5.2,0.00,0.00,4.25,0.00,8.3,8.3,144,218,8.6,3600.00,32,-1.2,0.00,0.00,1.18,0.00,7.1,9.5,15,9,24.8,3600.00,96
