latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.671875,9.871231,2647.61,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2007-03-12T00:00,-15.2,0.00,0.00,5.94,0.00,9.0,9.0,132,138,16.9,0.00,5,-11.5,0.00,0.00,1.31,0.00,4.8,6.8,27,72,27.4,0.00,0
2007-03-12T01:00,-15.6,0.00,0.00,5.94,0.00,9.7,9.7,128,136,10.1,0.00,10,-13.2,0.00,0.00,1.31,0.00,4.8,6.3,27,77,26.3,0.00,0
2007-03-12T02:00,-15.5,0.00,0.00,5.94,0.00,9.7,9.7,122,132,11.2,0.00,6,-14.4,0.00,0.00,1.31,0.00,4.8,6.2,27,83,23.8,0.00,0
2007-03-12T03:00,-15.9,0.00,0.00,5.94,0.00,10.4,10.4,118,118,12.2,0.00,5,-15.4,0.00,0.00,1.31,0.00,4.3,5.4,24,94,22.0,0.00,0
2007-03-12T04:00,-16.0,0.00,0.00,5.94,0.00,10.1,10.1,120,122,12.2,0.00,8,-16.0,0.00,0.00,1.31,0.00,4.7,5.8,23,90,20.9,0.00,0
2007-03-12T05:00,-15.9,0.00,0.00,5.94,0.00,10.8,10.8,120,120,12.6,0.00,4,-16.6,0.00,0.00,1.31,0.00,5.2,6.2,25,83,21.6,0.00,0
2007-03-12T06:00,-16.2,0.00,0.00,5.94,0.00,12.2,12.2,122,122,12.6,0.00,3,-17.1,0.00,0.00,1.31,0.00,4.7,6.1,23,87,22.0,0.00,0
2007-03-12T07:00,-16.2,0.00,0.00,5.94,0.00,11.2,11.2,120,120,12.2,0.00,13,-17.6,0.00,0.00,1.31,0.00,4.3,5.8,24,94,22.0,0.00,0
2007-03-12T08:00,-16.1,0.00,0.00,5.94,0.00,11.2,11.2,122,126,11.9,0.00,7,-17.9,0.00,0.00,1.30,0.00,4.3,5.4,24,98,22.0,0.00,0
2007-03-12T09:00,-16.2,0.00,0.00,5.94,0.00,11.9,11.9,124,126,13.0,3027.10,17,-15.8,0.00,0.00,1.30,0.00,4.8,6.1,27,87,22.0,3024.59,0
2007-03-12T10:00,-14.7,0.00,0.00,5.94,0.00,11.5,11.5,120,114,11.9,3600.00,21,-10.6,0.00,0.00,1.30,0.00,5.2,6.9,34,84,23.0,3600.00,0
2007-03-12T11:00,-12.7,0.00,0.00,5.94,0.00,11.5,11.5,122,118,11.5,3600.00,19,-4.5,0.00,0.00,1.30,0.00,4.8,6.5,42,90,23.0,3600.00,0
2007-03-12T12:00,-11.1,0.00,0.00,5.94,0.00,12.6,12.6,124,116,12.6,3600.00,28,-1.0,0.00,0.00,1.30,0.00,3.5,5.4,66,90,22.3,3600.00,0
2007-03-12T13:00,-8.7,0.00,0.00,5.94,0.00,12.2,12.2,128,120,16.6,3600.00,27,0.9,0.00,0.00,1.30,0.00,3.6,4.4,96,99,20.5,3600.00,5
2007-03-12T14:00,-6.6,0.00,0.00,5.94,0.00,12.2,12.2,134,130,21.2,3600.00,29,1.8,0.00,0.00,1.30,0.00,4.2,4.9,110,107,20.5,3600.00,0
2007-03-12T15:00,-5.5,0.00,0.00,5.94,0.00,13.7,13.7,134,130,24.8,3600.00,22,2.3,0.00,0.00,1.30,0.00,4.7,5.5,113,113,20.9,3600.00,0
2007-03-12T16:00,-5.3,0.00,0.00,5.94,0.00,13.3,13.3,142,138,24.8,3600.00,26,2.4,0.00,0.00,1.30,0.00,4.7,5.5,113,113,20.5,3600.00,8
2007-03-12T17:00,-6.1,0.00,0.00,5.94,0.00,12.6,12.6,146,144,24.5,3600.00,22,1.8,0.00,0.00,1.30,0.00,4.1,5.6,105,117,20.2,3600.00,0
2007-03-12T18:00,-7.8,0.00,0.00,5.94,0.00,11.9,11.9,146,144,24.1,3600.00,14,0.3,0.00,0.00,1.30,0.00,3.7,5.4,101,127,19.1,3600.00,0
2007-03-12T19:00,-10.1,0.00,0.00,5.94,0.00,9.4,9.4,150,148,21.6,3113.79,13,-1.4,0.00,0.00,1.30,0.00,3.0,4.6,76,135,18.4,3111.48,0
