latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.72124,9.873032,2560.63,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2002-12-30T00:00,-6.8,0.00,0.00,3.49,0.00,12.2,12.2,316,312,33.8,0.00,31,-8.7,0.00,0.00,1.60,0.00,6.0,7.9,17,360,41.8,0.00,100
2002-12-30T01:00,-8.2,0.00,0.00,3.49,0.00,8.3,8.3,300,294,21.2,0.00,31,-9.2,0.00,0.00,1.60,0.00,4.7,5.4,23,352,40.0,0.00,100
2002-12-30T02:00,-8.6,0.00,0.00,3.49,0.00,9.4,9.4,292,294,16.9,0.00,27,-10.6,0.00,0.00,1.60,0.00,3.5,4.1,24,315,40.0,0.00,100
2002-12-30T03:00,-9.3,0.00,0.00,3.49,0.00,10.1,10.1,286,296,18.4,0.00,28,-11.6,0.00,0.00,1.59,0.00,3.2,3.3,27,283,38.2,0.00,100
2002-12-30T04:00,-9.6,0.00,0.00,3.49,0.00,10.1,10.1,278,292,19.1,0.00,21,-11.4,0.00,0.00,1.59,0.00,2.7,4.1,23,285,36.0,0.00,100
2002-12-30T05:00,-9.7,0.00,0.00,3.49,0.00,9.0,9.0,290,300,19.4,0.00,54,-11.4,0.00,0.00,1.59,0.00,2.4,4.2,27,301,36.7,0.00,99
2002-12-30T06:00,-10.3,0.00,0.00,3.49,0.00,11.2,11.2,296,308,23.0,0.00,100,-11.1,0.00,0.00,1.59,0.00,3.4,4.2,32,340,38.9,0.00,98
2002-12-30T07:00,-8.4,0.00,0.00,3.49,0.00,11.9,11.9,298,302,24.1,0.00,85,-9.9,0.00,0.00,1.59,0.00,3.2,5.1,27,352,39.6,0.00,98
2002-12-30T08:00,-7.8,0.00,0.00,3.49,0.00,10.8,10.8,314,312,23.8,0.00,79,-9.7,0.00,0.00,1.59,0.00,3.1,5.5,21,349,39.2,0.00,100
2002-12-30T09:00,-7.9,0.00,0.00,3.58,0.00,6.5,6.5,258,284,20.9,0.00,100,-11.3,0.00,0.00,1.59,0.00,2.4,3.9,27,326,40.0,0.00,100
