latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.77061,9.874832,2547.49,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2008-12-10T00:00,-10.5,0.07,0.00,1.93,0.10,14.0,14.0,134,144,33.1,0.00,92
2008-12-10T01:00,-10.7,0.00,0.00,1.93,0.00,16.6,16.6,136,146,34.6,0.00,93
2008-12-10T02:00,-10.7,0.00,0.00,1.93,0.00,16.9,16.9,138,142,35.3,0.00,62
2008-12-10T03:00,-10.3,0.00,0.00,1.93,0.00,15.8,15.8,136,138,37.4,0.00,49
2008-12-10T04:00,-11.4,0.00,0.00,1.93,0.00,13.7,13.7,138,140,34.2,0.00,40
2008-12-10T05:00,-12.2,0.00,0.00,1.93,0.00,13.0,13.0,140,140,28.8,0.00,26
2008-12-10T06:00,-11.5,0.07,0.00,1.93,0.10,13.7,13.7,138,138,30.2,0.00,66
2008-12-10T07:00,-11.9,0.00,0.00,1.93,0.00,12.6,12.6,140,140,29.5,0.00,67
2008-12-10T08:00,-12.0,0.07,0.00,1.93,0.10,13.0,13.0,138,140,27.0,0.00,63
2008-12-10T09:00,-11.1,0.07,0.00,2.11,0.10,11.2,11.2,138,138,28.1,0.00,100
2008-12-10T10:00,-10.6,0.14,0.00,2.11,0.20,10.1,10.1,122,128,23.8,0.00,100
2008-12-10T11:00,-10.3,0.14,0.00,2.11,0.20,10.8,10.8,120,124,23.8,77.86,100
2008-12-10T12:00,-9.5,0.14,0.00,2.11,0.20,11.9,11.9,122,124,28.1,0.00,92
2008-12-10T13:00,-8.3,0.14,0.00,2.12,0.20,8.3,8.3,140,140,27.7,3600.00,100
2008-12-10T14:00,-7.7,0.21,0.00,2.12,0.30,8.6,8.6,144,142,25.2,36.14,74
2008-12-10T15:00,-7.5,0.14,0.00,2.12,0.20,11.5,11.5,124,128,31.0,0.00,100
2008-12-10T16:00,-8.1,0.28,0.00,2.12,0.40,8.3,8.3,122,128,29.9,0.00,100
2008-12-10T17:00,-8.8,0.28,0.00,2.13,0.40,2.5,2.5,116,136,22.3,0.00,100
2008-12-10T18:00,-9.6,0.28,0.00,2.13,0.40,3.6,3.6,52,106,9.7,0.00,100
2008-12-10T19:00,-9.9,0.42,0.00,2.14,0.60,3.2,3.2,46,96,6.1,0.00,100
2008-12-10T20:00,-10.0,0.56,0.00,2.14,0.80,3.6,3.6,82,118,7.6,0.00,100
2008-12-10T21:00,-9.8,0.35,0.00,2.15,0.50,2.9,2.9,96,132,7.9,0.00,100
2008-12-10T22:00,-9.8,0.35,0.00,2.15,0.50,3.6,3.6,86,128,7.6,0.00,100
2008-12-10T23:00,-9.6,0.21,0.00,2.16,0.30,5.0,5.0,116,136,13.0,0.00,100
2008-12-11T00:00,-9.2,0.14,0.00,2.16,0.20,5.4,5.4,132,148,15.8,0.00,100
2008-12-11T01:00,-9.6,0.21,0.00,2.16,0.30,7.2,7.2,118,134,17.3,0.00,100
2008-12-11T02:00,-9.4,0.35,0.00,2.17,0.50,7.6,7.6,124,136,19.4,0.00,100
2008-12-11T03:00,-9.0,0.35,0.00,2.17,0.50,3.6,3.6,98,136,16.6,0.00,100
2008-12-11T04:00,-9.3,0.21,0.00,2.17,0.30,3.2,3.2,38,96,8.6,0.00,100
2008-12-11T05:00,-9.4,0.14,0.00,2.18,0.20,2.9,2.9,66,120,4.3,0.00,100
2008-12-11T06:00,-9.5,0.07,0.00,2.18,0.10,5.4,5.4,106,126,13.7,0.00,97
2008-12-11T07:00,-9.9,0.07,0.00,2.18,0.10,6.1,6.1,114,130,15.1,0.00,100
2008-12-11T08:00,-9.6,0.07,0.00,2.18,0.10,8.6,8.6,116,128,21.6,0.00,68
2008-12-11T09:00,-9.6,0.07,0.00,2.18,0.10,5.8,5.8,92,112,23.8,0.00,100
2008-12-11T10:00,-9.9,0.07,0.00,2.18,0.10,5.4,5.4,52,86,14.4,0.00,100
2008-12-11T11:00,-9.6,0.14,0.00,2.19,0.20,4.7,4.7,84,112,11.2,0.00,100
2008-12-11T12:00,-8.7,0.07,0.00,2.19,0.10,4.3,4.3,64,102,11.9,0.00,100
2008-12-11T13:00,-8.1,0.14,0.00,2.19,0.20,4.7,4.7,34,78,9.4,0.00,100
2008-12-11T14:00,-7.8,0.14,0.00,2.19,0.20,4.3,4.3,20,70,7.2,0.00,100
2008-12-11T15:00,-7.8,0.14,0.00,2.19,0.20,6.5,6.5,350,356,9.7,0.00,100
2008-12-11T16:00,-9.0,0.14,0.00,2.19,0.20,7.2,7.2,358,4,14.0,0.00,100
2008-12-11T17:00,-9.5,0.14,0.00,2.20,0.20,6.1,6.1,356,4,13.3,0.00,100
2008-12-11T18:00,-9.6,0.28,0.00,2.20,0.40,7.2,7.2,344,356,11.2,0.00,100
2008-12-11T19:00,-10.5,0.49,0.00,2.20,0.70,7.6,7.6,348,352,14.8,0.00,100
2008-12-11T20:00,-11.0,0.56,0.00,2.21,0.80,6.5,6.5,352,0,14.4,0.00,100
2008-12-11T21:00,-11.3,0.35,0.00,2.21,0.50,7.6,7.6,346,348,14.8,0.00,100
2008-12-11T22:00,-11.7,0.28,0.00,2.22,0.40,7.9,7.9,2,4,15.8,0.00,100
2008-12-11T23:00,-12.0,0.35,0.00,2.22,0.50,8.3,8.3,358,4,16.9,0.00,100
2008-12-12T00:00,-12.0,0.42,0.00,2.23,0.60,6.8,6.8,18,18,14.0,0.00,100
2008-12-12T01:00,-12.0,0.35,0.00,2.23,0.50,7.6,7.6,14,18,14.4,0.00,100
2008-12-12T02:00,-12.4,0.21,0.00,2.23,0.30,7.6,7.6,4,12,15.1,0.00,100
2008-12-12T03:00,-12.6,0.28,0.00,2.24,0.40,6.8,6.8,24,26,13.7,0.00,100
2008-12-12T04:00,-12.7,0.28,0.00,2.24,0.40,7.2,7.2,12,18,14.0,0.00,100
2008-12-12T05:00,-12.7,0.28,0.00,2.24,0.40,6.1,6.1,12,20,14.4,0.00,100
2008-12-12T06:00,-12.2,0.28,0.00,2.25,0.40,6.5,6.5,4,18,13.3,0.00,100
2008-12-12T07:00,-12.6,0.14,0.00,2.25,0.20,6.8,6.8,360,12,13.7,0.00,100
2008-12-12T08:00,-12.7,0.07,0.00,2.25,0.10,7.2,7.2,360,12,15.1,0.00,100
2008-12-12T09:00,-12.5,0.07,0.00,2.25,0.10,6.5,6.5,6,20,15.1,0.00,100
2008-12-12T10:00,-12.5,0.07,0.00,2.25,0.10,5.0,5.0,10,22,12.6,0.00,100
2008-12-12T11:00,-12.3,0.14,0.00,2.26,0.20,5.8,5.8,4,18,10.1,0.00,100
