latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.722446,9.80101,2207.73,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2003-12-31T00:00,-11.1,0.00,0.00,2.00,0.00,5.4,5.4,110,58,8.6,0.00,62,-8.2,0.00,0.00,1.43,0.00,0.7,4.7,90,356,11.2,0.00,100
2003-12-31T01:00,-11.2,0.00,0.00,2.00,0.00,4.0,4.0,88,24,6.1,0.00,58,-8.4,0.07,0.00,1.43,0.00,0.5,4.7,135,360,13.0,0.00,100
2003-12-31T02:00,-11.2,0.00,0.00,2.00,0.00,6.1,6.1,66,42,11.9,0.00,44,-8.5,0.07,0.00,1.43,0.10,1.1,4.9,108,17,16.6,0.00,100
2003-12-31T03:00,-10.4,0.00,0.00,2.00,0.00,3.6,3.6,88,50,11.9,0.00,94,-8.6,0.07,0.00,1.43,0.10,0.7,5.4,90,8,18.0,0.00,100
2003-12-31T04:00,-10.5,0.00,0.00,2.00,0.00,4.7,4.7,54,32,10.4,0.00,79,-8.7,0.14,0.00,1.43,0.20,0.8,5.4,63,4,24.8,0.00,100
2003-12-31T05:00,-11.3,0.00,0.00,2.00,0.00,5.8,5.8,66,40,11.5,0.00,100,-9.0,0.14,0.00,1.43,0.20,3.2,7.2,27,6,24.8,0.00,100
2003-12-31T06:00,-10.5,0.07,0.00,2.00,0.10,5.8,5.8,68,40,10.8,0.00,100,-9.3,0.14,0.00,1.43,0.20,3.6,7.9,360,3,24.5,0.00,100
2003-12-31T07:00,-10.2,0.21,0.00,2.00,0.30,6.5,6.5,52,32,13.3,0.00,100,-9.5,0.21,0.00,1.43,0.30,4.0,8.0,5,8,24.8,0.00,100
2003-12-31T08:00,-10.1,0.14,0.00,2.00,0.20,7.2,7.2,64,40,14.4,0.00,100,-9.7,0.21,0.00,1.43,0.30,4.5,8.5,14,12,24.8,0.00,100
2003-12-31T09:00,-9.3,0.14,0.00,2.06,0.20,7.6,7.6,42,38,16.2,0.00,100,-9.7,0.14,0.00,1.44,0.20,4.4,9.0,9,16,25.9,0.00,100
2003-12-31T10:00,-9.7,0.14,0.00,2.06,0.20,8.6,8.6,26,22,18.0,0.00,100,-9.9,0.14,0.00,1.44,0.20,4.0,8.9,5,14,27.7,0.00,99
2003-12-31T11:00,-9.5,0.35,0.00,2.07,0.50,7.2,7.2,26,24,16.6,0.00,100,-9.3,0.14,0.00,1.44,0.20,3.2,8.5,360,12,22.0,0.00,99
2003-12-31T12:00,-9.3,0.28,0.00,2.07,0.40,6.1,6.1,24,30,15.5,0.00,100,-8.7,0.07,0.00,1.44,0.10,4.3,9.0,355,2,20.9,0.00,100
2003-12-31T13:00,-9.2,0.14,0.00,2.07,0.20,4.7,4.7,20,24,12.2,0.00,100,-8.1,0.07,0.00,1.44,0.10,4.3,8.0,360,5,23.0,0.00,99
2003-12-31T14:00,-9.2,0.07,0.00,2.07,0.10,4.7,4.7,38,36,11.2,0.00,100,-8.1,0.00,0.00,1.44,0.00,4.3,8.0,360,5,18.7,0.00,100
2003-12-31T15:00,-9.0,0.00,0.00,2.07,0.00,5.4,5.4,40,40,11.9,1514.47,100,-8.0,0.00,0.00,1.44,0.00,4.7,8.3,356,2,17.6,0.00,99
2003-12-31T16:00,-9.0,0.00,0.00,2.07,0.00,5.4,5.4,38,38,11.9,0.00,100,-8.2,0.07,0.00,1.44,0.00,6.6,8.6,351,360,18.0,0.00,100
2003-12-31T17:00,-9.9,0.00,0.00,2.07,0.00,6.1,6.1,46,36,11.9,0.00,100,-8.6,0.07,0.00,1.44,0.00,7.1,9.7,345,360,19.1,0.00,97
2003-12-31T18:00,-9.8,0.00,0.00,2.07,0.00,6.1,6.1,42,38,14.0,0.00,100,-9.3,0.14,0.00,1.44,0.20,5.9,8.6,346,360,20.5,0.00,100
2003-12-31T19:00,-10.5,0.00,0.00,2.07,0.00,6.5,6.5,46,36,12.6,0.00,100,-9.7,0.14,0.00,1.44,0.20,5.4,8.0,360,10,20.5,0.00,100
2003-12-31T20:00,-10.9,0.00,0.00,2.07,0.00,5.0,5.0,72,50,12.2,0.00,100,-9.8,0.07,0.00,1.44,0.10,4.7,7.0,9,21,20.2,0.00,100
2003-12-31T21:00,-10.6,0.00,0.00,2.07,0.00,4.3,4.3,62,50,12.2,0.00,100,-9.5,0.00,0.00,1.44,0.00,4.3,6.2,5,21,16.2,0.00,100
2003-12-31T22:00,-11.5,0.00,0.00,2.07,0.00,4.7,4.7,48,34,9.4,0.00,100,-9.9,0.00,0.00,1.43,0.00,4.7,6.7,4,16,16.9,0.00,100
2003-12-31T23:00,-12.4,0.00,0.00,2.07,0.00,5.8,5.8,70,48,10.8,0.00,90,-9.9,0.00,0.00,1.43,0.00,4.2,6.2,20,21,17.6,0.00,100
2004-01-01T00:00,-12.8,0.00,0.00,2.08,0.00,5.0,5.0,92,54,10.8,0.00,34,-9.8,0.00,0.00,1.43,0.00,3.6,4.1,45,45,16.6,0.00,82
2004-01-01T01:00,-13.6,0.00,0.00,2.08,0.00,5.0,5.0,120,78,8.3,0.00,2,-10.1,0.00,0.00,1.43,0.00,2.3,3.9,129,112,12.6,0.00,52
2004-01-01T02:00,-14.2,0.00,0.00,2.08,0.00,5.4,5.4,150,172,6.8,0.00,0,-10.8,0.00,0.00,1.43,0.00,2.0,3.2,135,117,13.0,0.00,45
2004-01-01T03:00,-14.3,0.00,0.00,2.08,0.00,5.0,5.0,134,300,5.8,0.00,0,-11.4,0.00,0.00,1.43,0.00,3.8,4.8,139,117,14.0,0.00,53
2004-01-01T04:00,-14.5,0.00,0.00,2.08,0.00,6.1,6.1,130,128,6.5,0.00,0,-11.7,0.00,0.00,1.43,0.00,3.4,6.1,148,130,14.8,0.00,74
2004-01-01T05:00,-14.5,0.00,0.00,2.08,0.00,5.8,5.8,106,358,6.5,0.00,14,-12.2,0.00,0.00,1.42,0.00,4.2,4.3,149,138,14.8,0.00,100
2004-01-01T06:00,-14.1,0.00,0.00,2.08,0.00,5.0,5.0,116,86,6.1,0.00,0,-12.7,0.00,0.00,1.42,0.00,4.5,1.8,151,143,14.8,0.00,100
2004-01-01T07:00,-14.6,0.00,0.00,2.08,0.00,7.6,7.6,140,178,7.6,0.00,0,-13.1,0.00,0.00,1.42,0.00,4.7,1.0,157,225,14.4,0.00,100
2004-01-01T08:00,-14.6,0.00,0.00,2.08,0.00,6.1,6.1,118,332,7.6,0.00,0,-13.4,0.00,0.00,1.42,0.00,3.8,2.6,163,254,11.9,0.00,100
2004-01-01T09:00,-14.4,0.00,0.00,2.09,0.00,6.8,6.8,132,186,6.8,0.00,0,-14.4,0.00,0.00,1.42,0.00,4.0,1.8,153,217,16.2,0.00,99
2004-01-01T10:00,-14.3,0.00,0.00,2.09,0.00,9.0,9.0,132,174,9.4,333.07,2,-14.3,0.00,0.00,1.42,0.00,6.0,6.4,155,164,20.2,44.15,98
2004-01-01T11:00,-12.6,0.00,0.00,2.09,0.00,8.6,8.6,140,202,9.0,3600.00,13,-11.8,0.00,0.00,1.42,0.00,4.9,6.5,163,186,20.2,3600.00,100
2004-01-01T12:00,-10.6,0.00,0.00,2.09,0.00,7.9,7.9,134,190,8.6,3600.00,15,-9.1,0.00,0.00,1.41,0.00,4.3,8.6,156,180,17.6,3600.00,50
2004-01-01T13:00,-8.5,0.00,0.00,2.09,0.00,8.6,8.6,142,190,9.0,3600.00,14,-7.5,0.00,0.00,1.41,0.00,3.9,10.5,158,176,21.6,3600.00,66
2004-01-01T14:00,-6.8,0.00,0.00,2.09,0.00,8.6,8.6,152,200,11.2,3600.00,14,-5.7,0.00,0.00,1.41,0.00,6.1,10.2,180,188,24.1,3600.00,99
2004-01-01T15:00,-6.0,0.00,0.00,2.09,0.00,11.2,11.2,172,184,20.9,3600.00,24,-6.1,0.00,0.00,1.41,0.00,6.8,10.9,177,186,25.6,3600.00,100
2004-01-01T16:00,-6.8,0.00,0.00,2.09,0.00,10.4,10.4,166,178,20.9,3600.00,30,-6.0,0.00,0.00,1.41,0.00,7.7,11.9,169,178,25.9,3600.00,100
2004-01-01T17:00,-8.5,0.00,0.00,2.09,0.00,11.5,11.5,160,178,20.5,2039.22,30,-6.5,0.00,0.00,1.41,0.00,6.8,10.2,180,188,25.6,3600.00,100
2004-01-01T18:00,-10.0,0.00,0.00,2.09,0.00,11.2,11.2,150,164,22.3,0.00,30,-7.5,0.00,0.00,1.41,0.00,6.1,8.7,180,197,22.7,0.00,100
2004-01-01T19:00,-10.7,0.00,0.00,2.09,0.00,9.4,9.4,154,194,19.8,0.00,30,-8.4,0.00,0.00,1.40,0.00,5.9,7.6,169,199,18.7,0.00,100
2004-01-01T20:00,-11.2,0.00,0.00,2.09,0.00,10.1,10.1,148,178,18.7,0.00,65,-9.0,0.00,0.00,1.40,0.00,5.7,7.6,162,185,20.9,0.00,100
2004-01-01T21:00,-10.9,0.00,0.00,2.09,0.00,6.1,6.1,142,190,15.8,0.00,100,-9.2,0.00,0.00,1.40,0.00,5.2,7.0,164,192,22.0,0.00,100
2004-01-01T22:00,-11.2,0.00,0.00,2.09,0.00,5.8,5.8,124,220,8.3,0.00,100,-9.5,0.07,0.00,1.40,0.00,4.7,6.5,157,186,20.5,0.00,100
2004-01-01T23:00,-11.0,0.00,0.00,2.09,0.00,6.1,6.1,128,198,6.5,0.00,100,-9.6,0.07,0.00,1.40,0.00,4.8,6.9,153,174,19.8,0.00,100
2004-01-02T00:00,-10.6,0.07,0.00,2.10,0.10,5.0,5.0,112,190,9.0,0.00,100,-9.6,0.07,0.00,1.40,0.10,4.2,6.5,149,161,19.8,0.00,100
