latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.77061,9.874832,2707.48,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2007-11-16T00:00,-19.9,0.00,0.00,1.31,0.00,2.5,2.5,8,30,6.8,0.00,22,-20.3,0.00,0.00,0.62,0.00,8.3,12.1,18,23,31.7,0.00,96
2007-11-16T01:00,-21.0,0.00,0.00,1.31,0.00,1.8,1.8,32,30,2.9,0.00,48,-20.7,0.00,0.00,0.62,0.00,4.9,12.6,17,24,30.2,0.00,96
2007-11-16T02:00,-21.7,0.00,0.00,1.31,0.00,2.2,2.2,130,40,2.5,0.00,22,-21.3,0.00,0.00,0.62,0.00,7.9,12.2,16,24,28.4,0.00,96
2007-11-16T03:00,-21.6,0.00,0.00,1.31,0.00,2.9,2.9,122,94,4.7,0.00,40,-21.8,0.00,0.00,0.62,0.00,8.9,11.8,21,23,27.7,0.00,96
2007-11-16T04:00,-21.8,0.00,0.00,1.31,0.00,2.9,2.9,106,58,4.3,0.00,28,-22.9,0.00,0.00,0.62,0.00,9.1,12.0,18,21,27.0,0.00,96
2007-11-16T05:00,-22.0,0.00,0.00,1.31,0.00,3.6,3.6,146,32,3.6,0.00,26,-24.1,0.00,0.00,0.62,0.00,6.5,11.8,19,23,29.5,0.00,96
2007-11-16T06:00,-22.3,0.00,0.00,1.31,0.00,2.9,2.9,126,18,3.6,0.00,14,-24.9,0.00,0.00,0.62,0.00,5.7,11.3,18,22,30.6,0.00,96
2007-11-16T07:00,-22.4,0.00,0.00,1.31,0.00,3.6,3.6,140,20,3.6,0.00,62,-25.7,0.00,0.00,0.62,0.00,6.0,11.0,17,23,30.6,0.00,95
2007-11-16T08:00,-21.8,0.00,0.00,1.31,0.00,4.3,4.3,134,40,4.3,0.00,32,-26.5,0.00,0.00,0.62,0.00,5.4,11.0,20,23,30.6,0.00,88
2007-11-16T09:00,-21.8,0.00,0.00,1.28,0.00,4.7,4.7,136,92,5.8,0.00,32,-25.4,0.00,0.00,0.62,0.00,5.0,11.3,21,22,31.7,0.00,96
2007-11-16T10:00,-20.6,0.00,0.00,1.28,0.00,5.4,5.4,130,50,5.4,3600.00,47,-23.5,0.00,0.00,0.62,0.00,5.6,11.2,15,21,27.7,3600.00,96
2007-11-16T11:00,-17.9,0.00,0.00,1.28,0.00,4.0,4.0,140,24,5.4,3600.00,11,-20.3,0.00,0.00,0.62,0.00,7.8,10.7,13,20,27.7,3600.00,4
2007-11-16T12:00,-15.3,0.00,0.00,1.28,0.00,1.8,1.8,106,32,4.7,3600.00,8,-16.2,0.00,0.00,0.62,0.00,7.2,10.3,18,29,29.2,3600.00,4
2007-11-16T13:00,-13.6,0.00,0.00,1.28,0.00,2.5,2.5,8,38,5.8,3600.00,15,-13.7,0.00,0.00,0.62,0.00,6.7,9.5,16,25,28.1,3600.00,6
2007-11-16T14:00,-12.5,0.00,0.00,1.28,0.00,4.7,4.7,356,20,9.7,3600.00,11,-12.8,0.00,0.00,0.61,0.00,7.6,9.6,8,13,28.4,3600.00,5
2007-11-16T15:00,-13.0,0.00,0.00,1.28,0.00,5.0,5.0,358,18,11.2,3600.00,0,-12.9,0.00,0.00,0.61,0.00,8.0,10.5,5,8,30.6,3600.00,1
2007-11-16T16:00,-13.0,0.00,0.00,1.28,0.00,5.4,5.4,2,18,10.4,3600.00,0,-13.1,0.00,0.00,0.61,0.00,8.7,12.0,5,9,33.5,3600.00,1
2007-11-16T17:00,-14.4,0.00,0.00,1.28,0.00,5.8,5.8,0,10,10.4,3600.00,0,-13.8,0.00,0.00,0.61,0.00,9.0,13.1,2,9,35.6,3600.00,0
2007-11-16T18:00,-17.5,0.00,0.00,1.28,0.00,3.2,3.2,18,38,12.2,0.00,0,-14.5,0.00,0.00,0.61,0.00,8.6,12.8,2,11,37.1,526.16,0
2007-11-16T19:00,-19.3,0.00,0.00,1.28,0.00,2.5,2.5,134,54,4.7,0.00,0,-15.4,0.00,0.00,0.61,0.00,8.3,12.5,5,12,37.4,0.00,0
2007-11-16T20:00,-20.3,0.00,0.00,1.28,0.00,4.0,4.0,138,18,4.0,0.00,0,-16.3,0.00,0.00,0.61,0.00,8.7,12.6,5,13,37.8,0.00,0
2007-11-16T21:00,-20.3,0.00,0.00,1.28,0.00,4.3,4.3,138,52,5.4,0.00,42,-17.4,0.00,0.00,0.61,0.00,9.1,13.0,7,14,33.5,0.00,0
2007-11-16T22:00,-20.5,0.00,0.00,1.28,0.00,5.8,5.8,140,84,5.8,0.00,25,-18.2,0.00,0.00,0.61,0.00,9.4,13.5,7,16,34.6,0.00,0
2007-11-16T23:00,-20.7,0.00,0.00,1.28,0.00,5.8,5.8,136,48,5.8,0.00,32,-19.0,0.00,0.00,0.61,0.00,9.9,13.8,10,15,35.6,0.00,0
2007-11-17T00:00,-20.7,0.00,0.00,1.28,0.00,4.7,4.7,134,8,6.5,0.00,60,-19.6,0.00,0.00,0.61,0.00,10.8,14.5,15,19,37.1,0.00,82
2007-11-17T01:00,-20.3,0.00,0.00,1.28,0.00,4.7,4.7,126,6,4.7,0.00,59,-20.1,0.00,0.00,0.61,0.00,11.0,14.2,11,21,37.4,0.00,79
2007-11-17T02:00,-19.8,0.00,0.00,1.28,0.00,5.4,5.4,128,18,5.4,0.00,50,-21.6,0.00,0.00,0.61,0.00,10.3,13.8,12,15,38.2,0.00,62
2007-11-17T03:00,-20.2,0.00,0.00,1.28,0.00,4.3,4.3,134,34,6.1,0.00,53,-23.1,0.00,0.00,0.61,0.00,9.3,13.4,16,14,38.9,0.00,70
2007-11-17T04:00,-20.3,0.00,0.00,1.28,0.00,5.0,5.0,132,14,5.0,0.00,50,-23.2,0.00,0.00,0.61,0.00,9.0,12.4,16,17,40.0,0.00,62
2007-11-17T05:00,-20.2,0.00,0.00,1.28,0.00,5.4,5.4,134,18,5.4,0.00,16,-23.8,0.00,0.00,0.61,0.00,8.9,12.0,14,16,40.3,0.00,46
2007-11-17T06:00,-20.9,0.00,0.00,1.28,0.00,5.4,5.4,134,42,6.1,0.00,53,-24.4,0.00,0.00,0.61,0.00,9.3,12.7,16,15,41.0,0.00,39
2007-11-17T07:00,-20.8,0.00,0.00,1.28,0.00,6.1,6.1,134,44,6.1,0.00,57,-25.7,0.00,0.00,0.61,0.00,9.4,12.9,18,13,41.0,0.00,42
2007-11-17T08:00,-20.4,0.00,0.00,1.28,0.00,6.5,6.5,140,22,6.5,0.00,48,-27.3,0.00,0.00,0.61,0.00,9.4,13.3,18,13,39.6,0.00,42
2007-11-17T09:00,-21.2,0.00,0.00,1.25,0.00,6.1,6.1,134,46,7.2,0.00,1,-25.9,0.00,0.00,0.61,0.00,9.4,13.4,18,14,36.7,0.00,33
2007-11-17T10:00,-20.0,0.00,0.00,1.25,0.00,5.0,5.0,130,18,6.1,3600.00,0,-22.6,0.00,0.00,0.61,0.00,9.7,13.7,15,14,35.6,3600.00,58
2007-11-17T11:00,-17.3,0.00,0.00,1.25,0.00,4.3,4.3,138,22,5.4,3600.00,0,-19.6,0.00,0.00,0.61,0.00,9.2,13.3,11,13,35.3,3600.00,96
2007-11-17T12:00,-14.4,0.00,0.00,1.25,0.00,2.5,2.5,130,10,4.0,3600.00,0,-16.9,0.00,0.00,0.61,0.00,9.0,12.3,16,21,33.5,3600.00,67
2007-11-17T13:00,-12.7,0.00,0.00,1.25,0.00,1.1,1.1,14,348,5.4,3600.00,0,-14.2,0.00,0.00,0.61,0.00,8.4,12.7,10,15,32.4,3600.00,0
2007-11-17T14:00,-12.0,0.00,0.00,1.25,0.00,4.3,4.3,0,356,10.8,3600.00,0,-12.7,0.00,0.00,0.61,0.00,8.3,12.3,5,7,32.4,3600.00,0
2007-11-17T15:00,-12.8,0.00,0.00,1.25,0.00,4.7,4.7,2,2,13.7,3600.00,0,-12.3,0.00,0.00,0.61,0.00,8.6,12.3,2,7,33.1,3600.00,0
2007-11-17T16:00,-13.1,0.00,0.00,1.25,0.00,5.0,5.0,6,8,11.5,3600.00,0,-12.8,0.00,0.00,0.61,0.00,9.4,13.0,360,5,35.3,3600.00,0
2007-11-17T17:00,-14.9,0.00,0.00,1.25,0.00,4.3,4.3,16,16,10.4,3600.00,0,-13.7,0.00,0.00,0.61,0.00,9.4,14.2,2,7,37.4,3600.00,2
2007-11-17T18:00,-17.5,0.00,0.00,1.25,0.00,2.2,2.2,88,36,7.9,0.00,0,-14.8,0.00,0.00,0.61,0.00,9.4,14.3,4,12,38.9,363.68,4
2007-11-17T19:00,-19.6,0.00,0.00,1.25,0.00,3.2,3.2,134,20,3.6,0.00,26,-16.0,0.00,0.00,0.61,0.00,9.7,14.3,4,12,40.0,0.00,8
2007-11-17T20:00,-20.8,0.00,0.00,1.25,0.00,5.0,5.0,138,24,5.0,0.00,8,-17.1,0.00,0.00,0.61,0.00,9.8,14.5,8,14,40.3,0.00,1
2007-11-17T21:00,-21.1,0.00,0.00,1.25,0.00,5.4,5.4,136,38,5.4,0.00,0,-18.2,0.00,0.00,0.61,0.00,9.9,14.2,10,16,39.2,0.00,1
2007-11-17T22:00,-21.5,0.00,0.00,1.25,0.00,6.1,6.1,140,52,6.1,0.00,0,-19.2,0.00,0.00,0.61,0.00,9.6,13.7,13,18,38.2,0.00,0
2007-11-17T23:00,-21.5,0.00,0.00,1.25,0.00,6.1,6.1,140,38,6.1,0.00,2,-20.5,0.00,0.00,0.61,0.00,9.3,13.0,16,19,36.4,0.00,8
2007-11-18T00:00,-21.6,0.00,0.00,1.25,0.00,6.8,6.8,142,126,6.8,0.00,24,-21.9,0.00,0.00,0.61,0.00,8.6,11.4,22,28,34.2,0.00,72
2007-11-18T01:00,-21.4,0.00,0.00,1.25,0.00,8.6,8.6,136,124,8.6,0.00,18,-23.1,0.00,0.00,0.61,0.00,8.6,10.8,22,30,31.7,0.00,82
2007-11-18T02:00,-21.0,0.00,0.00,1.25,0.00,8.3,8.3,132,14,8.6,0.00,3,-24.0,0.00,0.00,0.61,0.00,8.6,10.5,22,22,28.8,0.00,87
2007-11-18T03:00,-21.1,0.00,0.00,1.25,0.00,6.8,6.8,132,50,8.3,0.00,0,-25.3,0.00,0.00,0.60,0.00,8.1,10.2,21,18,27.0,0.00,72
2007-11-18T04:00,-20.9,0.00,0.00,1.25,0.00,7.6,7.6,134,72,7.6,0.00,13,-27.8,0.00,0.00,0.60,0.00,7.9,9.8,24,24,25.2,0.00,29
2007-11-18T05:00,-20.8,0.00,0.00,1.25,0.00,7.9,7.9,132,76,7.9,0.00,2,-28.8,0.00,0.00,0.60,0.00,7.4,8.9,29,32,22.0,0.00,24
2007-11-18T06:00,-21.1,0.00,0.00,1.25,0.00,8.6,8.6,132,124,10.1,0.00,7,-29.3,0.00,0.00,0.60,0.00,6.6,7.0,29,35,19.8,0.00,76
2007-11-18T07:00,-20.9,0.00,0.00,1.25,0.00,9.7,9.7,136,126,9.7,0.00,2,-29.5,0.00,0.00,0.60,0.00,6.1,5.4,28,42,18.0,0.00,94
2007-11-18T08:00,-20.5,0.00,0.00,1.25,0.00,10.8,10.8,134,166,10.8,0.00,0,-29.4,0.00,0.00,0.60,0.00,5.3,4.3,28,48,16.6,0.00,78
2007-11-18T09:00,-21.0,0.00,0.00,1.23,0.00,9.7,9.7,134,178,11.9,0.00,0,-28.7,0.00,0.00,0.60,0.00,5.0,3.5,30,66,16.9,0.00,61
2007-11-18T10:00,-19.3,0.00,0.00,1.23,0.00,8.6,8.6,140,248,10.1,3552.65,4,-25.4,0.00,0.00,0.60,0.00,4.2,2.2,31,81,14.8,3539.67,95
