latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.77061,9.874832,2642.5,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2017-11-21T00:00,-8.7,0.00,0.00,0.49,0.00,4.0,4.0,8,334,12.6,0.00,42
2017-11-21T01:00,-9.5,0.00,0.00,0.49,0.00,2.9,2.9,328,304,12.2,0.00,23
2017-11-21T02:00,-10.0,0.00,0.00,0.49,0.00,5.0,5.0,304,300,14.8,0.00,5
2017-11-21T03:00,-10.8,0.00,0.00,0.49,0.00,4.3,4.3,24,346,16.6,0.00,17
2017-11-21T04:00,-11.1,0.00,0.00,0.49,0.00,6.8,6.8,22,358,14.8,0.00,74
2017-11-21T05:00,-10.1,0.07,0.00,0.49,0.10,6.8,6.8,30,8,14.0,0.00,100
2017-11-21T06:00,-8.3,0.00,0.00,0.49,0.00,6.1,6.1,30,350,17.3,0.00,30
2017-11-21T07:00,-9.2,0.00,0.00,0.49,0.00,6.1,6.1,12,342,16.2,0.00,52
2017-11-21T08:00,-9.6,0.00,0.00,0.49,0.00,5.8,5.8,360,332,17.3,0.00,30
2017-11-21T09:00,-9.4,0.00,0.00,0.50,0.00,4.0,4.0,80,352,19.4,0.00,19
2017-11-21T10:00,-9.1,0.00,0.00,0.50,0.00,2.2,2.2,48,328,10.1,3217.94,22
2017-11-21T11:00,-6.9,0.00,0.00,0.50,0.00,2.9,2.9,4,324,10.8,3600.00,26
2017-11-21T12:00,-4.3,0.00,0.00,0.50,0.00,2.2,2.2,28,336,11.2,0.00,47
2017-11-21T13:00,-3.1,0.00,0.00,0.50,0.00,2.2,2.2,340,312,12.6,3586.79,84
2017-11-21T14:00,-2.3,0.00,0.00,0.50,0.00,5.8,5.8,322,312,19.1,205.90,32
