latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.771812,9.80275,2079.59,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2003-01-24T00:00,-7.6,0.21,0.00,4.58,0.30,4.7,4.7,336,328,15.5,0.00,94,-11.6,0.21,0.00,1.48,0.30,0.8,4.3,63,5,28.4,0.00,93
2003-01-24T01:00,-7.5,0.21,0.00,4.59,0.30,5.4,5.4,338,330,13.7,0.00,93,-12.9,0.35,0.00,1.49,0.50,1.1,6.1,90,357,32.8,0.00,87
2003-01-24T02:00,-7.5,0.35,0.00,4.59,0.50,4.7,4.7,342,332,12.6,0.00,92,-12.7,0.35,0.00,1.50,0.50,1.3,7.1,146,345,31.3,0.00,92
2003-01-24T03:00,-7.6,0.49,0.00,4.60,0.70,6.1,6.1,332,324,14.4,0.00,100,-11.9,0.28,0.00,1.50,0.40,0.8,7.2,117,354,33.1,0.00,92
2003-01-24T04:00,-7.6,0.42,0.00,4.60,0.60,7.2,7.2,342,334,16.9,0.00,100,-11.5,0.28,0.00,1.51,0.40,0.5,6.9,135,6,33.8,0.00,94
2003-01-24T05:00,-7.6,0.49,0.00,4.61,0.70,7.9,7.9,348,340,17.6,0.00,100,-11.1,0.28,0.00,1.52,0.40,0.8,6.8,153,3,36.0,0.00,96
2003-01-24T06:00,-8.1,0.28,0.00,4.61,0.40,5.8,5.8,352,338,15.5,0.00,100,-10.7,0.21,0.00,1.53,0.30,0.8,7.2,153,360,38.5,0.00,100
2003-01-24T07:00,-8.2,0.35,0.00,4.62,0.50,6.1,6.1,4,346,13.7,0.00,100,-10.5,0.21,0.00,1.53,0.30,1.1,8.0,198,352,38.9,0.00,100
2003-01-24T08:00,-8.2,0.35,0.00,4.62,0.50,6.5,6.5,4,350,14.8,0.00,100,-10.4,0.21,0.00,1.54,0.30,1.3,9.1,236,351,38.5,0.00,99
2003-01-24T09:00,-9.1,0.21,0.00,4.73,0.30,4.7,4.7,24,6,12.6,0.00,90,-9.9,0.35,0.00,1.54,0.50,1.1,9.5,342,351,35.6,0.00,100
