latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.719975,9.945038,2522.57,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2016-01-14T00:00,-16.4,0.00,0.00,1.50,0.00,4.0,4.0,150,322,6.1,0.00,62
2016-01-14T01:00,-17.7,0.00,0.00,1.50,0.00,5.4,5.4,154,286,5.4,0.00,4
2016-01-14T02:00,-18.6,0.00,0.00,1.50,0.00,5.0,5.0,162,276,5.8,0.00,0
2016-01-14T03:00,-19.0,0.00,0.00,1.50,0.00,4.3,4.3,172,276,5.4,0.00,0
2016-01-14T04:00,-19.7,0.00,0.00,1.50,0.00,6.5,6.5,154,228,6.8,0.00,0
2016-01-14T05:00,-20.1,0.00,0.00,1.50,0.00,8.6,8.6,156,198,9.0,0.00,27
2016-01-14T06:00,-19.2,0.00,0.00,1.50,0.00,8.6,8.6,184,230,9.4,0.00,33
2016-01-14T07:00,-19.5,0.00,0.00,1.50,0.00,8.6,8.6,168,208,8.6,0.00,61
2016-01-14T08:00,-19.6,0.00,0.00,1.50,0.00,9.4,9.4,170,212,9.4,0.00,81
2016-01-14T09:00,-19.7,0.00,0.00,1.52,0.00,11.9,11.9,166,198,11.9,0.00,90
2016-01-14T10:00,-18.3,0.00,0.00,1.52,0.00,11.5,11.5,168,200,12.2,0.00,90
2016-01-14T11:00,-17.1,0.00,0.00,1.52,0.00,12.2,12.2,166,196,12.2,0.00,90
2016-01-14T12:00,-16.0,0.00,0.00,1.52,0.00,11.5,11.5,164,188,13.7,0.00,100
2016-01-14T13:00,-14.1,0.07,0.00,1.53,0.10,14.8,14.8,168,196,29.2,0.00,100
2016-01-14T14:00,-13.0,0.00,0.00,1.53,0.00,12.2,12.2,168,204,29.5,2881.01,100
2016-01-14T15:00,-12.4,0.00,0.00,1.53,0.00,11.2,11.2,170,206,22.3,0.00,100
2016-01-14T16:00,-11.9,0.00,0.00,1.53,0.00,12.2,12.2,184,212,26.3,0.00,99
2016-01-14T17:00,-12.6,0.00,0.00,1.53,0.00,12.2,12.2,190,216,26.3,3584.72,100
2016-01-14T18:00,-13.9,0.00,0.00,1.53,0.00,12.2,12.2,176,210,23.8,0.00,67
2016-01-14T19:00,-14.6,0.00,0.00,1.53,0.00,11.2,11.2,192,222,23.4,0.00,52
2016-01-14T20:00,-15.5,0.00,0.00,1.53,0.00,11.5,11.5,206,230,25.6,0.00,94
2016-01-14T21:00,-14.6,0.00,0.00,1.53,0.00,10.4,10.4,204,232,24.8,0.00,91
2016-01-14T22:00,-13.9,0.14,0.00,1.53,0.20,8.6,8.6,224,248,23.0,0.00,100
2016-01-14T23:00,-13.2,0.21,0.00,1.53,0.30,9.0,9.0,240,260,19.1,0.00,100
2016-01-15T00:00,-13.0,0.21,0.00,1.53,0.30,7.9,7.9,246,282,19.1,0.00,100
2016-01-15T01:00,-12.5,0.70,0.00,1.54,1.00,8.6,8.6,280,306,18.7,0.00,100
2016-01-15T02:00,-11.7,0.77,0.00,1.55,1.10,18.0,18.0,312,316,36.0,0.00,100
2016-01-15T03:00,-12.0,0.42,0.00,1.56,0.60,18.0,18.0,320,324,35.6,0.00,100
2016-01-15T04:00,-12.5,0.21,0.00,1.56,0.30,15.8,15.8,306,308,35.6,0.00,92
2016-01-15T05:00,-12.8,0.21,0.00,1.57,0.30,20.2,20.2,304,306,38.5,0.00,90
2016-01-15T06:00,-13.1,0.14,0.00,1.57,0.20,14.0,14.0,312,312,32.8,0.00,99
2016-01-15T07:00,-13.5,0.14,0.00,1.57,0.20,11.9,11.9,296,302,26.6,0.00,90
2016-01-15T08:00,-13.4,0.21,0.00,1.57,0.30,18.0,18.0,298,300,35.3,0.00,92
