latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.81741,10.020935,2469.35,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2002-01-09T00:00,-20.4,0.00,0.00,3.13,0.00,7.6,7.6,110,162,8.6,0.00,26,-12.1,0.00,0.00,0.89,0.00,2.4,3.1,27,135,10.1,0.00,3
2002-01-09T01:00,-20.2,0.00,0.00,3.13,0.00,8.3,8.3,108,152,9.4,0.00,11,-12.6,0.00,0.00,0.89,0.00,2.4,4.7,27,157,10.1,0.00,0
2002-01-09T02:00,-20.2,0.00,0.00,3.13,0.00,9.4,9.4,112,156,9.7,0.00,6,-12.9,0.00,0.00,0.89,0.00,1.9,4.7,22,171,10.1,0.00,0
2002-01-09T03:00,-20.5,0.00,0.00,3.13,0.00,9.0,9.0,110,162,9.4,0.00,1,-13.3,0.00,0.00,0.89,0.00,1.9,5.4,22,188,9.7,0.00,0
2002-01-09T04:00,-20.2,0.00,0.00,3.13,0.00,9.7,9.7,108,156,9.7,0.00,1,-13.5,0.00,0.00,0.89,0.00,1.8,5.4,11,200,9.4,0.00,0
2002-01-09T05:00,-20.0,0.00,0.00,3.13,0.00,8.6,8.6,106,162,9.4,0.00,1,-13.7,0.00,0.00,0.89,0.00,1.8,4.8,11,207,9.0,0.00,0
2002-01-09T06:00,-20.7,0.00,0.00,3.13,0.00,6.8,6.8,108,176,8.3,0.00,2,-13.9,0.00,0.00,0.89,0.00,1.5,4.4,14,215,8.3,0.00,0
2002-01-09T07:00,-20.5,0.00,0.00,3.13,0.00,7.2,7.2,108,166,7.6,0.00,2,-14.1,0.00,0.00,0.88,0.00,0.8,3.7,27,209,7.6,0.00,0
2002-01-09T08:00,-20.2,0.00,0.00,3.13,0.00,7.2,7.2,102,164,7.6,0.00,2,-14.4,0.00,0.00,0.88,0.00,0.4,3.2,360,207,6.5,0.00,0
2002-01-09T09:00,-20.7,0.00,0.00,3.11,0.00,6.8,6.8,102,156,8.3,0.00,7,-14.5,0.00,0.00,0.88,0.00,0.4,2.9,360,210,6.5,0.00,0
2002-01-09T10:00,-20.2,0.00,0.00,3.11,0.00,7.6,7.6,104,152,8.6,557.94,8,-14.3,0.00,0.00,0.88,0.00,0.7,2.3,360,219,5.8,1214.52,0
2002-01-09T11:00,-18.9,0.00,0.00,3.11,0.00,7.6,7.6,98,144,8.6,3600.00,4,-12.3,0.00,0.00,0.88,0.00,0.8,1.8,27,217,5.8,3600.00,0
2002-01-09T12:00,-18.2,0.00,0.00,3.11,0.00,7.6,7.6,96,142,9.0,3600.00,1,-8.3,0.00,0.00,0.88,0.00,2.2,1.8,9,323,8.6,3600.00,0
2002-01-09T13:00,-16.3,0.00,0.00,3.11,0.00,7.9,7.9,98,144,9.4,3600.00,3,-5.0,0.00,0.00,0.88,0.00,1.0,1.9,45,202,9.7,3600.00,0
2002-01-09T14:00,-14.9,0.00,0.00,3.11,0.00,7.6,7.6,100,156,9.0,3600.00,3,-3.1,0.00,0.00,0.88,0.00,1.5,3.3,166,193,11.9,3600.00,0
2002-01-09T15:00,-14.6,0.00,0.00,3.11,0.00,5.4,5.4,80,186,7.9,3600.00,8,-2.4,0.00,0.00,0.88,0.00,2.3,3.2,198,207,13.0,3600.00,0
2002-01-09T16:00,-14.6,0.00,0.00,3.11,0.00,6.1,6.1,88,126,7.2,3600.00,3,-2.8,0.00,0.00,0.88,0.00,2.3,3.7,219,209,13.0,3600.00,0
2002-01-09T17:00,-15.4,0.00,0.00,3.11,0.00,5.4,5.4,94,168,7.2,3600.00,1,-4.0,0.00,0.00,0.88,0.00,1.8,3.4,281,238,11.5,3600.00,0
2002-01-09T18:00,-17.4,0.00,0.00,3.11,0.00,5.4,5.4,68,106,7.6,52.52,3,-5.3,0.00,0.00,0.88,0.00,1.5,2.9,346,270,10.4,693.39,0
2002-01-09T19:00,-18.0,0.00,0.00,3.11,0.00,6.5,6.5,84,132,8.6,0.00,2,-6.7,0.00,0.00,0.88,0.00,1.8,2.0,360,315,8.3,0.00,0
2002-01-09T20:00,-18.2,0.00,0.00,3.11,0.00,6.5,6.5,94,154,8.6,0.00,0,-7.8,0.00,0.00,0.88,0.00,1.8,0.7,11,360,7.9,0.00,0
2002-01-09T21:00,-19.0,0.00,0.00,3.11,0.00,6.5,6.5,96,144,9.4,0.00,0,-9.1,0.00,0.00,0.88,0.00,1.8,1.3,11,146,8.3,0.00,0
2002-01-09T22:00,-19.1,0.00,0.00,3.11,0.00,7.2,7.2,94,146,9.0,0.00,0,-9.8,0.00,0.00,0.88,0.00,1.5,3.0,14,166,10.1,0.00,0
2002-01-09T23:00,-19.0,0.00,0.00,3.11,0.00,7.2,7.2,96,148,9.0,0.00,0,-10.5,0.00,0.00,0.88,0.00,1.5,3.3,14,167,10.8,0.00,0
2002-01-10T00:00,-19.5,0.00,0.00,3.11,0.00,5.8,5.8,100,162,7.6,0.00,0,-11.0,0.00,0.00,0.88,0.00,2.2,1.0,9,45,11.2,0.00,0
2002-01-10T01:00,-19.6,0.00,0.00,3.11,0.00,7.6,7.6,104,156,9.0,0.00,0,-11.6,0.00,0.00,0.88,0.00,1.5,2.7,14,157,11.2,0.00,0
2002-01-10T02:00,-19.5,0.00,0.00,3.11,0.00,8.3,8.3,106,152,9.7,0.00,0,-12.1,0.00,0.00,0.88,0.00,1.5,4.0,14,175,11.9,0.00,0
