latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.77061,9.874832,2471.57,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2012-12-26T00:00,-3.8,0.00,0.00,1.25,0.00,17.6,17.6,186,192,40.3,0.00,56
2012-12-26T01:00,-4.3,0.07,0.00,1.25,0.10,16.6,16.6,186,194,36.7,0.00,76
2012-12-26T02:00,-4.5,0.07,0.00,1.25,0.10,15.8,15.8,186,196,33.8,0.00,58
2012-12-26T03:00,-4.1,0.14,0.00,1.25,0.20,16.2,16.2,182,190,34.6,0.00,74
2012-12-26T04:00,-4.2,0.21,0.00,1.26,0.30,13.7,13.7,192,198,32.8,0.00,91
2012-12-26T05:00,-4.5,0.21,0.00,1.26,0.30,13.0,13.0,192,200,28.1,0.00,76
2012-12-26T06:00,-3.9,0.21,0.00,1.26,0.30,13.3,13.3,188,194,29.2,0.00,100
2012-12-26T07:00,-4.5,0.56,0.00,1.27,0.80,7.2,7.2,232,230,27.0,0.00,100
2012-12-26T08:00,-4.8,1.82,0.00,1.29,2.60,4.7,4.7,338,338,14.0,0.00,100
2012-12-26T09:00,-5.1,1.96,0.00,1.30,2.80,1.8,1.8,18,10,7.9,0.00,100
2012-12-26T10:00,-5.4,1.05,0.00,1.31,1.50,2.2,2.2,240,308,5.8,0.00,100
2012-12-26T11:00,-5.3,0.56,0.00,1.32,0.80,9.4,9.4,302,302,21.6,0.00,100
2012-12-26T12:00,-5.3,0.00,0.00,1.32,0.00,8.3,8.3,312,310,22.7,0.00,61
2012-12-26T13:00,-5.4,0.00,0.00,1.32,0.00,10.8,10.8,294,296,24.8,3600.00,91
2012-12-26T14:00,-5.9,0.07,0.00,1.32,0.10,10.8,10.8,308,306,25.2,0.00,52
2012-12-26T15:00,-6.1,0.00,0.00,1.32,0.00,11.5,11.5,316,316,25.9,0.00,71
2012-12-26T16:00,-6.6,0.00,0.00,1.32,0.00,12.2,12.2,320,320,27.4,2286.82,40
2012-12-26T17:00,-7.6,0.00,0.00,1.32,0.00,10.8,10.8,322,324,27.4,3600.00,90
2012-12-26T18:00,-7.5,0.07,0.00,1.32,0.10,8.3,8.3,306,310,24.1,0.00,90
2012-12-26T19:00,-7.7,0.07,0.00,1.32,0.10,8.6,8.6,322,320,22.0,0.00,90
2012-12-26T20:00,-7.9,0.00,0.00,1.32,0.00,5.8,5.8,338,332,20.9,0.00,90
2012-12-26T21:00,-7.7,0.00,0.00,1.32,0.00,4.3,4.3,334,326,13.7,0.00,4
2012-12-26T22:00,-9.9,0.00,0.00,1.32,0.00,4.0,4.0,314,312,14.0,0.00,3
2012-12-26T23:00,-11.2,0.00,0.00,1.32,0.00,2.2,2.2,204,264,11.2,0.00,1
2012-12-27T00:00,-11.8,0.00,0.00,1.32,0.00,9.4,9.4,136,168,9.4,0.00,9
2012-12-27T01:00,-12.0,0.00,0.00,1.32,0.00,10.4,10.4,146,206,14.8,0.00,9
2012-12-27T02:00,-11.3,0.00,0.00,1.32,0.00,9.4,9.4,166,212,18.4,0.00,20
2012-12-27T03:00,-9.9,0.00,0.00,1.32,0.00,9.0,9.0,164,206,16.9,0.00,41
2012-12-27T04:00,-10.0,0.00,0.00,1.32,0.00,9.7,9.7,188,212,19.8,0.00,25
2012-12-27T05:00,-10.2,0.00,0.00,1.32,0.00,6.5,6.5,188,228,18.4,0.00,44
2012-12-27T06:00,-9.5,0.00,0.00,1.32,0.00,7.9,7.9,182,218,14.4,0.00,100
2012-12-27T07:00,-9.5,0.00,0.00,1.32,0.00,7.6,7.6,176,212,14.8,0.00,27
2012-12-27T08:00,-10.3,0.00,0.00,1.32,0.00,6.8,6.8,166,222,14.0,0.00,99
2012-12-27T09:00,-9.4,0.00,0.00,1.31,0.00,11.9,11.9,178,204,22.7,0.00,52
2012-12-27T10:00,-9.4,0.00,0.00,1.31,0.00,13.7,13.7,180,198,26.6,0.00,47
2012-12-27T11:00,-7.5,0.00,0.00,1.31,0.00,17.3,17.3,170,190,34.6,650.70,69
2012-12-27T12:00,-6.6,0.00,0.00,1.31,0.00,15.8,15.8,176,196,33.5,0.00,100
2012-12-27T13:00,-6.1,0.28,0.00,1.31,0.40,13.0,13.0,178,194,32.8,0.00,100
2012-12-27T14:00,-5.5,0.28,0.00,1.31,0.40,15.8,15.8,178,194,34.6,0.00,100
2012-12-27T15:00,-5.2,0.28,0.00,1.32,0.40,19.1,19.1,186,192,43.9,1183.46,100
2012-12-27T16:00,-5.4,0.70,0.00,1.32,1.00,15.5,15.5,220,226,41.8,0.00,100
2012-12-27T17:00,-5.0,0.28,0.00,1.33,0.40,13.7,13.7,214,220,36.0,0.00,96
2012-12-27T18:00,-6.1,0.35,0.00,1.33,0.50,11.5,11.5,184,198,24.8,0.00,100
2012-12-27T19:00,-5.9,0.63,0.00,1.34,0.90,12.2,12.2,222,226,28.1,0.00,100
2012-12-27T20:00,-5.7,0.28,0.00,1.34,0.40,10.4,10.4,220,232,25.9,0.00,100
2012-12-27T21:00,-6.1,1.40,0.00,1.36,2.00,11.5,11.5,314,312,22.3,0.00,100
2012-12-27T22:00,-6.2,1.89,0.00,1.39,2.70,19.4,19.4,298,296,47.9,0.00,100
2012-12-27T23:00,-7.2,0.35,0.00,1.39,0.50,16.2,16.2,310,308,43.2,0.00,100
