latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.771812,9.80275,2105.59,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2003-01-24T00:00,-7.8,0.21,0.00,4.58,0.30,4.7,4.7,336,328,15.5,0.00,94,-11.8,0.28,0.00,1.48,0.40,8.9,13.6,14,17,45.4,0.00,86
2003-01-24T01:00,-7.7,0.21,0.00,4.59,0.30,5.4,5.4,338,330,13.7,0.00,93,-13.1,0.21,0.00,1.49,0.30,9.3,14.1,16,13,62.6,0.00,88
2003-01-24T02:00,-7.7,0.35,0.00,4.59,0.50,4.7,4.7,342,332,12.6,0.00,92,-12.9,0.21,0.00,1.50,0.30,5.9,15.0,14,10,57.2,0.00,81
2003-01-24T03:00,-7.8,0.49,0.00,4.60,0.70,6.1,6.1,332,324,14.4,0.00,100,-12.1,0.14,0.00,1.50,0.20,6.5,15.0,19,11,49.7,0.00,84
2003-01-24T04:00,-7.8,0.42,0.00,4.60,0.60,7.2,7.2,342,334,16.9,0.00,100,-11.7,0.14,0.00,1.51,0.20,6.2,15.3,21,15,51.8,0.00,96
2003-01-24T05:00,-7.8,0.49,0.00,4.61,0.70,7.9,7.9,348,340,17.6,0.00,100,-11.3,0.07,0.00,1.52,0.10,5.7,15.4,18,16,54.4,0.00,89
2003-01-24T06:00,-8.3,0.28,0.00,4.61,0.40,5.8,5.8,352,338,15.5,0.00,100,-10.9,0.07,0.00,1.53,0.10,5.9,15.6,14,15,57.2,0.00,76
2003-01-24T07:00,-8.4,0.35,0.00,4.62,0.50,6.1,6.1,4,346,13.7,0.00,100,-10.7,0.07,0.00,1.53,0.00,5.9,16.2,11,12,58.7,0.00,94
2003-01-24T08:00,-8.4,0.35,0.00,4.62,0.50,6.5,6.5,4,350,14.8,0.00,100,-10.6,0.07,0.00,1.54,0.00,5.9,16.5,11,10,58.7,0.00,97
2003-01-24T09:00,-9.3,0.21,0.00,4.73,0.30,4.7,4.7,24,6,12.6,0.00,90,-10.1,0.07,0.00,1.54,0.10,5.9,16.5,11,10,53.6,0.00,94
2003-01-24T10:00,-9.6,0.28,0.00,4.73,0.40,5.8,5.8,20,6,11.2,0.00,100,-9.9,0.14,0.00,1.55,0.20,7.0,16.5,12,10,54.4,480.67,96
2003-01-24T11:00,-9.4,0.42,0.00,4.73,0.60,6.5,6.5,2,354,13.3,0.00,100,-9.6,0.14,0.00,1.56,0.20,8.4,16.0,10,9,56.5,2645.86,97
2003-01-24T12:00,-8.7,0.56,0.00,4.74,0.80,7.2,7.2,356,350,15.1,0.00,100,-8.4,0.07,0.00,1.57,0.10,6.9,15.2,6,7,58.3,3559.13,24
2003-01-24T13:00,-8.1,0.35,0.00,4.75,0.50,9.7,9.7,350,358,20.9,0.00,90,-7.9,0.07,0.00,1.57,0.00,8.3,16.2,2,4,61.2,3600.00,49
2003-01-24T14:00,-7.8,0.21,0.00,4.75,0.30,10.8,10.8,356,6,23.4,0.00,90,-7.4,0.07,0.00,1.57,0.00,8.7,16.3,5,5,61.9,3600.00,84
2003-01-24T15:00,-7.4,0.21,0.00,4.75,0.30,10.4,10.4,356,8,22.7,0.00,90,-7.3,0.07,0.00,1.57,0.00,8.3,15.9,2,4,60.1,3600.00,89
