latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.81872,9.9487915,2317.33,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2002-01-08T00:00,-16.8,0.00,0.00,2.00,0.00,23.8,23.8,122,138,39.2,0.00,0
2002-01-08T01:00,-16.3,0.00,0.00,2.00,0.00,24.8,24.8,124,140,40.7,0.00,0
2002-01-08T02:00,-16.2,0.00,0.00,2.00,0.00,23.0,23.0,126,146,41.8,0.00,0
2002-01-08T03:00,-16.8,0.00,0.00,2.00,0.00,21.6,21.6,122,142,36.7,0.00,1
2002-01-08T04:00,-16.1,0.00,0.00,2.00,0.00,24.1,24.1,124,142,37.4,0.00,8
2002-01-08T05:00,-16.0,0.00,0.00,2.00,0.00,22.7,22.7,124,142,37.8,0.00,9
2002-01-08T06:00,-17.5,0.00,0.00,2.00,0.00,20.9,20.9,122,140,31.0,0.00,2
2002-01-08T07:00,-18.0,0.00,0.00,2.00,0.00,20.2,20.2,124,140,20.9,0.00,5
2002-01-08T08:00,-18.3,0.00,0.00,2.00,0.00,18.0,18.0,126,150,20.2,0.00,8
2002-01-08T09:00,-18.9,0.00,0.00,1.96,0.00,16.9,16.9,128,150,19.1,0.00,25
2002-01-08T10:00,-18.4,0.00,0.00,1.96,0.00,15.8,15.8,128,162,17.6,0.00,20
2002-01-08T11:00,-16.9,0.00,0.00,1.96,0.00,12.2,12.2,134,128,16.2,3600.00,15
2002-01-08T12:00,-16.0,0.00,0.00,1.96,0.00,11.2,11.2,128,140,13.7,3600.00,22
2002-01-08T13:00,-14.4,0.00,0.00,1.96,0.00,11.9,11.9,126,132,12.2,3600.00,21
2002-01-08T14:00,-13.0,0.00,0.00,1.96,0.00,12.2,12.2,126,134,12.6,3600.00,23
2002-01-08T15:00,-13.1,0.00,0.00,1.96,0.00,14.4,14.4,128,120,16.9,3600.00,47
2002-01-08T16:00,-12.9,0.00,0.00,1.96,0.00,14.8,14.8,128,124,15.1,3600.00,41
2002-01-08T17:00,-13.5,0.00,0.00,1.96,0.00,13.7,13.7,126,134,14.8,2200.58,37
