latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.671875,9.871231,2682.61,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2006-03-04T00:00,-12.6,0.07,0.00,4.43,0.10,24.8,24.8,186,196,47.2,0.00,100,-14.3,0.14,0.00,1.22,0.20,10.1,15.6,186,195,49.7,0.00,100
2006-03-04T01:00,-12.4,0.14,0.00,4.43,0.20,30.6,30.6,192,198,68.0,0.00,100,-14.2,0.21,0.00,1.22,0.30,9.6,14.1,193,193,49.3,0.00,100
2006-03-04T02:00,-11.9,0.49,0.00,4.44,0.70,29.9,29.9,196,202,72.4,0.00,100,-14.3,0.28,0.00,1.23,0.40,9.7,14.6,195,196,50.4,0.00,100
2006-03-04T03:00,-12.3,0.21,0.00,4.44,0.30,27.4,27.4,194,202,61.6,0.00,100,-14.4,0.28,0.00,1.23,0.40,8.9,14.0,201,203,51.1,0.00,100
2006-03-04T04:00,-12.8,0.07,0.00,4.44,0.10,24.1,24.1,202,208,54.4,0.00,100,-14.0,0.14,0.00,1.24,0.20,10.0,14.9,201,200,52.2,0.00,100
2006-03-04T05:00,-12.1,0.42,0.00,4.45,0.60,22.3,22.3,214,218,47.5,0.00,100,-14.0,0.14,0.00,1.24,0.20,10.6,16.3,198,202,52.6,0.00,100
2006-03-04T06:00,-12.3,0.49,0.00,4.45,0.70,18.7,18.7,212,218,40.7,0.00,100,-13.4,0.21,0.00,1.24,0.30,10.0,15.5,206,205,51.8,0.00,100
2006-03-04T07:00,-11.7,0.42,0.00,4.46,0.60,20.5,20.5,216,220,38.5,0.00,100,-12.7,0.21,0.00,1.25,0.30,8.9,14.1,212,212,50.4,0.00,100
2006-03-04T08:00,-11.5,0.42,0.00,4.46,0.60,20.9,20.9,220,224,39.6,0.00,100,-12.7,0.21,0.00,1.25,0.30,8.2,12.6,209,211,50.0,0.00,100
2006-03-04T09:00,-13.2,0.28,0.00,4.32,0.40,11.9,11.9,200,220,30.6,0.00,100,-12.3,0.35,0.00,1.26,0.50,7.6,11.4,205,208,48.2,0.00,100
2006-03-04T10:00,-13.6,0.42,0.00,4.33,0.60,10.8,10.8,198,222,20.5,0.00,100,-11.7,0.35,0.00,1.26,0.50,7.2,11.6,207,206,44.6,0.00,100
2006-03-04T11:00,-11.7,0.35,0.00,4.34,0.50,15.8,15.8,218,230,29.9,0.00,100,-10.9,0.35,0.00,1.27,0.50,4.7,12.1,203,203,45.7,0.00,100
2006-03-04T12:00,-11.2,0.42,0.00,4.34,0.60,15.5,15.5,206,218,28.4,0.00,100,-8.8,0.28,0.00,1.27,0.40,5.2,13.0,196,199,50.4,164.73,100
2006-03-04T13:00,-11.2,0.21,0.00,4.34,0.30,19.4,19.4,190,202,36.0,0.00,100,-7.5,0.28,0.00,1.27,0.40,8.3,14.1,198,199,53.3,3600.00,100
2006-03-04T14:00,-9.6,0.28,0.00,4.35,0.40,23.8,23.8,196,202,44.6,0.00,100,-6.6,0.28,0.00,1.27,0.40,7.1,14.7,195,197,54.7,3600.00,100
2006-03-04T15:00,-10.3,0.07,0.00,4.35,0.10,24.5,24.5,194,202,46.1,0.00,100,-6.1,0.21,0.00,1.28,0.30,7.9,14.8,196,198,54.0,3600.00,100
2006-03-04T16:00,-9.6,0.07,0.00,4.35,0.10,25.9,25.9,196,200,49.7,0.00,100,-6.4,0.21,0.00,1.28,0.30,7.5,15.5,197,198,52.6,1426.84,100
2006-03-04T17:00,-9.2,0.14,0.00,4.35,0.20,24.8,24.8,200,204,51.1,0.00,100,-6.9,0.14,0.00,1.28,0.20,6.3,14.8,193,194,48.6,200.48,100
2006-03-04T18:00,-9.9,0.07,0.00,4.35,0.10,24.1,24.1,188,198,45.0,0.00,100,-7.6,0.14,0.00,1.28,0.20,6.8,14.9,198,195,46.4,799.91,100
2006-03-04T19:00,-9.5,0.07,0.00,4.35,0.10,24.8,24.8,190,198,48.2,0.00,100,-8.5,0.14,0.00,1.28,0.20,9.3,14.2,196,196,46.1,0.00,100
2006-03-04T20:00,-8.8,0.14,0.00,4.36,0.20,26.6,26.6,192,198,51.5,0.00,100,-9.3,0.14,0.00,1.28,0.20,8.9,13.4,194,194,46.4,0.00,100
2006-03-04T21:00,-8.7,0.07,0.00,4.36,0.10,23.0,23.0,194,202,45.7,0.00,100,-9.1,0.21,0.00,1.28,0.30,8.1,12.6,193,193,51.1,0.00,100
2006-03-04T22:00,-8.1,0.07,0.00,4.36,0.10,23.8,23.8,196,202,46.4,0.00,100,-9.3,0.21,0.00,1.28,0.30,8.0,12.5,188,192,49.7,0.00,100
2006-03-04T23:00,-7.5,0.07,0.00,4.36,0.10,24.8,24.8,196,200,47.5,0.00,100,-9.3,0.21,0.00,1.28,0.30,8.7,13.4,175,188,48.6,0.00,100
2006-03-05T00:00,-7.2,0.00,0.00,4.36,0.00,26.3,26.3,196,200,51.5,0.00,100,-9.1,0.21,0.00,1.28,0.30,10.5,16.6,172,185,46.8,0.00,100
2006-03-05T01:00,-6.6,0.00,0.00,4.36,0.00,28.4,28.4,200,202,55.4,0.00,100,-8.8,0.28,0.00,1.28,0.40,10.5,15.5,174,183,46.1,0.00,100
2006-03-05T02:00,-6.2,0.07,0.00,4.36,0.10,29.9,29.9,194,198,59.4,0.00,100,-8.5,0.35,0.00,1.28,0.50,9.8,15.5,172,181,45.0,0.00,100
2006-03-05T03:00,-6.6,0.07,0.00,4.36,0.10,24.5,24.5,200,202,54.0,0.00,100,-8.2,0.42,0.00,1.28,0.60,9.8,15.5,174,180,45.7,0.00,100
2006-03-05T04:00,-6.7,0.14,0.00,4.36,0.20,27.4,27.4,216,214,55.8,0.00,100,-8.3,0.77,0.00,1.29,1.10,9.5,14.8,169,179,65.2,0.00,100
2006-03-05T05:00,-6.6,0.28,0.00,4.37,0.40,27.4,27.4,212,212,56.9,0.00,100,-7.9,0.91,0.00,1.30,1.30,8.8,14.0,168,180,45.7,0.00,100
2006-03-05T06:00,-7.5,0.35,0.00,4.37,0.50,16.2,16.2,236,236,49.0,0.00,100,-8.0,0.91,0.00,1.31,1.30,7.4,11.9,166,183,44.3,0.00,100
2006-03-05T07:00,-7.9,1.26,0.00,4.39,1.80,10.8,10.8,236,238,30.6,0.00,100,-9.1,1.12,0.00,1.33,1.60,3.7,7.7,151,191,41.4,0.00,100
2006-03-05T08:00,-8.2,1.75,0.00,4.41,2.50,8.6,8.6,246,250,19.8,0.00,100,-9.4,1.40,0.00,1.34,2.00,4.0,4.2,350,290,36.0,0.00,100
2006-03-05T09:00,-10.9,2.24,0.00,4.45,3.20,15.1,15.1,348,356,28.1,0.00,100,-10.3,1.26,0.00,1.36,1.80,4.9,9.3,343,332,25.2,0.00,100
2006-03-05T10:00,-13.8,1.19,0.00,4.46,1.70,15.8,15.8,346,354,31.7,0.00,100,-10.7,1.05,0.00,1.37,1.50,7.3,13.1,340,339,29.2,0.00,100
2006-03-05T11:00,-15.1,0.49,0.00,4.47,0.70,11.9,11.9,342,352,29.5,0.00,100,-11.3,0.70,0.00,1.38,1.00,8.3,14.3,342,342,34.6,0.00,99
2006-03-05T12:00,-14.8,0.28,0.00,4.48,0.40,13.0,13.0,328,338,23.4,0.00,100,-11.6,0.49,0.10,1.39,0.80,7.5,14.3,343,342,36.4,0.00,99
2006-03-05T13:00,-15.3,0.14,0.00,4.48,0.20,15.8,15.8,328,338,27.7,0.00,100,-11.6,0.21,0.00,1.39,0.30,7.9,13.8,344,345,38.2,1878.20,63
2006-03-05T14:00,-15.1,0.14,0.00,4.48,0.20,19.1,19.1,336,344,34.6,581.75,98,-11.6,0.07,0.00,1.39,0.00,7.2,12.9,333,337,40.7,3564.06,29
2006-03-05T15:00,-15.1,0.21,0.00,4.48,0.30,18.4,18.4,342,350,34.2,0.00,100,-11.5,0.00,0.00,1.39,0.00,7.7,14.2,332,333,41.8,3600.00,64
2006-03-05T16:00,-15.2,0.21,0.00,4.49,0.30,20.5,20.5,336,344,37.8,0.00,100,-11.9,0.00,0.00,1.38,0.00,7.6,15.0,335,336,42.5,3600.00,83
2006-03-05T17:00,-15.8,0.21,0.00,4.49,0.30,19.8,19.8,340,348,38.9,0.00,100,-12.5,0.00,0.00,1.38,0.00,7.0,15.4,339,339,42.5,3600.00,93
2006-03-05T18:00,-16.3,0.21,0.00,4.49,0.30,17.6,17.6,350,358,37.8,0.00,100,-13.4,0.00,0.00,1.38,0.00,7.3,15.0,340,343,41.8,3600.00,95
2006-03-05T19:00,-17.2,0.14,0.00,4.49,0.20,16.6,16.6,348,356,33.8,0.00,100,-14.5,0.00,0.00,1.38,0.00,8.0,16.1,342,344,42.5,2518.35,99
2006-03-05T20:00,-17.9,0.14,0.00,4.49,0.20,15.8,15.8,348,356,31.7,0.00,100,-15.6,0.00,0.00,1.38,0.00,7.9,16.3,344,346,42.5,0.00,100
2006-03-05T21:00,-18.3,0.07,0.00,4.50,0.10,16.2,16.2,350,358,33.5,0.00,100,-16.4,0.00,0.00,1.38,0.00,6.6,16.2,347,348,43.9,0.00,100
2006-03-05T22:00,-19.1,0.07,0.00,4.50,0.10,16.9,16.9,342,352,31.7,0.00,100,-17.0,0.00,0.00,1.38,0.00,6.6,15.5,347,348,42.5,0.00,95
2006-03-05T23:00,-19.6,0.07,0.00,4.50,0.10,14.8,14.8,344,356,31.3,0.00,100,-17.4,0.00,0.00,1.38,0.00,7.4,15.8,346,348,43.2,0.00,95
2006-03-06T00:00,-19.6,0.07,0.00,4.50,0.10,13.3,13.3,348,358,26.6,0.00,100,-18.0,0.00,0.00,1.38,0.00,7.5,15.8,343,348,42.8,0.00,98
2006-03-06T01:00,-20.1,0.07,0.00,4.50,0.10,9.4,9.4,338,352,25.9,0.00,100,-18.3,0.00,0.00,1.37,0.00,7.9,15.1,344,348,41.4,0.00,92
2006-03-06T02:00,-20.5,0.07,0.00,4.50,0.10,7.9,7.9,346,0,17.6,0.00,100,-18.3,0.00,0.00,1.37,0.00,5.5,14.6,349,350,39.6,0.00,86
2006-03-06T03:00,-20.5,0.00,0.00,4.50,0.00,7.2,7.2,2,4,15.5,0.00,91,-18.8,0.00,0.00,1.37,0.00,5.4,14.6,352,351,37.8,0.00,85
2006-03-06T04:00,-21.4,0.00,0.00,4.50,0.00,11.2,11.2,340,354,21.2,0.00,98,-18.8,0.00,0.00,1.37,0.00,6.9,14.1,354,354,37.4,0.00,87
2006-03-06T05:00,-22.6,0.00,0.00,4.50,0.00,10.1,10.1,342,354,21.2,0.00,94,-19.0,0.00,0.00,1.37,0.00,5.8,14.1,353,356,38.2,0.00,82
2006-03-06T06:00,-20.9,0.07,0.00,4.50,0.10,7.9,7.9,348,356,16.2,0.00,100,-19.4,0.00,0.00,1.37,0.00,6.2,14.4,353,356,38.9,0.00,84
2006-03-06T07:00,-21.0,0.00,0.00,4.50,0.00,11.2,11.2,340,352,20.5,0.00,100,-19.7,0.00,0.00,1.37,0.00,6.2,14.9,350,353,39.2,0.00,85
2006-03-06T08:00,-21.0,0.07,0.00,4.50,0.10,10.8,10.8,340,352,22.0,0.00,100,-19.6,0.00,0.00,1.37,0.00,6.2,14.9,350,352,38.9,0.00,88
2006-03-06T09:00,-21.1,0.07,0.00,4.53,0.10,8.3,8.3,348,352,17.6,0.00,90,-19.3,0.00,0.00,1.37,0.00,7.3,13.6,351,349,41.4,2351.01,95
2006-03-06T10:00,-20.4,0.07,0.00,4.53,0.10,8.6,8.6,340,350,16.9,3600.00,90,-17.5,0.00,0.00,1.37,0.00,6.6,13.2,351,349,41.4,3600.00,87
2006-03-06T11:00,-19.6,0.07,0.00,4.54,0.10,12.2,12.2,334,344,21.2,3600.00,90,-16.1,0.00,0.00,1.37,0.00,5.9,11.8,346,348,40.3,3600.00,70
2006-03-06T12:00,-18.6,0.07,0.00,4.54,0.10,16.6,16.6,334,340,29.5,3600.00,90,-15.1,0.00,0.00,1.37,0.00,6.4,12.1,344,343,42.8,3600.00,68
2006-03-06T13:00,-17.7,0.07,0.00,4.54,0.10,19.1,19.1,332,338,34.2,3600.00,90,-14.4,0.00,0.00,1.37,0.00,8.6,13.8,338,340,44.3,3600.00,79
2006-03-06T14:00,-16.9,0.14,0.00,4.54,0.20,20.9,20.9,326,332,38.2,3600.00,90,-13.9,0.00,0.00,1.37,0.00,8.4,13.4,340,340,43.9,3600.00,87
2006-03-06T15:00,-16.8,0.14,0.00,4.54,0.20,20.5,20.5,332,338,38.9,2228.57,100,-13.7,0.00,0.00,1.37,0.00,7.3,13.0,340,341,43.6,3600.00,80
2006-03-06T16:00,-17.0,0.07,0.00,4.54,0.10,22.0,22.0,330,336,40.0,2857.44,100,-13.8,0.00,0.00,1.37,0.00,6.8,13.3,342,341,40.0,3600.00,94
2006-03-06T17:00,-17.4,0.14,0.00,4.54,0.20,22.3,22.3,328,334,41.4,297.35,100,-14.1,0.00,0.00,1.37,0.00,6.8,14.3,342,342,40.0,3600.00,96
