latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.81741,10.020935,2532.33,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2005-01-22T00:00,-12.2,0.84,0.00,2.68,1.20,31.7,31.7,288,286,63.4,0.00,100
2005-01-22T01:00,-12.7,0.56,0.00,2.69,0.80,30.6,30.6,294,294,58.7,0.00,100
2005-01-22T02:00,-12.6,0.63,0.00,2.70,0.90,32.8,32.8,302,302,59.8,0.00,100
2005-01-22T03:00,-12.5,0.91,0.00,2.71,1.30,25.6,25.6,302,304,55.1,0.00,100
2005-01-22T04:00,-12.6,0.98,0.00,2.72,1.40,23.4,23.4,308,310,45.7,0.00,100
2005-01-22T05:00,-12.6,1.47,0.00,2.74,2.10,23.8,23.8,310,314,43.9,0.00,100
2005-01-22T06:00,-12.3,1.82,0.00,2.76,2.60,20.5,20.5,306,308,38.5,0.00,100
2005-01-22T07:00,-12.4,1.40,0.00,2.78,2.00,22.7,22.7,318,322,41.0,0.00,100
2005-01-22T08:00,-13.0,1.33,0.00,2.80,1.90,22.3,22.3,318,322,42.1,0.00,100
2005-01-22T09:00,-13.1,1.19,0.00,2.85,1.70,22.3,22.3,316,318,41.4,0.00,100
2005-01-22T10:00,-13.3,0.98,0.00,2.86,1.40,20.9,20.9,320,324,39.6,0.00,100
2005-01-22T11:00,-13.4,1.12,0.00,2.87,1.60,24.1,24.1,322,328,44.3,0.00,100
2005-01-22T12:00,-13.6,0.84,0.00,2.89,1.20,20.2,20.2,326,330,41.4,0.00,90
2005-01-22T13:00,-13.7,0.42,0.00,2.89,0.60,18.4,18.4,320,324,36.7,0.00,90
2005-01-22T14:00,-13.4,0.28,0.00,2.89,0.40,20.2,20.2,316,320,34.9,0.00,90
2005-01-22T15:00,-13.5,0.14,0.00,2.90,0.20,18.0,18.0,324,328,33.1,0.00,90
2005-01-22T16:00,-13.5,0.07,0.00,2.90,0.10,18.7,18.7,320,322,33.1,0.00,90
2005-01-22T17:00,-13.9,0.07,0.00,2.90,0.10,19.8,19.8,324,332,34.6,0.00,93
2005-01-22T18:00,-15.0,0.00,0.00,2.90,0.00,16.2,16.2,332,340,32.8,0.00,90
2005-01-22T19:00,-16.1,0.00,0.00,2.90,0.00,15.1,15.1,340,344,29.2,0.00,90
2005-01-22T20:00,-17.4,0.00,0.00,2.90,0.00,14.0,14.0,340,344,28.1,0.00,91
2005-01-22T21:00,-17.4,0.00,0.00,2.90,0.00,10.1,10.1,352,356,31.0,0.00,90
2005-01-22T22:00,-18.3,0.00,0.00,2.90,0.00,8.3,8.3,346,350,20.2,0.00,82
2005-01-22T23:00,-19.4,0.00,0.00,2.90,0.00,4.3,4.3,334,340,16.2,0.00,54
2005-01-23T00:00,-19.3,0.00,0.00,2.90,0.00,4.0,4.0,302,304,10.4,0.00,100
2005-01-23T01:00,-19.6,0.00,0.00,2.90,0.00,1.4,1.4,342,308,6.1,0.00,100
2005-01-23T02:00,-20.5,0.00,0.00,2.90,0.00,2.5,2.5,124,292,3.2,0.00,100
2005-01-23T03:00,-19.4,0.00,0.00,2.90,0.00,5.4,5.4,294,288,10.4,0.00,100
2005-01-23T04:00,-18.8,0.00,0.00,2.90,0.00,11.2,11.2,302,298,20.9,0.00,87
2005-01-23T05:00,-18.4,0.00,0.00,2.90,0.00,5.8,5.8,280,290,19.8,0.00,90
2005-01-23T06:00,-18.1,0.00,0.00,2.90,0.00,7.6,7.6,302,296,14.4,0.00,90
2005-01-23T07:00,-17.4,0.00,0.00,2.90,0.00,6.8,6.8,292,294,14.0,0.00,100
2005-01-23T08:00,-17.2,0.00,0.00,2.90,0.00,4.0,4.0,284,294,12.6,0.00,100
2005-01-23T09:00,-18.0,0.00,0.00,2.92,0.00,3.2,3.2,124,316,6.8,0.00,100
2005-01-23T10:00,-18.0,0.07,0.00,2.92,0.10,5.4,5.4,124,316,5.8,0.00,100
