latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.734436,8.792557,2798.81,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
1999-02-09T00:00,-24.4,0.84,0.00,5.19,1.20,8.6,8.6,188,192,31.0,0.00,100
1999-02-09T01:00,-23.0,1.47,0.00,5.21,2.10,11.9,11.9,208,198,42.1,0.00,100
1999-02-09T02:00,-22.3,1.89,0.00,5.23,2.70,12.6,12.6,212,198,44.3,0.00,100
1999-02-09T03:00,-22.2,1.61,0.00,5.25,2.30,12.6,12.6,208,196,42.8,0.00,100
1999-02-09T04:00,-22.5,1.82,0.00,5.28,2.60,12.2,12.2,216,200,42.8,0.00,100
1999-02-09T05:00,-21.7,1.75,0.00,5.30,2.50,13.7,13.7,212,198,43.2,0.00,100
1999-02-09T06:00,-20.9,1.33,0.00,5.32,1.90,11.2,11.2,200,194,39.6,0.00,100
1999-02-09T07:00,-21.4,1.33,0.00,5.34,1.90,11.9,11.9,212,200,39.2,0.00,100
1999-02-09T08:00,-21.1,1.19,0.00,5.36,1.70,11.9,11.9,210,198,39.2,0.00,100
1999-02-09T09:00,-21.0,1.33,0.00,5.37,1.90,11.5,11.5,208,200,41.0,0.00,100
1999-02-09T10:00,-19.8,1.05,0.00,5.38,1.50,12.2,12.2,210,202,38.5,0.00,100
1999-02-09T11:00,-18.9,1.05,0.00,5.40,1.50,12.2,12.2,206,198,37.4,0.00,100
1999-02-09T12:00,-18.4,0.70,0.00,5.41,1.00,9.0,9.0,212,198,30.6,0.00,100
1999-02-09T13:00,-17.9,0.63,0.00,5.42,0.90,6.5,6.5,222,198,31.3,0.00,100
1999-02-09T14:00,-17.1,0.56,0.00,5.42,0.80,6.5,6.5,242,206,23.4,0.00,100
1999-02-09T15:00,-18.4,0.56,0.00,5.43,0.80,6.8,6.8,274,220,25.6,0.00,100
1999-02-09T16:00,-18.4,0.56,0.10,5.44,0.90,6.1,6.1,300,258,22.3,0.00,100
1999-02-09T17:00,-18.7,0.70,0.00,5.45,1.00,6.5,6.5,336,344,14.8,0.00,100
1999-02-09T18:00,-18.2,0.56,0.00,5.46,0.80,7.2,7.2,344,350,7.9,0.00,100
1999-02-09T19:00,-17.7,0.63,0.00,5.46,0.90,10.1,10.1,346,356,16.9,0.00,100
1999-02-09T20:00,-17.7,0.56,0.10,5.47,0.90,13.3,13.3,358,356,33.8,0.00,100
1999-02-09T21:00,-18.5,0.28,0.00,5.48,0.40,14.8,14.8,348,354,28.1,0.00,100
1999-02-09T22:00,-19.0,0.21,0.00,5.48,0.30,15.8,15.8,344,356,31.3,0.00,100
1999-02-09T23:00,-19.2,0.14,0.00,5.48,0.20,15.1,15.1,342,4,33.1,0.00,100
1999-02-10T00:00,-20.6,0.00,0.00,5.48,0.00,18.0,18.0,338,356,35.6,0.00,100
1999-02-10T01:00,-21.7,0.00,0.00,5.48,0.00,18.0,18.0,340,0,36.0,0.00,91
1999-02-10T02:00,-22.3,0.00,0.00,5.48,0.00,16.6,16.6,340,2,35.3,0.00,98
1999-02-10T03:00,-20.7,0.00,0.00,5.48,0.00,15.1,15.1,346,6,30.2,0.00,90
1999-02-10T04:00,-22.2,0.00,0.00,5.48,0.00,15.5,15.5,344,2,30.2,0.00,67
