latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.734436,8.792557,2158.91,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2006-02-06T00:00,-17.4,0.00,0.00,3.36,0.00,16.9,16.9,320,338,30.6,0.00,17
2006-02-06T01:00,-17.7,0.00,0.00,3.36,0.00,18.4,18.4,316,336,33.1,0.00,38
2006-02-06T02:00,-17.9,0.00,0.00,3.36,0.00,18.0,18.0,320,336,33.1,0.00,80
2006-02-06T03:00,-16.0,0.00,0.00,3.36,0.00,15.8,15.8,316,332,32.4,0.00,79
2006-02-06T04:00,-15.6,0.07,0.00,3.36,0.10,17.3,17.3,314,330,29.2,0.00,95
2006-02-06T05:00,-14.5,0.07,0.00,3.36,0.10,18.4,18.4,312,330,32.0,0.00,99
2006-02-06T06:00,-13.1,0.07,0.00,3.37,0.10,16.9,16.9,314,332,32.0,0.00,92
2006-02-06T07:00,-12.9,0.07,0.00,3.37,0.10,17.3,17.3,314,336,30.6,0.00,92
2006-02-06T08:00,-12.7,0.07,0.00,3.37,0.10,18.4,18.4,314,334,32.4,0.00,97
2006-02-06T09:00,-12.2,0.07,0.00,3.37,0.10,17.3,17.3,318,336,32.4,0.00,100
2006-02-06T10:00,-12.2,0.00,0.00,3.37,0.00,18.7,18.7,320,340,32.8,0.00,100
2006-02-06T11:00,-11.7,0.00,0.00,3.37,0.00,18.4,18.4,318,338,33.8,0.00,100
2006-02-06T12:00,-10.2,0.00,0.00,3.37,0.00,17.3,17.3,324,350,30.6,0.00,21
2006-02-06T13:00,-9.1,0.00,0.00,3.37,0.00,18.0,18.0,322,344,32.8,3600.00,27
2006-02-06T14:00,-8.7,0.00,0.00,3.37,0.00,20.9,20.9,322,338,38.9,3600.00,51
2006-02-06T15:00,-9.0,0.00,0.00,3.37,0.00,16.9,16.9,322,346,34.6,3600.00,20
2006-02-06T16:00,-8.8,0.00,0.00,3.37,0.00,18.7,18.7,322,340,33.8,3600.00,26
2006-02-06T17:00,-9.7,0.00,0.00,3.37,0.00,20.2,20.2,320,336,37.1,3600.00,31
2006-02-06T18:00,-11.4,0.00,0.00,3.37,0.00,17.3,17.3,322,352,33.1,3600.00,17
2006-02-06T19:00,-12.8,0.00,0.00,3.37,0.00,18.4,18.4,316,342,31.7,0.00,22
2006-02-06T20:00,-13.7,0.00,0.00,3.37,0.00,19.4,19.4,316,340,33.8,0.00,35
2006-02-06T21:00,-13.8,0.00,0.00,3.37,0.00,16.9,16.9,320,342,31.3,0.00,11
2006-02-06T22:00,-14.1,0.00,0.00,3.37,0.00,18.0,18.0,316,336,31.3,0.00,33
2006-02-06T23:00,-14.4,0.00,0.00,3.37,0.00,17.3,17.3,316,336,32.4,0.00,44
2006-02-07T00:00,-13.0,0.00,0.00,3.37,0.00,17.3,17.3,316,330,33.5,0.00,100
2006-02-07T01:00,-12.5,0.00,0.00,3.37,0.00,19.4,19.4,318,326,34.2,0.00,87
2006-02-07T02:00,-12.5,0.07,0.00,3.38,0.10,19.8,19.8,316,324,34.9,0.00,71
2006-02-07T03:00,-12.0,0.00,0.00,3.38,0.00,16.9,16.9,314,320,33.1,0.00,88
2006-02-07T04:00,-11.8,0.07,0.00,3.38,0.10,19.4,19.4,314,320,33.5,0.00,94
