latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.38831,7.141159,1631.23,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
1996-01-31T00:00,-4.9,0.00,0.00,0.00,0.00,6.5,6.5,130,168,7.9,0.00,0,-10.3,0.00,0.00,0.74,0.00,7.7,9.2,143,138,27.7,0.00,2
1996-01-31T01:00,-4.9,0.00,0.00,0.00,0.00,6.5,6.5,136,168,9.4,0.00,0,-11.7,0.00,0.00,0.74,0.00,7.7,10.0,143,139,29.2,0.00,7
1996-01-31T02:00,-4.7,0.00,0.00,0.00,0.00,7.2,7.2,150,156,11.9,0.00,0,-12.7,0.00,0.00,0.73,0.00,7.7,10.7,143,140,30.6,0.00,7
1996-01-31T03:00,-4.1,0.00,0.00,0.00,0.00,8.3,8.3,144,138,18.7,0.00,0,-13.7,0.00,0.00,0.73,0.00,6.2,10.5,144,142,30.6,0.00,5
1996-01-31T04:00,-4.2,0.00,0.00,0.00,0.00,7.2,7.2,146,144,18.0,0.00,0,-14.7,0.00,0.00,0.73,0.00,5.2,10.4,146,146,29.2,0.00,4
1996-01-31T05:00,-4.6,0.00,0.00,0.00,0.00,5.4,5.4,138,146,14.8,0.00,0,-15.7,0.00,0.00,0.73,0.00,5.5,9.4,148,148,28.8,0.00,11
1996-01-31T06:00,-4.6,0.00,0.00,0.00,0.00,5.8,5.8,146,146,11.5,0.00,0,-15.8,0.00,0.00,0.73,0.00,5.7,8.4,145,149,28.4,0.00,10
1996-01-31T07:00,-5.1,0.00,0.00,0.00,0.00,5.8,5.8,132,146,10.4,0.00,0,-15.8,0.00,0.00,0.73,0.00,4.7,7.3,148,147,27.7,0.00,44
1996-01-31T08:00,-5.3,0.00,0.00,0.00,0.00,6.5,6.5,136,142,11.2,0.00,0,-16.2,0.00,0.00,0.73,0.00,4.4,6.5,145,146,27.4,0.00,20
1996-01-31T09:00,-5.7,0.00,0.00,0.00,0.00,6.5,6.5,132,138,14.0,0.00,0,-16.8,0.00,0.00,0.73,0.00,4.4,5.9,145,142,24.1,0.00,59
1996-01-31T10:00,-5.4,0.00,0.00,0.00,0.00,5.4,5.4,114,132,11.9,1818.71,0,-16.2,0.00,0.00,0.73,0.00,4.4,5.4,145,138,24.5,1826.40,66
1996-01-31T11:00,-2.9,0.00,0.00,0.00,0.00,5.4,5.4,112,112,7.6,3600.00,0,-12.7,0.00,0.00,0.73,0.00,4.4,4.9,145,144,24.8,3600.00,9
1996-01-31T12:00,0.3,0.00,0.00,0.00,0.00,2.2,2.2,128,128,7.9,3600.00,0,-7.5,0.00,0.00,0.73,0.00,5.2,12.9,146,150,27.4,3600.00,7
1996-01-31T13:00,1.8,0.00,0.00,0.00,0.00,2.2,2.2,80,118,8.3,3600.00,0,-4.9,0.00,0.00,0.73,0.00,4.7,11.6,148,150,28.8,3600.00,7
1996-01-31T14:00,3.1,0.00,0.00,0.00,0.00,5.4,5.4,82,98,17.6,3600.00,0,-3.1,0.00,0.00,0.73,0.00,5.2,10.4,146,146,29.9,3600.00,4
1996-01-31T15:00,1.9,0.00,0.00,0.00,0.00,8.3,8.3,118,122,25.6,3600.00,0,-2.1,0.00,0.00,0.73,0.00,6.4,9.5,142,143,31.7,3600.00,7
