latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.638462,8.143829,2429.74,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2005-02-26T00:00,-23.3,0.00,0.00,15.71,0.00,9.4,9.4,174,182,10.4,0.00,0
2005-02-26T01:00,-23.6,0.00,0.00,15.71,0.00,9.7,9.7,170,162,11.2,0.00,10
2005-02-26T02:00,-23.8,0.00,0.00,15.71,0.00,10.4,10.4,166,156,11.9,0.00,10
2005-02-26T03:00,-23.5,0.00,0.00,15.71,0.00,7.9,7.9,172,150,11.5,0.00,10
2005-02-26T04:00,-23.9,0.00,0.00,15.71,0.00,8.6,8.6,166,154,10.1,0.00,8
2005-02-26T05:00,-24.3,0.00,0.00,15.71,0.00,9.7,9.7,170,172,10.8,0.00,10
2005-02-26T06:00,-24.3,0.00,0.00,15.71,0.00,9.4,9.4,178,154,13.0,0.00,0
2005-02-26T07:00,-24.6,0.00,0.00,15.71,0.00,8.6,8.6,172,142,11.9,0.00,2
2005-02-26T08:00,-24.9,0.00,0.00,15.71,0.00,9.7,9.7,168,152,11.2,0.00,2
2005-02-26T09:00,-25.0,0.00,0.00,15.71,0.00,8.6,8.6,182,180,12.6,193.34,0
2005-02-26T10:00,-24.5,0.00,0.00,15.71,0.00,7.9,7.9,172,178,10.8,3600.00,0
2005-02-26T11:00,-23.4,0.00,0.00,15.71,0.00,7.2,7.2,174,196,9.0,3600.00,0
2005-02-26T12:00,-21.7,0.00,0.00,15.71,0.00,4.3,4.3,144,126,8.6,3600.00,0
2005-02-26T13:00,-20.3,0.00,0.00,15.71,0.00,3.2,3.2,106,78,5.0,3600.00,0
2005-02-26T14:00,-19.2,0.00,0.00,15.71,0.00,1.4,1.4,28,346,6.1,3600.00,2
2005-02-26T15:00,-19.0,0.00,0.00,15.71,0.00,4.3,4.3,94,116,5.4,3600.00,1
2005-02-26T16:00,-18.8,0.00,0.00,15.71,0.00,3.2,3.2,34,16,5.8,3600.00,0
2005-02-26T17:00,-19.7,0.00,0.00,15.71,0.00,1.4,1.4,12,322,6.8,3600.00,0
