latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.94518,7.29039,3652.37,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2002-04-13T00:00,-9.7,0.98,0.00,18.26,1.40,3.2,3.2,148,128,6.5,0.00,100
2002-04-13T01:00,-10.0,0.77,0.00,18.27,1.10,4.7,4.7,154,136,8.6,0.00,100
2002-04-13T02:00,-10.1,0.49,0.00,18.28,0.70,6.5,6.5,138,128,12.6,0.00,100
2002-04-13T03:00,-10.0,0.28,0.00,18.28,0.40,7.6,7.6,134,128,17.3,0.00,100
2002-04-13T04:00,-10.3,0.28,0.00,18.29,0.40,9.0,9.0,136,128,18.0,0.00,100
2002-04-13T05:00,-10.4,0.28,0.00,18.29,0.40,7.6,7.6,130,124,18.4,0.00,100
2002-04-13T06:00,-9.9,0.56,0.00,18.30,0.80,4.7,4.7,126,118,16.2,0.00,100
2002-04-13T07:00,-9.9,0.56,0.00,18.30,0.80,5.4,5.4,136,126,10.8,0.00,100
2002-04-13T08:00,-10.1,0.70,0.00,18.31,1.00,5.0,5.0,144,130,10.4,0.00,100
2002-04-13T09:00,-10.0,0.70,0.00,18.32,1.00,4.0,4.0,134,122,14.0,0.00,100
2002-04-13T10:00,-9.8,0.21,0.00,18.32,0.30,4.0,4.0,144,126,10.1,0.00,100
2002-04-13T11:00,-9.2,0.14,0.00,18.32,0.20,3.6,3.6,180,156,10.8,0.00,100
2002-04-13T12:00,-8.6,1.26,0.00,18.33,1.80,7.9,7.9,200,190,18.0,0.00,100
2002-04-13T13:00,-8.9,2.17,0.00,18.36,3.10,9.7,9.7,172,158,20.2,0.00,100
2002-04-13T14:00,-10.0,2.03,0.00,18.39,2.90,14.0,14.0,142,136,28.8,0.00,100
2002-04-13T15:00,-10.6,1.12,0.00,18.40,1.60,15.1,15.1,146,140,29.2,0.00,100
2002-04-13T16:00,-10.6,0.91,0.00,18.41,1.30,16.2,16.2,144,140,31.3,0.00,100
2002-04-13T17:00,-10.8,0.77,0.00,18.43,1.10,15.8,15.8,148,144,31.7,0.00,100
2002-04-13T18:00,-11.1,0.77,0.00,18.44,1.10,13.7,13.7,146,142,32.4,0.00,100
2002-04-13T19:00,-11.3,0.56,0.00,18.45,0.80,9.7,9.7,146,140,25.9,0.00,100
2002-04-13T20:00,-11.4,0.42,0.00,18.45,0.60,6.8,6.8,148,140,18.0,0.00,100
2002-04-13T21:00,-11.4,0.70,0.00,18.46,1.00,2.2,2.2,210,180,12.2,0.00,100
2002-04-13T22:00,-11.4,0.77,0.00,18.47,1.10,4.0,4.0,296,306,6.5,0.00,100
2002-04-13T23:00,-11.6,0.84,0.00,18.48,1.20,5.4,5.4,334,342,10.4,0.00,100
2002-04-14T00:00,-11.7,0.56,0.00,18.49,0.80,4.7,4.7,340,346,8.3,0.00,100
2002-04-14T01:00,-12.1,0.28,0.00,18.49,0.40,4.7,4.7,344,346,9.0,0.00,100
2002-04-14T02:00,-12.6,0.21,0.00,18.49,0.30,6.1,6.1,352,348,10.4,0.00,100
2002-04-14T03:00,-12.4,0.35,0.00,18.50,0.50,6.5,6.5,348,346,11.9,0.00,100
2002-04-14T04:00,-12.8,0.35,0.00,18.50,0.50,9.4,9.4,344,344,16.6,0.00,100
2002-04-14T05:00,-13.4,0.28,0.00,18.50,0.40,10.4,10.4,344,338,18.0,0.00,100
2002-04-14T06:00,-13.1,0.35,0.00,18.51,0.50,7.9,7.9,342,332,14.8,0.00,100
2002-04-14T07:00,-13.3,0.35,0.00,18.52,0.50,10.8,10.8,344,338,18.7,0.00,100
2002-04-14T08:00,-13.6,0.42,0.00,18.52,0.60,11.5,11.5,348,342,20.9,0.00,100
2002-04-14T09:00,-14.1,0.28,0.00,18.52,0.40,10.8,10.8,350,348,21.6,0.00,100
2002-04-14T10:00,-14.2,0.21,0.00,18.52,0.30,10.1,10.1,350,346,18.4,0.00,100
2002-04-14T11:00,-13.6,0.21,0.00,18.52,0.30,12.6,12.6,336,338,22.3,0.00,98
2002-04-14T12:00,-12.7,0.21,0.10,18.53,0.40,9.7,9.7,326,332,19.1,0.00,90
2002-04-14T13:00,-12.1,0.28,0.00,18.53,0.40,13.0,13.0,322,324,24.1,0.00,90
2002-04-14T14:00,-11.8,0.35,0.00,18.53,0.50,15.1,15.1,318,320,27.4,0.00,100
2002-04-14T15:00,-12.1,0.42,0.00,18.54,0.60,14.8,14.8,324,330,28.1,0.00,100
2002-04-14T16:00,-12.6,0.35,0.00,18.54,0.50,14.8,14.8,326,328,26.6,0.00,100
2002-04-14T17:00,-13.1,0.35,0.00,18.55,0.50,15.8,15.8,330,332,28.1,0.00,100
2002-04-14T18:00,-14.0,0.21,0.00,18.55,0.30,10.8,10.8,340,340,26.3,0.00,100
2002-04-14T19:00,-14.9,0.14,0.10,18.55,0.30,13.0,13.0,340,338,22.0,0.00,100
2002-04-14T20:00,-15.9,0.21,0.00,18.55,0.30,14.0,14.0,346,338,24.1,0.00,100
2002-04-14T21:00,-16.9,0.07,0.00,18.56,0.10,11.2,11.2,354,340,23.8,0.00,100
2002-04-14T22:00,-17.4,0.07,0.00,18.56,0.10,10.1,10.1,346,328,18.4,0.00,100
2002-04-14T23:00,-18.3,0.07,0.00,18.56,0.10,11.5,11.5,348,332,19.1,0.00,100
2002-04-15T00:00,-18.8,0.07,0.00,18.56,0.10,12.6,12.6,354,342,21.2,0.00,100
2002-04-15T01:00,-19.6,0.07,0.00,18.56,0.10,12.6,12.6,358,342,21.2,0.00,100
2002-04-15T02:00,-20.0,0.07,0.00,18.56,0.10,12.6,12.6,4,344,21.6,0.00,98
2002-04-15T03:00,-20.4,0.07,0.00,18.56,0.10,12.2,12.2,8,348,22.0,0.00,99
2002-04-15T04:00,-20.9,0.00,0.00,18.56,0.00,11.5,11.5,8,346,19.8,0.00,98
2002-04-15T05:00,-21.6,0.00,0.00,18.56,0.00,12.2,12.2,8,344,19.8,0.00,94
2002-04-15T06:00,-21.5,0.07,0.00,18.56,0.10,12.6,12.6,8,344,22.0,0.00,100
2002-04-15T07:00,-21.9,0.00,0.00,18.56,0.00,13.0,13.0,12,346,22.0,0.00,100
2002-04-15T08:00,-22.2,0.00,0.00,18.56,0.00,14.4,14.4,6,348,24.8,2031.53,100
2002-04-15T09:00,-20.5,0.07,0.00,18.56,0.10,13.3,13.3,8,358,27.4,2561.13,98
2002-04-15T10:00,-19.5,0.00,0.00,18.56,0.00,12.6,12.6,356,354,22.3,3600.00,100
2002-04-15T11:00,-18.6,0.00,0.00,18.56,0.00,14.8,14.8,350,352,24.8,3600.00,84
2002-04-15T12:00,-17.2,0.00,0.00,18.56,0.00,13.0,13.0,352,354,22.7,3600.00,85
2002-04-15T13:00,-16.5,0.00,0.00,18.56,0.00,13.3,13.3,350,358,24.5,3600.00,92
2002-04-15T14:00,-15.9,0.00,0.00,18.56,0.00,13.0,13.0,346,354,23.0,3600.00,65
2002-04-15T15:00,-15.8,0.00,0.00,18.56,0.00,11.2,11.2,344,350,21.6,3600.00,62
2002-04-15T16:00,-15.6,0.00,0.00,18.56,0.00,11.2,11.2,342,346,19.8,3600.00,96
2002-04-15T17:00,-15.7,0.00,0.00,18.56,0.00,11.9,11.9,346,348,20.2,3600.00,100
2002-04-15T18:00,-16.4,0.00,0.00,18.56,0.00,10.1,10.1,354,358,21.2,3600.00,100
2002-04-15T19:00,-17.1,0.00,0.00,18.56,0.00,8.6,8.6,354,350,16.6,3600.00,100
2002-04-15T20:00,-19.0,0.00,0.00,18.56,0.00,7.2,7.2,8,342,13.0,0.00,100
2002-04-15T21:00,-20.0,0.00,0.00,18.56,0.00,6.1,6.1,22,330,7.2,0.00,100
2002-04-15T22:00,-20.6,0.00,0.00,18.56,0.00,5.8,5.8,32,334,6.5,0.00,100
2002-04-15T23:00,-21.0,0.00,0.00,18.56,0.00,5.8,5.8,32,338,6.1,0.00,100
2002-04-16T00:00,-21.1,0.00,0.00,18.56,0.00,6.8,6.8,18,342,7.2,0.00,100
2002-04-16T01:00,-21.4,0.00,0.00,18.56,0.00,6.8,6.8,30,352,8.3,0.00,100
2002-04-16T02:00,-21.9,0.00,0.00,18.56,0.00,6.1,6.1,38,4,7.6,0.00,94
2002-04-16T03:00,-21.4,0.00,0.00,18.56,0.00,6.5,6.5,22,4,7.6,0.00,100
2002-04-16T04:00,-20.9,0.00,0.00,18.56,0.00,6.5,6.5,28,4,7.2,0.00,100
2002-04-16T05:00,-20.7,0.00,0.00,18.56,0.00,6.1,6.1,28,0,6.8,0.00,100
2002-04-16T06:00,-20.8,0.00,0.00,18.56,0.00,5.4,5.4,42,4,6.1,0.00,100
