latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.094967,7.644165,2811.49,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2003-04-05T00:00,-17.1,0.00,0.00,6.96,0.00,9.4,9.4,114,56,14.0,0.00,0,-10.6,0.00,0.00,1.79,0.00,3.7,4.3,101,66,32.8,0.00,0
2003-04-05T01:00,-17.1,0.00,0.00,6.96,0.00,9.7,9.7,120,60,11.5,0.00,9,-11.1,0.00,0.00,1.79,0.00,4.0,5.6,117,50,31.3,0.00,0
2003-04-05T02:00,-16.9,0.00,0.00,6.96,0.00,10.1,10.1,122,58,11.2,0.00,15,-11.5,0.00,0.00,1.79,0.00,3.2,5.1,117,45,30.6,0.00,3
2003-04-05T03:00,-16.8,0.00,0.00,6.96,0.00,9.7,9.7,118,58,13.0,0.00,22,-12.2,0.00,0.00,1.79,0.00,3.7,5.4,119,37,30.2,0.00,21
2003-04-05T04:00,-16.5,0.00,0.00,6.96,0.00,7.9,7.9,98,44,11.2,0.00,5,-12.6,0.00,0.00,1.79,0.00,4.0,5.9,117,38,30.6,0.00,1
2003-04-05T05:00,-16.4,0.00,0.00,6.96,0.00,7.2,7.2,84,44,13.0,0.00,4,-12.5,0.00,0.00,1.79,0.00,4.5,5.9,119,43,30.6,0.00,1
2003-04-05T06:00,-16.7,0.00,0.00,6.96,0.00,7.6,7.6,72,44,15.1,0.00,1,-12.1,0.00,0.00,1.79,0.00,4.8,6.7,117,36,32.4,0.00,0
2003-04-05T07:00,-16.6,0.00,0.00,6.96,0.00,7.9,7.9,68,42,15.5,0.00,0,-11.9,0.00,0.00,1.79,0.00,4.3,7.2,114,27,34.9,0.00,0
2003-04-05T08:00,-16.1,0.00,0.00,6.96,0.00,7.6,7.6,56,36,16.6,1239.22,0,-11.1,0.00,0.00,1.78,0.00,4.3,7.4,114,14,37.1,1722.21,0
2003-04-05T09:00,-15.5,0.00,0.00,6.96,0.00,9.0,9.0,32,22,19.4,3600.00,1,-9.7,0.00,0.00,1.78,0.00,4.3,8.3,95,5,37.1,3600.00,0
2003-04-05T10:00,-13.4,0.00,0.00,6.96,0.00,9.0,9.0,40,26,19.4,3600.00,2,-5.7,0.00,0.00,1.78,0.00,4.3,8.7,24,355,38.5,3600.00,0
2003-04-05T11:00,-11.2,0.00,0.00,6.96,0.00,7.6,7.6,22,14,19.4,3600.00,7,-3.1,0.00,0.00,1.78,0.00,4.8,9.2,347,349,39.2,3600.00,0
2003-04-05T12:00,-9.8,0.00,0.00,6.96,0.00,11.2,11.2,0,4,24.5,3600.00,13,-2.8,0.00,0.00,1.78,0.00,3.6,8.0,354,352,38.5,3600.00,0
2003-04-05T13:00,-8.0,0.00,0.00,6.96,0.00,9.4,9.4,344,352,22.0,3600.00,3,-1.4,0.00,0.00,1.78,0.00,5.2,9.5,335,335,38.2,3600.00,0
2003-04-05T14:00,-6.7,0.00,0.00,6.96,0.00,10.1,10.1,302,324,20.2,3600.00,2,-1.1,0.00,0.00,1.78,0.00,6.1,10.9,332,333,38.2,3600.00,0
2003-04-05T15:00,-7.2,0.00,0.00,6.96,0.00,6.5,6.5,272,314,16.2,3600.00,0,-1.0,0.00,0.00,1.78,0.00,6.1,11.4,332,332,38.2,3600.00,1
2003-04-05T16:00,-6.2,0.00,0.00,6.96,0.00,12.2,12.2,318,332,23.0,3600.00,2,-1.4,0.00,0.00,1.78,0.00,5.5,11.5,328,328,37.8,3600.00,1
2003-04-05T17:00,-6.2,0.00,0.00,6.96,0.00,15.8,15.8,310,318,29.5,3600.00,2,-2.0,0.00,0.00,1.78,0.00,7.7,11.3,323,323,37.1,3600.00,2
2003-04-05T18:00,-8.5,0.00,0.00,6.96,0.00,11.2,11.2,318,332,25.9,3600.00,0,-3.3,0.00,0.00,1.78,0.00,8.7,11.8,318,320,41.4,3600.00,16
2003-04-05T19:00,-9.7,0.00,0.00,6.96,0.00,16.2,16.2,334,342,32.0,3600.00,4,-3.7,0.00,0.00,1.78,0.00,8.7,12.5,315,319,43.2,3600.00,26
2003-04-05T20:00,-12.0,0.00,0.00,6.96,0.00,16.2,16.2,334,344,31.0,1856.40,0,-4.0,0.00,0.00,1.78,0.00,8.7,12.5,315,319,44.3,1991.95,4
2003-04-05T21:00,-11.6,0.00,0.00,6.96,0.00,19.1,19.1,342,346,38.2,0.00,0,-4.4,0.00,0.00,1.78,0.00,8.4,12.5,313,316,47.2,0.00,19
2003-04-05T22:00,-13.2,0.00,0.00,6.96,0.00,16.9,16.9,338,344,37.1,0.00,11,-5.3,0.00,0.00,1.78,0.00,8.2,12.2,311,317,47.2,0.00,77
2003-04-05T23:00,-14.8,0.00,0.00,6.96,0.00,13.3,13.3,336,340,33.8,0.00,83,-6.1,0.00,0.00,1.78,0.00,8.2,11.7,311,317,46.8,0.00,82
2003-04-06T00:00,-11.2,0.07,0.00,6.96,0.10,16.2,16.2,342,346,32.8,0.00,96,-7.1,0.07,0.00,1.78,0.00,6.9,12.6,317,323,46.1,0.00,86
2003-04-06T01:00,-10.3,0.14,0.00,6.96,0.20,15.8,15.8,334,342,33.5,0.00,100,-7.7,0.07,0.00,1.78,0.10,7.4,11.8,317,322,45.0,0.00,97
