latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.33949,7.2134705,1951.29,7200,Europe/Zurich,GMT+2

time,temperature_2m_cerra (°C),snowfall_cerra (cm),rain_cerra (mm),snow_depth_cerra (m),precipitation_cerra (mm),wind_speed_10m_cerra (km/h),wind_speed_100m_cerra (km/h),wind_direction_10m_cerra (°),wind_direction_100m_cerra (°),wind_gusts_10m_cerra (km/h),sunshine_duration_cerra (s),cloud_cover_cerra (%),temperature_2m_archive_best_match (°C),snowfall_archive_best_match (cm),rain_archive_best_match (mm),snow_depth_archive_best_match (m),precipitation_archive_best_match (mm),wind_speed_10m_archive_best_match (km/h),wind_speed_100m_archive_best_match (km/h),wind_direction_10m_archive_best_match (°),wind_direction_100m_archive_best_match (°),wind_gusts_10m_archive_best_match (km/h),sunshine_duration_archive_best_match (s),cloud_cover_archive_best_match (%)
2002-02-19T00:00,-6.5,0.21,0.00,2.86,0.30,6.8,6.8,328,328,13.3,0.00,100,-7.5,0.28,0.00,1.02,0.40,3.4,5.9,302,313,19.4,0.00,98
2002-02-19T01:00,-6.7,0.56,0.00,2.87,0.80,8.6,8.6,320,322,17.6,0.00,100,-7.8,0.28,0.00,1.02,0.40,4.2,6.5,340,326,20.5,0.00,100
2002-02-19T02:00,-7.1,0.56,0.00,2.88,0.80,7.9,7.9,324,324,18.4,0.00,100,-7.8,0.28,0.00,1.03,0.40,4.6,6.4,315,322,21.6,0.00,99
2002-02-19T03:00,-6.9,0.56,0.00,2.89,0.80,6.8,6.8,312,312,15.5,0.00,100,-8.0,0.21,0.00,1.04,0.30,4.1,6.2,322,324,20.9,0.00,98
2002-02-19T04:00,-7.1,0.63,0.00,2.89,0.90,8.3,8.3,318,318,17.3,0.00,100,-8.0,0.14,0.00,1.04,0.20,3.6,5.8,323,330,20.2,0.00,98
2002-02-19T05:00,-7.3,0.42,0.00,2.90,0.60,6.5,6.5,316,316,16.2,0.00,90,-8.2,0.14,0.00,1.04,0.20,3.9,5.6,326,333,20.5,0.00,94
2002-02-19T06:00,-7.2,0.35,0.00,2.90,0.50,6.1,6.1,292,290,13.3,0.00,100,-8.3,0.07,0.00,1.04,0.10,3.6,5.0,323,339,20.5,0.00,92
2002-02-19T07:00,-7.5,0.28,0.00,2.91,0.40,7.2,7.2,294,294,15.8,0.00,96,-8.5,0.07,0.00,1.04,0.00,2.8,4.8,320,333,20.5,0.00,94
2002-02-19T08:00,-7.7,0.21,0.00,2.91,0.30,6.1,6.1,288,288,14.4,0.00,90,-8.8,0.07,0.00,1.05,0.00,2.8,4.0,320,333,19.8,0.00,100
2002-02-19T09:00,-7.7,0.14,0.00,2.90,0.20,9.4,9.4,300,298,19.8,0.00,93,-8.7,0.07,0.00,1.05,0.00,2.3,3.6,309,323,22.3,0.00,99
2002-02-19T10:00,-8.0,0.14,0.00,2.90,0.20,6.8,6.8,292,290,19.8,0.00,99,-8.5,0.07,0.00,1.05,0.00,1.3,1.8,304,307,20.2,0.00,96
2002-02-19T11:00,-8.0,0.00,0.00,2.91,0.00,6.1,6.1,268,268,14.8,0.00,100,-7.7,0.00,0.00,1.05,0.00,1.8,2.2,281,261,19.1,3600.00,96
2002-02-19T12:00,-7.0,0.00,0.00,2.91,0.00,7.2,7.2,270,268,14.4,0.00,100,-6.7,0.00,0.00,1.05,0.00,4.2,4.7,301,302,22.3,3600.00,98
2002-02-19T13:00,-6.7,0.00,0.00,2.91,0.00,9.7,9.7,278,272,22.7,0.00,100,-5.8,0.00,0.00,1.05,0.00,5.0,6.3,300,301,24.5,3600.00,99
2002-02-19T14:00,-6.4,0.00,0.00,2.90,0.00,10.8,10.8,280,274,24.1,1185.45,100,-5.2,0.00,0.00,1.05,0.00,5.3,7.2,298,297,25.9,3600.00,55
2002-02-19T15:00,-5.5,0.00,0.00,2.90,0.00,10.4,10.4,272,268,22.7,0.00,100,-5.1,0.00,0.00,1.05,0.00,5.0,6.5,291,289,28.4,3600.00,62
2002-02-19T16:00,-5.4,0.00,0.00,2.90,0.00,11.2,11.2,270,262,25.6,3600.00,68,-5.1,0.00,0.00,1.04,0.00,4.8,6.6,283,283,28.1,3600.00,90
2002-02-19T17:00,-5.5,0.00,0.00,2.90,0.00,13.3,13.3,270,266,28.8,3600.00,100,-5.7,0.00,0.00,1.04,0.00,4.3,5.8,270,270,28.4,3600.00,89
2002-02-19T18:00,-6.5,0.00,0.00,2.90,0.00,9.7,9.7,262,260,26.6,0.00,94,-6.4,0.07,0.00,1.05,0.10,3.8,5.9,253,259,27.7,3600.00,98
2002-02-19T19:00,-7.5,0.00,0.00,2.90,0.00,10.4,10.4,264,258,24.1,0.00,76,-7.0,0.14,0.00,1.05,0.20,3.6,5.8,225,248,27.7,411.22,99
2002-02-19T20:00,-7.9,0.07,0.00,2.91,0.10,11.5,11.5,264,258,25.6,0.00,100,-7.3,0.21,0.00,1.05,0.30,3.8,6.0,221,237,27.4,0.00,98
2002-02-19T21:00,-6.6,0.07,0.00,2.91,0.10,13.7,13.7,258,254,30.6,0.00,100,-7.3,0.07,0.00,1.05,0.10,4.1,6.3,225,239,28.1,0.00,97
2002-02-19T22:00,-6.3,0.14,0.00,2.91,0.20,14.0,14.0,260,258,32.0,0.00,100,-7.4,0.07,0.00,1.05,0.10,4.4,6.2,215,234,26.3,0.00,98
2002-02-19T23:00,-5.9,0.14,0.00,2.91,0.20,12.6,12.6,256,252,30.2,0.00,100,-7.4,0.07,0.00,1.06,0.10,4.3,6.4,204,218,25.9,0.00,95
2002-02-20T00:00,-5.3,0.35,0.00,2.91,0.50,14.8,14.8,256,256,32.8,0.00,100,-7.4,0.07,0.00,1.06,0.00,4.2,6.4,211,232,27.0,0.00,85
2002-02-20T01:00,-5.2,0.35,0.00,2.92,0.50,15.1,15.1,260,256,33.8,0.00,100,-7.5,0.07,0.00,1.06,0.00,4.9,7.2,197,233,28.4,0.00,80
2002-02-20T02:00,-5.2,0.14,0.00,2.92,0.20,16.9,16.9,260,256,37.8,0.00,100,-7.8,0.07,0.00,1.06,0.00,5.4,7.7,184,221,31.3,0.00,95
2002-02-20T03:00,-5.1,0.14,0.00,2.92,0.20,17.6,17.6,244,246,40.7,0.00,100,-7.8,0.07,0.00,1.06,0.00,5.8,8.7,187,218,33.1,0.00,97
2002-02-20T04:00,-5.1,0.07,0.00,2.92,0.10,18.0,18.0,250,250,41.4,0.00,100,-8.1,0.07,0.00,1.06,0.00,5.8,9.1,187,214,35.6,0.00,99
2002-02-20T05:00,-5.0,0.14,0.00,2.93,0.20,20.2,20.2,238,242,44.6,0.00,100,-8.2,0.07,0.00,1.06,0.10,6.6,10.6,189,204,38.5,0.00,100
2002-02-20T06:00,-5.3,0.21,0.00,2.93,0.30,17.6,17.6,240,244,39.2,0.00,100,-8.3,0.14,0.00,1.06,0.20,6.6,11.8,189,207,41.8,0.00,99
2002-02-20T07:00,-5.4,0.21,0.00,2.93,0.30,18.7,18.7,248,248,41.8,0.00,100,-8.1,0.14,0.00,1.06,0.20,6.9,11.0,189,221,42.1,0.00,100
2002-02-20T08:00,-5.5,0.21,0.00,2.93,0.30,22.7,22.7,242,244,49.7,0.00,100,-8.1,0.14,0.00,1.06,0.20,7.2,11.3,183,217,43.2,0.00,100
2002-02-20T09:00,-6.1,0.35,0.00,2.93,0.50,22.3,22.3,234,240,51.1,0.00,100,-8.1,0.14,0.00,1.06,0.20,7.2,11.9,186,215,46.1,0.00,100
2002-02-20T10:00,-5.7,0.21,0.00,2.93,0.30,25.6,25.6,244,246,56.2,0.00,100,-7.0,0.07,0.00,1.06,0.10,7.6,12.0,199,219,44.6,0.00,100
2002-02-20T11:00,-5.6,0.42,0.00,2.94,0.60,26.3,26.3,248,248,59.0,0.00,100,-6.2,0.14,0.00,1.06,0.20,6.0,11.9,205,215,46.1,1509.68,100
2002-02-20T12:00,-5.4,1.05,0.00,2.95,1.50,24.5,24.5,230,238,52.9,0.00,100,-5.3,0.28,0.00,1.06,0.40,4.7,11.2,212,213,48.2,3003.60,100
2002-02-20T13:00,-4.5,0.70,0.00,2.96,1.00,26.3,26.3,238,242,57.2,0.00,100,-4.9,0.49,0.00,1.07,0.70,5.2,11.8,205,207,47.9,2017.93,100
2002-02-20T14:00,-4.0,0.91,0.00,2.97,1.30,27.4,27.4,248,250,59.4,0.00,100,-4.5,0.63,0.00,1.08,0.90,5.8,12.1,202,207,49.7,1325.62,100
2002-02-20T15:00,-3.7,1.33,0.00,2.99,1.90,25.2,25.2,240,244,55.4,0.00,100,-4.4,0.77,0.00,1.08,1.10,5.4,11.6,200,202,51.1,708.84,100
2002-02-20T16:00,-3.6,0.98,0.00,3.00,1.40,25.9,25.9,246,248,59.0,0.00,100,-4.5,0.91,0.00,1.09,1.30,5.4,12.0,200,201,51.5,372.02,100
2002-02-20T17:00,-3.7,1.47,0.00,3.02,2.10,25.2,25.2,244,246,57.6,0.00,100,-4.5,1.05,0.00,1.10,1.50,6.2,12.8,201,202,51.1,0.00,100
2002-02-20T18:00,-3.9,1.54,0.00,3.04,2.20,23.4,23.4,234,240,51.1,0.00,100,-4.7,1.19,0.00,1.11,1.70,7.8,13.2,193,202,51.1,0.00,100
2002-02-20T19:00,-3.8,1.12,0.00,3.05,1.60,23.4,23.4,232,240,53.3,0.00,100,-5.0,1.26,0.00,1.12,1.80,7.3,12.9,191,203,50.8,0.00,100
2002-02-20T20:00,-3.6,1.47,0.00,3.08,2.10,23.0,23.0,236,244,50.8,0.00,100,-5.2,1.33,0.00,1.13,1.90,7.0,12.6,192,204,50.0,0.00,100
2002-02-20T21:00,-3.9,2.10,0.00,3.10,3.00,18.0,18.0,228,238,45.7,0.00,100,-5.0,1.19,0.00,1.14,1.70,6.7,12.1,196,207,52.2,0.00,100
2002-02-20T22:00,-3.8,1.47,0.00,3.12,2.10,21.2,21.2,236,244,49.0,0.00,100,-5.0,1.40,0.00,1.16,2.00,6.6,11.8,193,207,49.7,0.00,99
2002-02-20T23:00,-3.8,1.61,0.00,3.14,2.30,20.2,20.2,244,248,46.1,0.00,100,-5.1,1.26,0.00,1.17,1.80,6.0,11.0,197,212,50.4,0.00,100
2002-02-21T00:00,-4.9,1.26,0.00,3.16,1.80,13.3,13.3,246,250,34.9,0.00,100,-5.3,1.12,0.00,1.18,1.60,5.7,10.7,235,237,61.9,0.00,100
2002-02-21T01:00,-5.0,1.68,0.00,3.18,2.40,18.4,18.4,264,264,41.4,0.00,100,-5.7,1.19,0.00,1.19,1.70,5.4,8.9,233,243,65.2,0.00,99
2002-02-21T02:00,-5.6,3.57,0.10,3.23,5.20,20.9,20.9,286,284,44.3,0.00,100,-6.3,1.40,0.00,1.21,2.00,5.8,9.8,263,262,66.2,0.00,100
2002-02-21T03:00,-5.9,2.59,0.00,3.27,3.70,19.1,19.1,282,280,40.7,0.00,100,-7.0,1.40,0.00,1.22,2.00,7.0,11.5,282,284,64.4,0.00,99
2002-02-21T04:00,-6.4,1.26,0.00,3.28,1.80,22.0,22.0,288,286,48.2,0.00,100,-7.4,0.98,0.00,1.24,1.40,5.0,10.8,291,291,58.7,0.00,92
2002-02-21T05:00,-7.0,1.12,0.00,3.29,1.60,17.3,17.3,278,276,44.6,0.00,100,-7.6,0.63,0.00,1.25,0.90,5.5,8.8,293,289,49.0,0.00,75
2002-02-21T06:00,-6.8,1.61,0.00,3.31,2.30,19.8,19.8,280,278,41.4,0.00,100,-8.0,0.56,0.00,1.26,0.80,5.8,9.7,300,297,42.8,0.00,98
2002-02-21T07:00,-7.4,1.96,0.00,3.35,2.80,22.3,22.3,298,298,47.2,0.00,100,-8.4,1.05,0.00,1.27,1.50,6.4,12.3,308,310,55.8,0.00,100
2002-02-21T08:00,-8.1,1.26,0.00,3.36,1.80,20.2,20.2,312,310,49.7,0.00,100,-8.8,0.91,0.00,1.29,1.30,5.9,12.7,313,317,63.7,0.00,89
2002-02-21T09:00,-8.5,1.19,0.00,3.37,1.70,19.8,19.8,324,326,39.2,0.00,100,-9.0,0.70,0.00,1.30,1.00,7.1,13.1,319,323,63.7,0.00,95
2002-02-21T10:00,-8.9,0.98,0.00,3.38,1.40,21.6,21.6,334,338,44.3,0.00,100,-8.8,0.77,0.00,1.31,1.10,6.8,13.2,328,331,62.6,0.00,100
2002-02-21T11:00,-9.1,1.05,0.00,3.40,1.50,21.2,21.2,346,352,44.6,0.00,100,-9.1,0.70,0.00,1.33,1.00,8.4,13.9,329,335,54.7,401.42,100
2002-02-21T12:00,-9.1,0.70,0.00,3.41,1.00,17.3,17.3,354,2,44.3,0.00,90,-9.3,0.63,0.00,1.34,0.90,8.7,13.5,330,331,67.3,0.00,83
2002-02-21T13:00,-9.2,0.91,0.00,3.42,1.30,18.4,18.4,352,2,38.5,0.00,90,-9.0,0.49,0.00,1.35,0.70,8.6,14.1,338,341,68.4,3600.00,97
2002-02-21T14:00,-9.9,0.63,0.00,3.43,0.90,23.4,23.4,360,8,49.7,0.00,90,-8.8,0.28,0.00,1.36,0.40,9.3,14.1,344,345,70.6,3600.00,82
2002-02-21T15:00,-10.1,0.42,0.00,3.43,0.60,24.5,24.5,360,6,53.6,0.00,90,-9.4,0.14,0.00,1.36,0.20,8.9,13.6,346,349,70.6,3600.00,59
2002-02-21T16:00,-10.5,0.35,0.00,3.44,0.50,25.6,25.6,6,12,52.6,0.00,90,-9.8,0.14,0.00,1.36,0.20,8.5,13.8,348,351,70.6,3600.00,49
2002-02-21T17:00,-11.3,0.28,0.00,3.44,0.40,27.4,27.4,6,14,56.5,0.00,90,-10.0,0.07,0.00,1.36,0.10,6.6,13.8,347,351,62.6,2421.79,86
2002-02-21T18:00,-11.4,0.28,0.00,3.45,0.40,25.9,25.9,4,12,60.5,0.00,90,-10.5,0.07,0.00,1.36,0.10,6.3,13.6,347,349,60.5,3600.00,74
2002-02-21T19:00,-11.8,0.21,0.00,3.45,0.30,25.2,25.2,6,14,54.0,0.00,90,-11.1,0.07,0.00,1.36,0.10,6.2,12.7,350,352,57.2,1690.49,92
2002-02-21T20:00,-12.2,0.21,0.00,3.45,0.30,23.0,23.0,18,24,55.4,0.00,90,-11.9,0.07,0.00,1.36,0.00,5.8,11.2,360,6,53.3,0.00,86
2002-02-21T21:00,-12.3,0.14,0.00,3.45,0.20,15.1,15.1,30,32,51.8,0.00,90,-12.3,0.07,0.00,1.36,0.00,6.2,10.0,7,15,53.3,0.00,80
2002-02-21T22:00,-12.5,0.14,0.00,3.45,0.20,15.5,15.5,36,38,34.6,0.00,98,-13.0,0.07,0.00,1.36,0.00,6.0,8.9,25,21,49.7,0.00,81
2002-02-21T23:00,-12.6,0.07,0.00,3.45,0.10,18.0,18.0,48,50,37.4,0.00,100,-13.2,0.00,0.00,1.36,0.00,5.1,8.0,39,36,46.4,0.00,88
2002-02-22T00:00,-12.1,0.00,0.00,3.45,0.00,13.7,13.7,62,54,32.8,0.00,11,-13.4,0.00,0.00,1.36,0.00,4.6,7.8,39,34,44.3,0.00,94
2002-02-22T01:00,-13.6,0.00,0.00,3.45,0.00,12.2,12.2,72,60,25.9,0.00,12,-14.4,0.00,0.00,1.36,0.00,4.1,7.2,75,53,38.2,0.00,99
2002-02-22T02:00,-14.4,0.00,0.00,3.45,0.00,9.4,9.4,70,62,22.0,0.00,11,-14.8,0.00,0.00,1.36,0.00,4.3,6.8,90,72,34.2,0.00,99
2002-02-22T03:00,-15.2,0.00,0.00,3.45,0.00,9.0,9.0,70,60,21.2,0.00,8,-13.9,0.00,0.00,1.35,0.00,4.4,7.0,99,78,33.1,0.00,99
2002-02-22T04:00,-15.1,0.00,0.00,3.45,0.00,9.7,9.7,78,64,18.0,0.00,2,-14.8,0.00,0.00,1.35,0.00,4.5,7.6,104,93,32.8,0.00,100
2002-02-22T05:00,-14.9,0.00,0.00,3.45,0.00,7.2,7.2,80,60,17.3,0.00,3,-15.3,0.00,0.00,1.35,0.00,5.2,7.8,124,112,31.7,0.00,97
2002-02-22T06:00,-15.7,0.00,0.00,3.45,0.00,6.1,6.1,52,36,16.2,0.00,16,-15.8,0.00,0.00,1.35,0.00,5.4,7.6,127,121,31.7,0.00,89
2002-02-22T07:00,-15.7,0.00,0.00,3.45,0.00,6.8,6.8,60,42,12.6,0.00,14,-15.9,0.00,0.00,1.35,0.00,5.2,5.8,124,120,31.7,0.00,25
2002-02-22T08:00,-15.2,0.00,0.00,3.45,0.00,5.8,5.8,76,46,11.9,0.00,4,-15.9,0.00,0.00,1.35,0.00,5.4,4.5,127,104,31.0,0.00,20
2002-02-22T09:00,-14.9,0.00,0.00,3.43,0.00,7.6,7.6,138,130,9.0,0.00,24,-14.9,0.00,0.00,1.35,0.00,6.1,5.4,135,127,31.7,4.28,14
2002-02-22T10:00,-12.9,0.00,0.00,3.43,0.00,6.5,6.5,156,210,10.1,3600.00,20,-12.2,0.00,0.00,1.35,0.00,5.4,4.2,138,149,29.5,3600.00,7
2002-02-22T11:00,-10.3,0.00,0.00,3.43,0.00,7.2,7.2,192,220,14.0,3600.00,20,-8.0,0.00,0.00,1.35,0.00,3.9,2.4,146,207,25.6,3600.00,32
2002-02-22T12:00,-7.4,0.00,0.00,3.43,0.00,8.3,8.3,174,204,18.0,1642.29,100,-6.6,0.00,0.00,1.34,0.00,4.8,6.2,153,159,22.0,3600.00,75
2002-02-22T13:00,-4.0,0.00,0.00,3.43,0.00,7.6,7.6,228,232,15.1,0.00,58,-4.1,0.00,0.00,1.34,0.00,3.2,5.2,180,192,18.4,3600.00,98
2002-02-22T14:00,-2.7,0.00,0.00,3.43,0.00,10.1,10.1,264,260,20.2,3600.00,94,-4.3,0.00,0.00,1.34,0.00,3.7,5.2,241,245,22.3,3600.00,99
2002-02-22T15:00,-3.0,0.00,0.00,3.43,0.00,8.6,8.6,246,248,18.7,3600.00,100,-4.1,0.00,0.00,1.34,0.00,4.6,6.0,252,253,25.9,3600.00,100
