latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.58233,9.221283,2708.62,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2016-02-20T00:00,-17.0,0.00,0.00,0.45,0.00,9.4,9.4,10,20,18.0,0.00,71
2016-02-20T01:00,-18.4,0.00,0.00,0.45,0.00,8.3,8.3,8,18,16.9,0.00,83
2016-02-20T02:00,-19.2,0.00,0.00,0.45,0.00,6.8,6.8,14,18,14.8,0.00,58
2016-02-20T03:00,-19.2,0.00,0.00,0.45,0.00,8.6,8.6,356,14,17.6,0.00,68
2016-02-20T04:00,-19.9,0.00,0.00,0.45,0.00,6.5,6.5,4,18,14.8,0.00,60
2016-02-20T05:00,-20.5,0.00,0.00,0.45,0.00,5.8,5.8,352,20,11.2,0.00,56
2016-02-20T06:00,-21.1,0.00,0.00,0.45,0.00,5.8,5.8,338,16,16.2,0.00,31
2016-02-20T07:00,-21.5,0.00,0.00,0.45,0.00,6.1,6.1,344,12,7.6,0.00,95
2016-02-20T08:00,-21.3,0.00,0.00,0.45,0.00,4.3,4.3,342,14,6.1,0.00,89
2016-02-20T09:00,-20.3,0.00,0.00,0.46,0.00,2.9,2.9,320,26,6.1,0.00,100
2016-02-20T10:00,-18.8,0.00,0.00,0.46,0.00,4.7,4.7,306,334,4.7,0.00,36
2016-02-20T11:00,-14.7,0.00,0.00,0.46,0.00,3.6,3.6,334,324,5.8,3600.00,81
2016-02-20T12:00,-13.3,0.14,0.00,0.46,0.20,1.8,1.8,360,284,7.2,0.00,100
2016-02-20T13:00,-11.4,0.14,0.00,0.46,0.20,1.8,1.8,284,262,5.0,0.00,100
2016-02-20T14:00,-9.8,0.21,0.00,0.46,0.30,1.4,1.4,280,258,4.3,1010.07,100
2016-02-20T15:00,-10.5,0.49,0.00,0.47,0.70,2.2,2.2,178,222,5.4,0.00,100
