latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.996777,7.8579254,3151.37,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2011-11-23T00:00,-15.9,0.00,0.00,2.17,0.00,6.1,6.1,142,118,6.5,0.00,37
2011-11-23T01:00,-15.8,0.00,0.00,2.17,0.00,5.4,5.4,138,160,6.1,0.00,44
2011-11-23T02:00,-15.9,0.00,0.00,2.17,0.00,5.0,5.0,146,172,5.4,0.00,55
2011-11-23T03:00,-16.0,0.00,0.00,2.17,0.00,5.0,5.0,144,140,6.5,0.00,31
2011-11-23T04:00,-16.0,0.00,0.00,2.17,0.00,5.8,5.8,144,152,5.8,0.00,30
2011-11-23T05:00,-16.1,0.00,0.00,2.17,0.00,4.7,4.7,142,124,5.8,0.00,27
2011-11-23T06:00,-16.6,0.00,0.00,2.17,0.00,3.2,3.2,134,56,6.5,0.00,27
2011-11-23T07:00,-16.9,0.00,0.00,2.17,0.00,2.9,2.9,118,38,3.6,0.00,15
2011-11-23T08:00,-17.2,0.00,0.00,2.17,0.00,2.9,2.9,90,20,4.3,0.00,11
2011-11-23T09:00,-17.5,0.00,0.00,2.17,0.00,3.2,3.2,64,26,8.3,0.00,19
2011-11-23T10:00,-16.8,0.00,0.00,2.17,0.00,4.0,4.0,74,32,8.3,2805.22,4
2011-11-23T11:00,-15.2,0.00,0.00,2.17,0.00,4.0,4.0,84,36,7.2,3600.00,6
2011-11-23T12:00,-12.7,0.00,0.00,2.17,0.00,5.4,5.4,68,46,14.0,3600.00,33
2011-11-23T13:00,-10.8,0.00,0.00,2.17,0.00,6.1,6.1,42,40,13.3,3600.00,29
