latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.390194,7.427414,2080.96,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2021-01-03T00:00,-8.3,0.00,0.00,1.44,0.00,3.2,3.2,208,172,6.1,0.00,100
2021-01-03T01:00,-8.8,0.00,0.00,1.44,0.00,4.0,4.0,190,176,4.0,0.00,100
2021-01-03T02:00,-9.2,0.00,0.00,1.44,0.00,4.0,4.0,172,160,4.3,0.00,99
2021-01-03T03:00,-8.9,0.00,0.00,1.44,0.00,3.2,3.2,192,190,4.3,0.00,90
2021-01-03T04:00,-9.1,0.00,0.00,1.44,0.00,2.5,2.5,202,224,3.6,0.00,90
2021-01-03T05:00,-9.6,0.00,0.00,1.44,0.00,1.1,1.1,226,246,2.5,0.00,94
2021-01-03T06:00,-9.5,0.00,0.00,1.44,0.00,1.1,1.1,114,324,2.9,0.00,94
2021-01-03T07:00,-9.6,0.21,0.00,1.44,0.30,0.7,0.7,244,8,1.1,0.00,100
2021-01-03T08:00,-9.2,0.49,0.00,1.45,0.70,0.7,0.7,142,36,1.1,0.00,100
2021-01-03T09:00,-8.4,0.28,0.00,1.46,0.40,2.5,2.5,188,182,2.5,0.00,100
2021-01-03T10:00,-9.0,0.07,0.00,1.46,0.10,1.1,1.1,172,224,2.9,0.00,100
2021-01-03T11:00,-9.4,0.00,0.00,1.46,0.00,3.6,3.6,172,186,3.6,0.00,100
2021-01-03T12:00,-8.4,0.07,0.00,1.46,0.10,5.4,5.4,174,180,5.8,0.00,100
2021-01-03T13:00,-7.5,0.07,0.00,1.46,0.10,6.1,6.1,180,154,9.7,0.00,100
2021-01-03T14:00,-6.4,0.00,0.00,1.46,0.00,5.8,5.8,156,142,13.3,0.00,56
2021-01-03T15:00,-6.5,0.00,0.00,1.46,0.00,1.8,1.8,142,134,11.5,0.00,100
2021-01-03T16:00,-6.8,0.00,0.00,1.46,0.00,5.0,5.0,164,154,9.0,0.00,71
2021-01-03T17:00,-8.1,0.00,0.00,1.46,0.00,5.0,5.0,158,144,9.7,0.00,93
2021-01-03T18:00,-9.3,0.00,0.00,1.46,0.00,5.0,5.0,144,134,9.4,0.00,90
2021-01-03T19:00,-10.0,0.00,0.00,1.46,0.00,7.6,7.6,142,132,13.7,0.00,90
2021-01-03T20:00,-10.5,0.00,0.00,1.46,0.00,9.0,9.0,136,128,16.6,0.00,90
2021-01-03T21:00,-10.8,0.00,0.00,1.46,0.00,10.8,10.8,136,128,22.0,0.00,70
2021-01-03T22:00,-11.4,0.00,0.00,1.46,0.00,11.2,11.2,140,130,22.0,0.00,60
2021-01-03T23:00,-11.8,0.00,0.00,1.46,0.00,13.0,13.0,140,132,24.5,0.00,83
2021-01-04T00:00,-11.4,0.00,0.00,1.46,0.00,12.6,12.6,142,134,23.8,0.00,86
2021-01-04T01:00,-11.4,0.00,0.00,1.46,0.00,11.2,11.2,142,134,23.4,0.00,88
2021-01-04T02:00,-11.3,0.00,0.00,1.46,0.00,9.7,9.7,144,132,20.9,0.00,57
2021-01-04T03:00,-9.9,0.00,0.00,1.46,0.00,4.7,4.7,148,120,17.3,0.00,43
2021-01-04T04:00,-11.2,0.00,0.00,1.46,0.00,3.2,3.2,132,98,7.6,0.00,62
2021-01-04T05:00,-10.9,0.00,0.00,1.46,0.00,3.2,3.2,156,104,6.5,0.00,100
2021-01-04T06:00,-10.1,0.07,0.00,1.46,0.10,2.5,2.5,164,96,4.3,0.00,100
2021-01-04T07:00,-9.9,0.14,0.00,1.46,0.20,2.5,2.5,152,88,3.6,0.00,100
2021-01-04T08:00,-10.2,0.14,0.00,1.46,0.20,2.5,2.5,150,80,4.0,0.00,100
2021-01-04T09:00,-9.1,0.28,0.00,1.47,0.40,3.2,3.2,156,108,5.8,0.00,100
2021-01-04T10:00,-9.4,0.07,0.00,1.48,0.10,5.8,5.8,168,132,8.6,0.00,93
2021-01-04T11:00,-9.8,0.00,0.00,1.48,0.00,6.1,6.1,142,118,11.5,0.00,94
2021-01-04T12:00,-8.6,0.00,0.00,1.48,0.00,9.0,9.0,132,118,19.4,138.31,61
2021-01-04T13:00,-6.9,0.00,0.00,1.48,0.00,12.2,12.2,138,128,27.4,3600.00,87
2021-01-04T14:00,-5.8,0.00,0.00,1.48,0.00,11.9,11.9,128,122,27.4,393.08,77
2021-01-04T15:00,-6.0,0.00,0.00,1.48,0.00,11.9,11.9,136,128,27.4,2371.81,90
2021-01-04T16:00,-6.3,0.00,0.00,1.48,0.00,12.2,12.2,138,128,25.9,2727.61,90
2021-01-04T17:00,-7.1,0.00,0.00,1.48,0.00,11.9,11.9,128,120,25.9,0.00,90
2021-01-04T18:00,-8.1,0.00,0.00,1.48,0.00,10.8,10.8,128,120,23.8,0.00,92
2021-01-04T19:00,-8.6,0.00,0.00,1.48,0.00,14.0,14.0,128,120,29.2,0.00,90
2021-01-04T20:00,-8.8,0.00,0.00,1.48,0.00,14.0,14.0,130,118,31.0,0.00,89
2021-01-04T21:00,-9.4,0.00,0.00,1.48,0.00,14.0,14.0,134,124,30.2,0.00,86
2021-01-04T22:00,-8.6,0.00,0.00,1.48,0.00,18.4,18.4,134,124,38.5,0.00,73
2021-01-04T23:00,-8.7,0.00,0.00,1.48,0.00,20.5,20.5,136,124,42.8,0.00,87
2021-01-05T00:00,-8.0,0.00,0.00,1.48,0.00,20.5,20.5,140,128,42.8,0.00,91
2021-01-05T01:00,-7.8,0.00,0.00,1.48,0.00,18.7,18.7,138,126,41.0,0.00,95
2021-01-05T02:00,-7.6,0.00,0.00,1.48,0.00,17.3,17.3,134,122,37.1,0.00,90
2021-01-05T03:00,-8.0,0.00,0.00,1.48,0.00,14.8,14.8,144,130,33.8,0.00,86
2021-01-05T04:00,-9.2,0.00,0.00,1.48,0.00,9.4,9.4,146,132,28.8,0.00,77
2021-01-05T05:00,-9.9,0.00,0.00,1.48,0.00,6.8,6.8,130,120,19.8,0.00,74
2021-01-05T06:00,-10.0,0.00,0.00,1.48,0.00,3.6,3.6,140,118,12.2,0.00,100
2021-01-05T07:00,-10.6,0.00,0.00,1.48,0.00,2.2,2.2,108,104,6.5,0.00,80
2021-01-05T08:00,-11.5,0.00,0.00,1.48,0.00,1.8,1.8,62,68,2.9,0.00,92
2021-01-05T09:00,-11.0,0.07,0.00,1.48,0.10,2.5,2.5,64,56,8.3,0.00,100
2021-01-05T10:00,-11.3,0.07,0.00,1.48,0.10,3.2,3.2,60,62,8.6,0.00,53
2021-01-05T11:00,-11.7,0.00,0.00,1.48,0.00,1.1,1.1,8,30,6.8,3600.00,28
2021-01-05T12:00,-10.1,0.00,0.00,1.48,0.00,1.1,1.1,138,72,1.4,3196.48,93
2021-01-05T13:00,-8.8,0.00,0.00,1.48,0.00,1.1,1.1,358,24,1.8,3600.00,82
2021-01-05T14:00,-7.7,0.00,0.00,1.48,0.00,6.5,6.5,348,358,11.9,3600.00,96
2021-01-05T15:00,-7.8,0.00,0.00,1.48,0.00,2.9,2.9,4,18,13.3,2699.27,100
2021-01-05T16:00,-7.9,0.00,0.00,1.48,0.00,5.8,5.8,354,0,10.8,0.00,100
2021-01-05T17:00,-8.8,0.00,0.00,1.48,0.00,6.1,6.1,358,6,11.2,0.00,100
2021-01-05T18:00,-10.5,0.00,0.00,1.48,0.00,6.1,6.1,4,16,16.9,0.00,100
2021-01-05T19:00,-10.7,0.00,0.00,1.48,0.00,2.9,2.9,74,72,11.2,0.00,96
2021-01-05T20:00,-11.1,0.00,0.00,1.48,0.00,1.8,1.8,158,44,6.1,0.00,90
2021-01-05T21:00,-11.7,0.00,0.00,1.48,0.00,2.5,2.5,342,26,4.0,0.00,90
2021-01-05T22:00,-12.0,0.00,0.00,1.48,0.00,1.1,1.1,190,30,3.6,0.00,90
2021-01-05T23:00,-12.2,0.00,0.00,1.48,0.00,0.7,0.7,240,4,1.4,0.00,90
2021-01-06T00:00,-13.3,0.00,0.00,1.48,0.00,1.1,1.1,286,6,2.2,0.00,100
2021-01-06T01:00,-13.1,0.00,0.00,1.48,0.00,0.7,0.7,202,10,1.1,0.00,94
2021-01-06T02:00,-12.7,0.07,0.00,1.48,0.10,1.8,1.8,186,330,1.8,0.00,91
2021-01-06T03:00,-12.3,0.07,0.00,1.48,0.10,1.4,1.4,318,334,1.8,0.00,90
2021-01-06T04:00,-12.6,0.00,0.00,1.48,0.00,2.2,2.2,324,340,3.6,0.00,100
2021-01-06T05:00,-13.0,0.00,0.00,1.48,0.00,2.2,2.2,336,346,7.6,0.00,99
2021-01-06T06:00,-12.7,0.07,0.00,1.49,0.10,2.5,2.5,328,348,6.5,0.00,100
