latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.13889,6.860367,2152.04,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
1998-11-28T00:00,-11.2,0.21,0.00,0.70,0.30,8.6,8.6,100,56,15.1,0.00,90
1998-11-28T01:00,-11.5,0.07,0.00,0.70,0.10,12.2,12.2,106,72,16.6,0.00,90
1998-11-28T02:00,-12.1,0.00,0.00,0.70,0.00,13.0,13.0,108,68,16.9,0.00,84
1998-11-28T03:00,-12.4,0.00,0.00,0.70,0.00,11.9,11.9,106,62,17.3,0.00,31
1998-11-28T04:00,-13.0,0.00,0.00,0.70,0.00,12.6,12.6,108,70,13.3,0.00,40
1998-11-28T05:00,-13.2,0.00,0.00,0.70,0.00,13.7,13.7,112,84,14.8,0.00,10
1998-11-28T06:00,-13.1,0.00,0.00,0.70,0.00,13.0,13.0,108,70,18.0,0.00,0
1998-11-28T07:00,-13.4,0.00,0.00,0.70,0.00,13.7,13.7,104,78,14.8,0.00,0
1998-11-28T08:00,-13.5,0.00,0.00,0.70,0.00,13.7,13.7,108,84,14.8,0.00,0
1998-11-28T09:00,-13.4,0.00,0.00,0.77,0.00,16.2,16.2,114,104,16.9,0.00,0
1998-11-28T10:00,-12.8,0.00,0.00,0.77,0.00,15.1,15.1,114,100,16.2,2095.07,0
1998-11-28T11:00,-11.2,0.00,0.00,0.76,0.00,13.3,13.3,112,96,15.1,3600.00,1
1998-11-28T12:00,-9.2,0.00,0.00,0.76,0.00,11.2,11.2,120,124,16.6,3600.00,1
1998-11-28T13:00,-7.2,0.00,0.00,0.76,0.00,7.6,7.6,124,150,11.2,3600.00,1
1998-11-28T14:00,-5.3,0.00,0.00,0.76,0.00,3.6,3.6,166,212,7.2,3600.00,1
1998-11-28T15:00,-5.7,0.00,0.00,0.76,0.00,5.0,5.0,126,130,9.7,3600.00,1
1998-11-28T16:00,-5.9,0.00,0.00,0.76,0.00,4.7,4.7,132,182,7.2,3600.00,3
1998-11-28T17:00,-7.2,0.00,0.00,0.76,0.00,4.7,4.7,156,228,4.7,3600.00,3
1998-11-28T18:00,-9.5,0.00,0.00,0.76,0.00,6.8,6.8,132,164,6.8,300.79,3
