latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.622505,9.869431,2517.95,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2005-01-23T00:00,-21.1,0.07,0.00,2.30,0.10,7.6,7.6,2,282,10.1,0.00,100
2005-01-23T01:00,-21.6,0.00,0.00,2.30,0.00,7.9,7.9,0,296,8.6,0.00,100
2005-01-23T02:00,-21.3,0.00,0.00,2.30,0.00,7.6,7.6,356,282,8.3,0.00,100
2005-01-23T03:00,-21.7,0.00,0.00,2.30,0.00,6.8,6.8,344,286,12.2,0.00,100
2005-01-23T04:00,-21.6,0.00,0.00,2.30,0.00,8.6,8.6,332,300,14.0,0.00,100
2005-01-23T05:00,-20.7,0.00,0.00,2.30,0.00,8.3,8.3,352,304,14.0,0.00,100
2005-01-23T06:00,-20.1,0.00,0.00,2.30,0.00,7.6,7.6,342,284,12.6,0.00,100
2005-01-23T07:00,-19.3,0.00,0.00,2.30,0.00,7.9,7.9,338,288,10.8,0.00,100
2005-01-23T08:00,-19.3,0.00,0.00,2.30,0.00,6.8,6.8,344,276,9.0,0.00,100
2005-01-23T09:00,-18.9,0.00,0.00,2.27,0.00,8.6,8.6,2,280,9.0,0.00,100
2005-01-23T10:00,-18.2,0.07,0.00,2.27,0.10,7.6,7.6,358,270,8.6,0.00,100
2005-01-23T11:00,-17.4,0.21,0.00,2.27,0.30,6.8,6.8,348,264,7.6,0.00,100
2005-01-23T12:00,-17.5,0.14,0.00,2.27,0.20,7.2,7.2,344,280,9.0,0.00,100
2005-01-23T13:00,-16.9,0.14,0.00,2.27,0.20,7.2,7.2,340,276,7.6,0.00,100
2005-01-23T14:00,-15.7,0.21,0.00,2.28,0.30,7.2,7.2,324,282,11.5,0.00,100
2005-01-23T15:00,-16.4,0.21,0.00,2.28,0.30,7.2,7.2,350,328,11.2,0.00,100
2005-01-23T16:00,-16.2,0.14,0.00,2.28,0.20,8.3,8.3,346,338,8.3,0.00,100
2005-01-23T17:00,-15.5,0.14,0.00,2.28,0.20,9.0,9.0,338,344,15.8,0.00,100
2005-01-23T18:00,-16.2,0.00,0.00,2.28,0.00,11.5,11.5,350,0,19.8,0.00,100
2005-01-23T19:00,-17.2,0.00,0.00,2.28,0.00,12.6,12.6,340,354,21.6,0.00,0
2005-01-23T20:00,-19.3,0.00,0.00,2.28,0.00,13.3,13.3,340,356,24.5,0.00,0
2005-01-23T21:00,-20.4,0.00,0.00,2.28,0.00,12.6,12.6,346,360,24.8,0.00,4
2005-01-23T22:00,-21.7,0.00,0.00,2.28,0.00,11.2,11.2,342,350,22.0,0.00,0
2005-01-23T23:00,-22.6,0.00,0.00,2.28,0.00,10.4,10.4,330,336,20.2,0.00,0
2005-01-24T00:00,-22.6,0.00,0.00,2.28,0.00,11.2,11.2,336,334,18.4,0.00,17
2005-01-24T01:00,-23.4,0.00,0.00,2.28,0.00,8.3,8.3,336,328,18.7,0.00,100
2005-01-24T02:00,-23.3,0.00,0.00,2.28,0.00,7.9,7.9,336,318,10.8,0.00,100
2005-01-24T03:00,-21.8,0.00,0.00,2.28,0.00,11.2,11.2,340,328,11.9,0.00,100
2005-01-24T04:00,-21.1,0.00,0.00,2.28,0.00,10.1,10.1,332,326,11.9,0.00,100
2005-01-24T05:00,-21.0,0.00,0.00,2.28,0.00,6.8,6.8,322,318,10.8,0.00,100
2005-01-24T06:00,-21.0,0.00,0.00,2.28,0.00,9.7,9.7,350,342,10.8,0.00,100
2005-01-24T07:00,-21.5,0.00,0.00,2.29,0.00,9.7,9.7,352,340,13.3,0.00,100
2005-01-24T08:00,-20.6,0.14,0.00,2.29,0.20,9.0,9.0,340,340,17.3,0.00,100
2005-01-24T09:00,-19.6,0.21,0.00,2.30,0.30,8.6,8.6,338,338,17.3,0.00,100
2005-01-24T10:00,-18.9,0.21,0.00,2.31,0.30,8.6,8.6,344,346,15.8,0.00,91
2005-01-24T11:00,-18.0,0.28,0.00,2.31,0.40,13.7,13.7,330,334,30.2,0.00,100
2005-01-24T12:00,-17.6,0.14,0.00,2.31,0.20,10.8,10.8,322,326,25.9,0.00,90
2005-01-24T13:00,-17.3,0.14,0.00,2.32,0.20,11.5,11.5,332,340,22.7,0.00,90
2005-01-24T14:00,-17.1,0.14,0.00,2.32,0.20,13.0,13.0,348,352,27.7,692.28,91
2005-01-24T15:00,-17.4,0.14,0.00,2.32,0.20,16.2,16.2,352,356,33.5,0.00,100
2005-01-24T16:00,-17.9,0.21,0.00,2.32,0.30,16.2,16.2,344,348,34.6,0.00,100
2005-01-24T17:00,-18.2,0.21,0.00,2.32,0.30,15.8,15.8,346,352,34.2,0.00,100
2005-01-24T18:00,-18.4,0.21,0.00,2.33,0.30,15.5,15.5,358,0,32.0,0.00,100
2005-01-24T19:00,-19.0,0.14,0.00,2.33,0.20,19.1,19.1,348,354,39.2,0.00,100
2005-01-24T20:00,-19.9,0.07,0.00,2.33,0.10,14.8,14.8,352,358,39.2,0.00,100
2005-01-24T21:00,-19.9,0.07,0.00,2.33,0.10,14.8,14.8,354,0,30.6,0.00,97
2005-01-24T22:00,-20.0,0.07,0.00,2.33,0.10,16.6,16.6,352,358,34.2,0.00,90
2005-01-24T23:00,-20.1,0.07,0.00,2.33,0.10,15.8,15.8,358,2,35.3,0.00,90
2005-01-25T00:00,-19.7,0.14,0.00,2.33,0.20,12.6,12.6,346,352,32.8,0.00,100
2005-01-25T01:00,-19.7,0.14,0.00,2.34,0.20,13.3,13.3,342,350,26.6,0.00,100
2005-01-25T02:00,-19.8,0.14,0.00,2.34,0.20,11.2,11.2,346,354,27.4,0.00,100
2005-01-25T03:00,-19.8,0.14,0.00,2.34,0.20,10.8,10.8,344,352,21.6,0.00,100
2005-01-25T04:00,-19.6,0.21,0.00,2.34,0.30,14.0,14.0,338,346,28.1,0.00,100
2005-01-25T05:00,-19.5,0.21,0.00,2.35,0.30,15.5,15.5,348,352,32.0,0.00,100
2005-01-25T06:00,-19.4,0.35,0.00,2.35,0.50,13.3,13.3,354,0,28.8,0.00,100
2005-01-25T07:00,-19.6,0.28,0.00,2.35,0.40,14.4,14.4,2,4,30.2,0.00,100
2005-01-25T08:00,-19.6,0.21,0.00,2.36,0.30,16.2,16.2,8,14,33.5,0.00,100
2005-01-25T09:00,-20.3,0.07,0.00,2.34,0.10,16.9,16.9,4,10,35.3,0.00,98
2005-01-25T10:00,-20.7,0.07,0.00,2.34,0.10,17.3,17.3,8,14,36.7,0.00,100
2005-01-25T11:00,-20.6,0.07,0.00,2.34,0.10,17.3,17.3,12,18,36.0,0.00,94
2005-01-25T12:00,-20.0,0.21,0.00,2.34,0.30,16.9,16.9,14,18,39.6,0.00,100
2005-01-25T13:00,-19.7,0.21,0.00,2.34,0.30,14.8,14.8,26,30,34.6,0.00,100
2005-01-25T14:00,-19.3,0.07,0.00,2.34,0.10,15.8,15.8,28,32,34.2,0.00,100
2005-01-25T15:00,-19.1,0.14,0.00,2.35,0.20,16.6,16.6,32,34,36.7,0.00,100
2005-01-25T16:00,-19.3,0.07,0.00,2.35,0.10,16.9,16.9,24,28,34.9,0.00,100
2005-01-25T17:00,-19.7,0.07,0.00,2.35,0.10,16.9,16.9,16,20,34.9,0.00,100
2005-01-25T18:00,-20.7,0.07,0.00,2.35,0.10,18.0,18.0,18,22,37.8,0.00,92
2005-01-25T19:00,-21.1,0.07,0.00,2.35,0.10,15.1,15.1,16,24,37.4,0.00,94
2005-01-25T20:00,-21.3,0.07,0.00,2.35,0.10,15.5,15.5,10,18,31.7,0.00,94
2005-01-25T21:00,-21.0,0.07,0.00,2.35,0.10,16.6,16.6,20,28,36.7,0.00,90
2005-01-25T22:00,-21.2,0.07,0.00,2.35,0.10,16.2,16.2,18,28,34.6,0.00,90
2005-01-25T23:00,-21.4,0.07,0.00,2.35,0.10,15.8,15.8,20,28,36.0,0.00,100
2005-01-26T00:00,-21.3,0.07,0.00,2.35,0.10,14.0,14.0,16,22,32.8,0.00,100
2005-01-26T01:00,-21.4,0.07,0.00,2.35,0.10,14.8,14.8,12,18,30.6,0.00,100
2005-01-26T02:00,-21.4,0.07,0.00,2.35,0.10,15.1,15.1,20,28,32.8,0.00,100
2005-01-26T03:00,-21.4,0.07,0.00,2.36,0.10,15.5,15.5,22,28,34.2,0.00,100
2005-01-26T04:00,-21.9,0.00,0.00,2.36,0.00,14.8,14.8,16,26,32.8,0.00,100
2005-01-26T05:00,-22.3,0.00,0.00,2.36,0.00,15.5,15.5,20,28,33.5,0.00,100
2005-01-26T06:00,-22.7,0.00,0.00,2.36,0.00,14.4,14.4,14,24,32.0,0.00,97
2005-01-26T07:00,-22.9,0.00,0.00,2.36,0.00,13.3,13.3,10,22,29.2,0.00,100
2005-01-26T08:00,-23.0,0.00,0.00,2.36,0.00,13.7,13.7,20,32,29.5,0.00,100
2005-01-26T09:00,-23.8,0.00,0.00,2.34,0.00,15.8,15.8,24,34,33.1,0.00,100
2005-01-26T10:00,-24.5,0.00,0.00,2.34,0.00,14.0,14.0,20,32,32.4,0.00,100
2005-01-26T11:00,-23.2,0.00,0.00,2.34,0.00,13.7,13.7,24,36,29.2,0.00,100
2005-01-26T12:00,-21.3,0.00,0.00,2.34,0.00,15.8,15.8,30,40,33.5,3600.00,85
2005-01-26T13:00,-20.3,0.00,0.00,2.34,0.00,15.8,15.8,18,30,33.1,3600.00,93
2005-01-26T14:00,-20.2,0.00,0.00,2.34,0.00,14.0,14.0,2,14,31.3,3600.00,100
2005-01-26T15:00,-20.6,0.00,0.00,2.34,0.00,14.4,14.4,2,14,27.7,162.24,97
2005-01-26T16:00,-20.6,0.00,0.00,2.34,0.00,16.6,16.6,352,2,31.0,0.00,100
2005-01-26T17:00,-20.9,0.00,0.00,2.34,0.00,17.3,17.3,348,358,35.6,0.00,100
