latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.02674,9.231934,1987.61,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2018-12-20T00:00,-6.1,0.14,0.00,2.17,0.20,7.6,7.6,218,220,17.6,0.00,100
2018-12-20T01:00,-6.3,0.21,0.00,2.17,0.30,4.3,4.3,236,256,14.4,0.00,100
2018-12-20T02:00,-6.5,0.07,0.00,2.17,0.10,5.0,5.0,222,256,8.3,0.00,100
2018-12-20T03:00,-6.4,0.00,0.00,2.17,0.00,4.7,4.7,180,210,10.8,0.00,94
2018-12-20T04:00,-7.9,0.00,0.00,2.17,0.00,3.6,3.6,212,262,7.2,0.00,77
2018-12-20T05:00,-9.4,0.00,0.00,2.17,0.00,4.3,4.3,202,284,6.5,0.00,70
2018-12-20T06:00,-9.5,0.00,0.00,2.17,0.00,5.4,5.4,186,248,9.7,0.00,51
2018-12-20T07:00,-10.7,0.00,0.00,2.17,0.00,5.0,5.0,184,232,7.6,0.00,100
2018-12-20T08:00,-10.5,0.00,0.00,2.17,0.00,6.1,6.1,198,240,7.9,0.00,90
2018-12-20T09:00,-9.1,0.28,0.00,2.14,0.40,7.9,7.9,198,248,10.8,0.00,92
2018-12-20T10:00,-8.3,0.28,0.00,2.14,0.40,7.6,7.6,198,238,14.4,0.00,94
2018-12-20T11:00,-8.1,0.00,0.00,2.14,0.00,4.7,4.7,186,222,12.6,0.00,100
2018-12-20T12:00,-7.7,0.00,0.00,2.14,0.00,5.0,5.0,196,222,6.8,0.00,100
2018-12-20T13:00,-6.5,0.00,0.00,2.14,0.00,4.3,4.3,196,214,6.5,3485.08,18
2018-12-20T14:00,-5.7,0.00,0.00,2.14,0.00,4.3,4.3,216,220,8.3,3600.00,83
2018-12-20T15:00,-5.8,0.00,0.00,2.14,0.00,6.5,6.5,208,220,12.2,0.00,100
2018-12-20T16:00,-5.6,0.07,0.00,2.14,0.10,5.4,5.4,220,228,11.9,0.00,100
2018-12-20T17:00,-6.3,0.07,0.00,2.15,0.10,6.1,6.1,202,226,10.1,0.00,100
2018-12-20T18:00,-6.5,0.07,0.00,2.15,0.10,8.3,8.3,200,210,16.2,0.00,100
2018-12-20T19:00,-6.8,0.00,0.00,2.15,0.00,7.2,7.2,210,222,15.8,0.00,88
2018-12-20T20:00,-7.4,0.07,0.00,2.15,0.10,6.8,6.8,212,244,13.3,0.00,100
2018-12-20T21:00,-6.7,0.07,0.00,2.15,0.10,9.0,9.0,210,232,16.9,0.00,100
2018-12-20T22:00,-7.5,0.00,0.00,2.15,0.00,8.6,8.6,214,258,15.8,0.00,88
2018-12-20T23:00,-9.0,0.00,0.00,2.15,0.00,6.8,6.8,224,264,14.0,0.00,92
2018-12-21T00:00,-8.1,0.00,0.00,2.15,0.00,9.0,9.0,204,238,13.3,0.00,92
2018-12-21T01:00,-9.8,0.00,0.00,2.15,0.00,6.5,6.5,218,258,13.3,0.00,64
2018-12-21T02:00,-11.1,0.00,0.00,2.15,0.00,7.6,7.6,200,254,8.6,0.00,100
2018-12-21T03:00,-10.0,0.00,0.00,2.15,0.00,8.6,8.6,200,218,12.2,0.00,74
2018-12-21T04:00,-10.5,0.00,0.00,2.15,0.00,7.2,7.2,190,250,11.5,0.00,68
2018-12-21T05:00,-10.7,0.00,0.00,2.15,0.00,7.9,7.9,202,256,9.4,0.00,88
2018-12-21T06:00,-10.1,0.00,0.00,2.15,0.00,8.6,8.6,204,264,13.3,0.00,87
2018-12-21T07:00,-9.8,0.00,0.00,2.15,0.00,7.2,7.2,194,200,10.1,0.00,78
2018-12-21T08:00,-8.3,0.00,0.00,2.15,0.00,14.8,14.8,204,206,27.4,0.00,89
