latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.71732,10.089035,2137.68,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2006-12-23T00:00,-12.9,0.00,0.00,0.16,0.00,4.0,4.0,268,88,4.7,0.00,0
2006-12-23T01:00,-12.7,0.00,0.00,0.16,0.00,3.6,3.6,260,90,4.0,0.00,0
2006-12-23T02:00,-12.4,0.00,0.00,0.16,0.00,4.0,4.0,246,68,4.3,0.00,0
2006-12-23T03:00,-12.6,0.00,0.00,0.16,0.00,4.7,4.7,256,50,4.7,0.00,0
2006-12-23T04:00,-12.3,0.00,0.00,0.16,0.00,4.0,4.0,264,82,4.7,0.00,0
2006-12-23T05:00,-12.0,0.00,0.00,0.16,0.00,4.3,4.3,252,74,4.3,0.00,0
2006-12-23T06:00,-12.6,0.00,0.00,0.16,0.00,4.7,4.7,268,38,5.0,0.00,0
2006-12-23T07:00,-12.2,0.00,0.00,0.16,0.00,3.6,3.6,270,64,4.3,0.00,0
2006-12-23T08:00,-11.9,0.00,0.00,0.16,0.00,4.7,4.7,248,124,4.7,0.00,0
2006-12-23T09:00,-12.3,0.00,0.00,0.18,0.00,4.3,4.3,262,120,4.7,0.00,0
2006-12-23T10:00,-11.7,0.00,0.00,0.18,0.00,3.6,3.6,264,106,4.7,794.13,0
2006-12-23T11:00,-9.5,0.00,0.00,0.18,0.00,4.0,4.0,250,120,4.0,3600.00,0
2006-12-23T12:00,-6.4,0.00,0.00,0.18,0.00,3.2,3.2,274,94,4.3,3600.00,0
2006-12-23T13:00,-3.2,0.00,0.00,0.18,0.00,2.5,2.5,266,102,3.6,3600.00,0
2006-12-23T14:00,-0.8,0.00,0.00,0.18,0.00,1.1,1.1,92,110,6.8,3600.00,0
2006-12-23T15:00,-0.3,0.00,0.00,0.18,0.00,4.3,4.3,96,104,13.0,3600.00,0
2006-12-23T16:00,-0.7,0.00,0.00,0.18,0.00,3.2,3.2,78,92,12.6,3600.00,0
2006-12-23T17:00,-2.6,0.00,0.00,0.18,0.00,1.4,1.4,132,118,9.4,3494.81,0
2006-12-23T18:00,-5.5,0.00,0.00,0.18,0.00,0.7,0.7,138,124,5.8,0.00,0
2006-12-23T19:00,-7.2,0.00,0.00,0.18,0.00,1.4,1.4,302,94,1.4,0.00,0
2006-12-23T20:00,-8.3,0.00,0.00,0.18,0.00,2.9,2.9,266,90,2.9,0.00,0
2006-12-23T21:00,-9.5,0.00,0.00,0.18,0.00,2.5,2.5,276,76,3.6,0.00,0
2006-12-23T22:00,-10.0,0.00,0.00,0.18,0.00,4.0,4.0,272,80,4.3,0.00,0
2006-12-23T23:00,-10.2,0.00,0.00,0.18,0.00,4.3,4.3,258,102,4.3,0.00,0
2006-12-24T00:00,-11.1,0.00,0.00,0.18,0.00,4.3,4.3,270,64,5.4,0.00,0
2006-12-24T01:00,-11.2,0.00,0.00,0.18,0.00,4.7,4.7,258,54,4.7,0.00,0
2006-12-24T02:00,-11.2,0.00,0.00,0.18,0.00,4.7,4.7,244,152,4.7,0.00,0
2006-12-24T03:00,-12.5,0.00,0.00,0.18,0.00,4.3,4.3,254,154,4.7,0.00,0
2006-12-24T04:00,-12.3,0.00,0.00,0.18,0.00,4.0,4.0,250,182,4.7,0.00,0
2006-12-24T05:00,-12.1,0.00,0.00,0.18,0.00,4.3,4.3,240,188,4.3,0.00,0
2006-12-24T06:00,-12.5,0.00,0.00,0.18,0.00,3.2,3.2,250,148,5.4,0.00,0
2006-12-24T07:00,-12.4,0.00,0.00,0.18,0.00,3.6,3.6,246,160,4.3,0.00,0
2006-12-24T08:00,-12.2,0.00,0.00,0.18,0.00,4.3,4.3,236,184,4.7,0.00,0
2006-12-24T09:00,-12.5,0.00,0.00,0.20,0.00,3.6,3.6,246,170,4.7,0.00,0
2006-12-24T10:00,-12.0,0.00,0.00,0.20,0.00,4.3,4.3,248,220,4.7,784.54,0
2006-12-24T11:00,-9.8,0.00,0.00,0.20,0.00,4.7,4.7,232,184,4.7,3600.00,0
2006-12-24T12:00,-7.1,0.00,0.00,0.20,0.00,4.0,4.0,234,202,7.2,3600.00,0
2006-12-24T13:00,-3.8,0.00,0.00,0.20,0.00,3.2,3.2,250,214,4.3,3600.00,0
2006-12-24T14:00,-1.7,0.00,0.00,0.20,0.00,3.2,3.2,250,214,3.6,3600.00,0
2006-12-24T15:00,-1.1,0.00,0.00,0.20,0.00,2.5,2.5,260,270,7.2,3600.00,0
2006-12-24T16:00,-1.5,0.00,0.00,0.20,0.00,3.6,3.6,274,308,3.6,3600.00,0
2006-12-24T17:00,-3.5,0.00,0.00,0.20,0.00,4.0,4.0,250,204,4.0,3531.90,0
2006-12-24T18:00,-6.3,0.00,0.00,0.20,0.00,4.3,4.3,258,358,4.3,0.00,0
2006-12-24T19:00,-7.7,0.00,0.00,0.20,0.00,4.3,4.3,264,338,4.3,0.00,1
2006-12-24T20:00,-8.5,0.00,0.00,0.20,0.00,4.3,4.3,252,232,4.3,0.00,0
2006-12-24T21:00,-9.4,0.00,0.00,0.20,0.00,4.0,4.0,254,194,4.7,0.00,0
2006-12-24T22:00,-9.6,0.00,0.00,0.20,0.00,4.0,4.0,268,312,4.3,0.00,1
2006-12-24T23:00,-9.8,0.00,0.00,0.20,0.00,4.3,4.3,254,264,4.3,0.00,4
