latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.944157,7.1484985,2124.46,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2013-12-15T00:00,-9.3,0.00,0.00,0.38,0.00,12.2,12.2,350,346,28.8,0.00,0
2013-12-15T01:00,-9.5,0.00,0.00,0.38,0.00,11.2,11.2,340,340,28.8,0.00,1
2013-12-15T02:00,-9.6,0.00,0.00,0.38,0.00,11.2,11.2,342,338,30.2,0.00,9
2013-12-15T03:00,-9.4,0.00,0.00,0.38,0.00,11.9,11.9,346,338,28.4,0.00,14
2013-12-15T04:00,-9.5,0.00,0.00,0.38,0.00,10.4,10.4,346,338,25.2,0.00,5
2013-12-15T05:00,-9.5,0.00,0.00,0.38,0.00,10.4,10.4,348,340,24.8,0.00,4
2013-12-15T06:00,-8.6,0.00,0.00,0.38,0.00,12.6,12.6,340,338,27.4,0.00,3
2013-12-15T07:00,-8.5,0.00,0.00,0.38,0.00,16.2,16.2,344,342,32.8,0.00,5
2013-12-15T08:00,-8.3,0.00,0.00,0.38,0.00,16.2,16.2,342,342,33.1,0.00,2
2013-12-15T09:00,-8.2,0.00,0.00,0.38,0.00,8.3,8.3,344,344,30.6,0.00,0
2013-12-15T10:00,-8.1,0.00,0.00,0.38,0.00,7.2,7.2,308,340,17.6,518.08,3
2013-12-15T11:00,-6.1,0.00,0.00,0.38,0.00,6.1,6.1,316,338,15.8,3600.00,6
2013-12-15T12:00,-2.4,0.00,0.00,0.38,0.00,2.5,2.5,348,340,15.8,3600.00,8
2013-12-15T13:00,0.2,0.00,0.00,0.38,0.00,6.5,6.5,342,340,13.3,3600.00,2
2013-12-15T14:00,2.2,0.00,0.00,0.38,0.00,10.1,10.1,352,344,21.2,3600.00,2
2013-12-15T15:00,2.3,0.00,0.00,0.38,0.00,7.2,7.2,334,332,24.1,3600.00,1
2013-12-15T16:00,1.7,0.00,0.00,0.38,0.00,9.7,9.7,350,338,20.5,3600.00,0
2013-12-15T17:00,-0.2,0.00,0.00,0.38,0.00,9.7,9.7,350,338,21.6,3600.00,0
2013-12-15T18:00,-3.1,0.00,0.00,0.38,0.00,3.6,3.6,8,346,25.9,57.16,0
2013-12-15T19:00,-4.5,0.00,0.00,0.38,0.00,5.4,5.4,14,348,12.2,0.00,0
2013-12-15T20:00,-5.4,0.00,0.00,0.38,0.00,6.1,6.1,8,356,14.0,0.00,0
2013-12-15T21:00,-6.3,0.00,0.00,0.38,0.00,1.8,1.8,108,354,16.9,0.00,0
2013-12-15T22:00,-6.8,0.00,0.00,0.38,0.00,1.4,1.4,72,360,5.4,0.00,0
2013-12-15T23:00,-7.0,0.00,0.00,0.38,0.00,2.9,2.9,24,4,8.6,0.00,0
2013-12-16T00:00,-7.5,0.00,0.00,0.38,0.00,4.0,4.0,160,22,15.1,0.00,0
2013-12-16T01:00,-7.8,0.00,0.00,0.38,0.00,6.5,6.5,166,16,7.6,0.00,0
2013-12-16T02:00,-7.8,0.00,0.00,0.38,0.00,5.4,5.4,166,14,7.9,0.00,0
2013-12-16T03:00,-7.9,0.00,0.00,0.38,0.00,6.5,6.5,164,34,11.9,0.00,0
2013-12-16T04:00,-8.1,0.00,0.00,0.38,0.00,9.7,9.7,166,64,9.7,0.00,0
2013-12-16T05:00,-7.9,0.00,0.00,0.38,0.00,9.0,9.0,174,22,10.1,0.00,0
2013-12-16T06:00,-6.9,0.00,0.00,0.38,0.00,8.6,8.6,176,72,9.7,0.00,0
2013-12-16T07:00,-7.3,0.00,0.00,0.38,0.00,10.8,10.8,174,122,10.8,0.00,0
