latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.044315,7.360138,3201.86,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2013-01-30T00:00,-8.7,0.14,0.00,3.32,0.20,15.1,15.1,274,282,32.0,0.00,100
2013-01-30T01:00,-8.5,0.00,0.00,3.32,0.00,14.4,14.4,276,284,29.9,0.00,45
2013-01-30T02:00,-11.5,0.00,0.00,3.32,0.00,13.7,13.7,276,286,29.9,0.00,9
2013-01-30T03:00,-12.9,0.00,0.00,3.32,0.00,13.0,13.0,280,288,31.0,0.00,16
2013-01-30T04:00,-14.0,0.00,0.00,3.32,0.00,12.6,12.6,274,284,27.0,0.00,13
2013-01-30T05:00,-14.6,0.00,0.00,3.32,0.00,13.0,13.0,282,290,27.7,0.00,11
2013-01-30T06:00,-14.0,0.00,0.00,3.32,0.00,12.6,12.6,264,278,27.4,0.00,7
2013-01-30T07:00,-14.6,0.00,0.00,3.32,0.00,13.7,13.7,274,282,28.1,0.00,4
2013-01-30T08:00,-15.3,0.00,0.00,3.32,0.00,13.0,13.0,280,290,28.1,0.00,4
2013-01-30T09:00,-15.5,0.00,0.00,3.31,0.00,7.6,7.6,240,274,22.7,0.00,14
2013-01-30T10:00,-15.2,0.00,0.00,3.31,0.00,9.0,9.0,236,276,20.5,1928.86,20
2013-01-30T11:00,-14.2,0.00,0.00,3.31,0.00,10.8,10.8,248,272,22.3,3600.00,15
2013-01-30T12:00,-13.1,0.00,0.00,3.31,0.00,10.1,10.1,226,264,21.6,3600.00,5
2013-01-30T13:00,-11.7,0.00,0.00,3.31,0.00,11.5,11.5,240,270,22.3,3600.00,6
2013-01-30T14:00,-10.9,0.00,0.00,3.31,0.00,13.3,13.3,244,270,26.6,3600.00,3
2013-01-30T15:00,-10.4,0.00,0.00,3.31,0.00,16.2,16.2,192,244,25.9,3600.00,36
2013-01-30T16:00,-10.4,0.00,0.00,3.31,0.00,12.6,12.6,222,266,26.3,3600.00,26
2013-01-30T17:00,-11.8,0.00,0.00,3.31,0.00,12.2,12.2,210,264,22.7,3600.00,27
2013-01-30T18:00,-12.2,0.00,0.00,3.31,0.00,13.0,13.0,204,264,22.7,0.00,42
2013-01-30T19:00,-12.2,0.00,0.00,3.31,0.00,16.6,16.6,238,258,30.6,0.00,100
2013-01-30T20:00,-9.3,0.49,0.00,3.32,0.70,19.1,19.1,258,264,37.1,0.00,100
2013-01-30T21:00,-8.7,0.70,0.00,3.32,1.00,17.6,17.6,262,270,35.3,0.00,100
2013-01-30T22:00,-8.4,1.75,0.00,3.35,2.50,19.1,19.1,278,284,38.9,0.00,100
2013-01-30T23:00,-8.1,2.66,0.10,3.39,3.90,28.8,28.8,280,284,59.0,0.00,100
2013-01-31T00:00,-8.6,1.40,0.00,3.41,2.00,24.8,24.8,284,286,52.6,0.00,100
2013-01-31T01:00,-8.9,1.19,0.00,3.42,1.70,24.8,24.8,290,294,52.9,0.00,100
2013-01-31T02:00,-9.3,1.68,0.00,3.45,2.40,28.8,28.8,302,302,56.9,0.00,100
2013-01-31T03:00,-10.3,1.12,0.00,3.46,1.60,18.0,18.0,308,304,52.2,0.00,90
2013-01-31T04:00,-11.4,0.63,0.00,3.47,0.90,13.0,13.0,304,302,36.0,0.00,90
2013-01-31T05:00,-12.0,0.21,0.00,3.47,0.30,4.0,4.0,258,268,28.4,0.00,90
2013-01-31T06:00,-12.2,0.07,0.00,3.47,0.10,1.8,1.8,12,356,19.1,0.00,32
2013-01-31T07:00,-15.2,0.00,0.00,3.47,0.00,4.7,4.7,348,330,23.8,0.00,0
2013-01-31T08:00,-16.4,0.00,0.00,3.47,0.00,2.2,2.2,336,326,21.2,0.00,0
2013-01-31T09:00,-17.1,0.00,0.00,3.40,0.00,3.6,3.6,286,284,17.6,0.00,5
2013-01-31T10:00,-17.4,0.00,0.00,3.40,0.00,6.1,6.1,290,282,20.2,2005.35,20
2013-01-31T11:00,-16.6,0.00,0.00,3.40,0.00,7.9,7.9,246,258,18.7,3600.00,13
2013-01-31T12:00,-15.0,0.00,0.00,3.40,0.00,11.9,11.9,198,216,25.9,3600.00,30
2013-01-31T13:00,-13.6,0.00,0.00,3.40,0.00,13.0,13.0,224,246,27.4,3600.00,39
2013-01-31T14:00,-12.5,0.00,0.00,3.40,0.00,15.5,15.5,254,260,31.0,3600.00,48
2013-01-31T15:00,-12.6,0.00,0.00,3.40,0.00,15.5,15.5,246,256,31.3,3600.00,18
2013-01-31T16:00,-13.7,0.00,0.00,3.40,0.00,12.2,12.2,260,268,31.0,3600.00,69
2013-01-31T17:00,-14.7,0.00,0.00,3.40,0.00,10.8,10.8,260,272,23.8,3600.00,69
2013-01-31T18:00,-15.7,0.00,0.00,3.40,0.00,9.7,9.7,212,260,22.0,0.00,60
2013-01-31T19:00,-16.3,0.00,0.00,3.40,0.00,15.1,15.1,252,258,31.3,0.00,39
2013-01-31T20:00,-17.6,0.00,0.00,3.40,0.00,10.4,10.4,254,264,30.6,0.00,47
2013-01-31T21:00,-16.6,0.00,0.00,3.40,0.00,6.8,6.8,244,262,22.0,0.00,66
2013-01-31T22:00,-16.7,0.00,0.00,3.40,0.00,12.2,12.2,248,258,27.4,0.00,100
2013-01-31T23:00,-14.8,0.07,0.00,3.40,0.10,13.0,13.0,246,262,27.4,0.00,100
2013-02-01T00:00,-13.5,0.07,0.00,3.40,0.10,10.4,10.4,238,262,26.6,0.00,100
2013-02-01T01:00,-12.8,0.07,0.00,3.40,0.10,13.0,13.0,244,262,28.1,0.00,100
2013-02-01T02:00,-12.4,0.14,0.00,3.41,0.20,14.8,14.8,250,266,31.7,0.00,100
2013-02-01T03:00,-12.7,0.21,0.00,3.41,0.30,10.4,10.4,244,266,31.3,0.00,100
2013-02-01T04:00,-12.8,0.35,0.00,3.41,0.50,10.8,10.8,248,268,24.1,0.00,100
2013-02-01T05:00,-12.5,0.35,0.00,3.42,0.50,12.2,12.2,248,266,26.6,0.00,100
