latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.927128,9.301865,2307.55,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2012-12-09T00:00,-18.4,0.00,0.00,1.68,0.00,10.8,10.8,324,320,25.9,0.00,3
2012-12-09T01:00,-19.2,0.00,0.00,1.68,0.00,12.2,12.2,322,320,27.4,0.00,15
2012-12-09T02:00,-19.8,0.00,0.00,1.68,0.00,12.2,12.2,324,322,26.6,0.00,5
2012-12-09T03:00,-19.1,0.00,0.00,1.68,0.00,12.2,12.2,320,322,31.0,0.00,22
2012-12-09T04:00,-19.5,0.00,0.00,1.68,0.00,11.2,11.2,326,328,27.0,0.00,0
2012-12-09T05:00,-19.8,0.00,0.00,1.68,0.00,12.6,12.6,332,332,26.3,0.00,0
2012-12-09T06:00,-19.6,0.00,0.00,1.68,0.00,11.9,11.9,322,324,30.6,0.00,0
2012-12-09T07:00,-19.8,0.00,0.00,1.68,0.00,11.5,11.5,330,328,26.6,0.00,0
2012-12-09T08:00,-20.0,0.00,0.00,1.68,0.00,13.0,13.0,324,322,27.4,0.00,0
2012-12-09T09:00,-18.6,0.00,0.00,1.53,0.00,7.2,7.2,324,320,22.0,0.00,4
2012-12-09T10:00,-18.1,0.00,0.00,1.53,0.00,11.5,11.5,324,318,24.5,1557.94,7
2012-12-09T11:00,-16.4,0.00,0.00,1.53,0.00,11.2,11.2,318,312,24.8,3600.00,3
2012-12-09T12:00,-14.1,0.00,0.00,1.53,0.00,8.6,8.6,290,290,23.8,3600.00,17
2012-12-09T13:00,-11.7,0.00,0.00,1.53,0.00,11.9,11.9,290,288,25.9,3600.00,80
2012-12-09T14:00,-9.6,0.00,0.00,1.53,0.00,15.1,15.1,294,290,33.1,3600.00,89
2012-12-09T15:00,-9.8,0.00,0.00,1.53,0.00,11.9,11.9,290,286,33.1,3600.00,100
2012-12-09T16:00,-9.7,0.07,0.00,1.53,0.10,13.0,13.0,290,286,28.8,0.00,100
2012-12-09T17:00,-9.9,0.07,0.00,1.53,0.10,16.6,16.6,278,280,34.9,0.00,100
2012-12-09T18:00,-11.0,0.07,0.00,1.53,0.10,15.1,15.1,278,280,32.4,0.00,100
2012-12-09T19:00,-11.1,0.21,0.00,1.53,0.30,14.8,14.8,282,282,33.1,0.00,100
2012-12-09T20:00,-10.3,0.21,0.00,1.54,0.30,18.7,18.7,270,276,38.9,0.00,100
2012-12-09T21:00,-9.3,0.28,0.00,1.54,0.40,24.5,24.5,274,278,50.8,0.00,100
2012-12-09T22:00,-9.1,0.42,0.00,1.55,0.60,25.6,25.6,280,282,52.9,0.00,100
2012-12-09T23:00,-8.9,0.56,0.00,1.55,0.80,27.0,27.0,280,280,56.5,0.00,100
