latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.671875,9.871231,3097.65,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2002-04-14T00:00,-11.6,0.00,0.00,6.53,0.00,7.9,7.9,146,170,14.0,0.00,82
2002-04-14T01:00,-11.9,0.00,0.00,6.53,0.00,5.4,5.4,162,198,13.7,0.00,80
2002-04-14T02:00,-12.2,0.00,0.00,6.53,0.00,2.5,2.5,194,228,8.6,0.00,87
2002-04-14T03:00,-11.2,0.00,0.00,6.53,0.00,2.9,2.9,150,216,3.6,0.00,91
2002-04-14T04:00,-11.3,0.00,0.00,6.53,0.00,2.9,2.9,166,228,3.2,0.00,100
2002-04-14T05:00,-11.2,0.00,0.00,6.53,0.00,2.5,2.5,234,258,2.9,0.00,100
2002-04-14T06:00,-10.1,0.00,0.00,6.53,0.00,1.8,1.8,162,218,2.5,0.00,100
2002-04-14T07:00,-9.8,0.07,0.00,6.53,0.10,1.4,1.4,186,238,1.8,0.00,100
2002-04-14T08:00,-9.8,0.14,0.00,6.53,0.20,1.4,1.4,262,296,1.4,0.00,100
2002-04-14T09:00,-10.3,0.14,0.00,6.52,0.20,7.2,7.2,346,354,14.8,0.00,100
2002-04-14T10:00,-10.5,0.21,0.00,6.53,0.30,8.3,8.3,350,358,15.8,0.00,100
2002-04-14T11:00,-10.0,0.21,0.00,6.53,0.30,12.2,12.2,344,352,22.7,0.00,100
2002-04-14T12:00,-9.6,0.28,0.00,6.54,0.40,13.0,13.0,342,348,24.5,0.00,100
2002-04-14T13:00,-9.1,0.28,0.10,6.54,0.50,14.8,14.8,336,344,27.4,0.00,100
2002-04-14T14:00,-8.9,0.21,0.00,6.54,0.30,15.8,15.8,336,342,29.5,0.00,100
2002-04-14T15:00,-9.1,0.56,0.00,6.55,0.80,13.3,13.3,340,346,29.5,0.00,100
2002-04-14T16:00,-9.1,0.49,0.00,6.56,0.70,13.0,13.0,340,346,25.2,0.00,100
2002-04-14T17:00,-9.1,0.49,0.00,6.56,0.70,12.6,12.6,340,346,25.2,0.00,100
2002-04-14T18:00,-9.3,0.49,0.00,6.57,0.70,13.0,13.0,338,346,27.4,0.00,100
2002-04-14T19:00,-9.6,0.49,0.00,6.58,0.70,11.2,11.2,338,346,24.5,0.00,100
2002-04-14T20:00,-10.0,0.49,0.00,6.59,0.70,10.4,10.4,342,352,20.9,0.00,100
2002-04-14T21:00,-10.3,0.63,0.00,6.59,0.90,13.3,13.3,342,350,25.6,0.00,100
2002-04-14T22:00,-10.9,0.91,0.00,6.61,1.30,15.1,15.1,340,346,28.8,0.00,100
2002-04-14T23:00,-11.9,1.12,0.00,6.62,1.60,14.4,14.4,338,346,28.4,0.00,100
2002-04-15T00:00,-12.6,1.19,0.00,6.64,1.70,14.4,14.4,332,340,27.0,0.00,100
2002-04-15T01:00,-13.2,1.19,0.00,6.65,1.70,13.7,13.7,334,340,28.4,0.00,100
2002-04-15T02:00,-13.5,0.98,0.00,6.67,1.40,12.6,12.6,330,340,25.9,0.00,100
2002-04-15T03:00,-13.4,1.19,0.00,6.68,1.70,13.0,13.0,334,344,24.5,0.00,100
2002-04-15T04:00,-13.8,1.05,0.00,6.70,1.50,13.7,13.7,340,350,26.3,0.00,100
2002-04-15T05:00,-14.2,0.77,0.00,6.71,1.10,13.3,13.3,344,354,25.9,0.00,100
2002-04-15T06:00,-13.8,0.98,0.00,6.72,1.40,13.0,13.0,342,352,25.9,0.00,100
2002-04-15T07:00,-14.0,0.77,0.00,6.73,1.10,13.7,13.7,344,354,27.0,0.00,100
2002-04-15T08:00,-14.3,0.56,0.00,6.74,0.80,11.9,11.9,344,354,26.3,0.00,100
2002-04-15T09:00,-14.4,0.49,0.00,6.74,0.70,9.0,9.0,344,358,20.5,0.00,100
2002-04-15T10:00,-14.2,0.49,0.00,6.75,0.70,10.8,10.8,340,352,20.5,0.00,100
2002-04-15T11:00,-13.8,0.42,0.00,6.75,0.60,12.6,12.6,340,350,23.8,0.00,94
2002-04-15T12:00,-13.4,0.28,0.00,6.75,0.40,9.4,9.4,340,352,20.5,0.00,98
2002-04-15T13:00,-12.7,0.21,0.00,6.75,0.30,9.0,9.0,342,354,17.6,0.00,91
2002-04-15T14:00,-11.9,0.14,0.00,6.76,0.20,9.4,9.4,340,350,18.0,43.01,90
2002-04-15T15:00,-12.0,0.07,0.00,6.76,0.10,7.9,7.9,342,348,15.8,1756.51,100
2002-04-15T16:00,-11.5,0.07,0.00,6.76,0.10,8.3,8.3,336,342,15.5,1659.49,100
2002-04-15T17:00,-11.2,0.07,0.00,6.76,0.10,9.7,9.7,334,340,17.6,0.00,100
2002-04-15T18:00,-11.8,0.14,0.00,6.76,0.20,10.4,10.4,334,340,19.8,0.00,100
2002-04-15T19:00,-12.3,0.21,0.00,6.77,0.30,10.4,10.4,336,344,19.1,0.00,94
2002-04-15T20:00,-13.0,0.14,0.00,6.77,0.20,9.7,9.7,342,350,19.1,0.00,96
2002-04-15T21:00,-13.6,0.14,0.00,6.77,0.20,7.2,7.2,8,14,19.1,0.00,100
2002-04-15T22:00,-14.4,0.07,0.00,6.77,0.10,2.9,2.9,4,16,13.7,0.00,100
2002-04-15T23:00,-15.0,0.00,0.00,6.77,0.00,0.7,0.7,62,8,5.8,0.00,98
2002-04-16T00:00,-15.2,0.00,0.00,6.77,0.00,2.2,2.2,34,10,4.0,0.00,100
2002-04-16T01:00,-15.5,0.07,0.00,6.77,0.10,2.5,2.5,32,12,5.0,0.00,100
2002-04-16T02:00,-14.9,0.07,0.00,6.77,0.10,1.8,1.8,56,18,5.0,0.00,100
2002-04-16T03:00,-14.5,0.21,0.00,6.77,0.30,2.9,2.9,40,30,7.2,0.00,100
2002-04-16T04:00,-14.5,0.14,0.00,6.77,0.20,1.1,1.1,88,34,6.5,0.00,100
2002-04-16T05:00,-14.7,0.14,0.00,6.77,0.20,0.4,0.4,188,8,3.2,0.00,100
2002-04-16T06:00,-14.9,0.21,0.00,6.78,0.30,2.5,2.5,358,4,6.1,0.00,100
2002-04-16T07:00,-15.0,0.21,0.00,6.78,0.30,0.4,0.4,124,8,6.1,0.00,100
2002-04-16T08:00,-14.6,0.07,0.00,6.79,0.10,2.5,2.5,150,26,2.9,0.00,100
2002-04-16T09:00,-14.4,0.00,0.00,6.75,0.00,3.6,3.6,154,90,3.6,0.00,100
2002-04-16T10:00,-13.4,0.00,0.00,6.75,0.00,2.2,2.2,226,312,3.6,0.00,100
2002-04-16T11:00,-12.7,0.00,0.00,6.75,0.00,5.4,5.4,328,344,9.4,0.00,100
2002-04-16T12:00,-12.2,0.00,0.00,6.75,0.00,6.8,6.8,332,340,12.6,144.79,100
2002-04-16T13:00,-11.2,0.00,0.00,6.75,0.00,7.6,7.6,322,326,14.0,720.54,100
2002-04-16T14:00,-10.2,0.00,0.00,6.75,0.00,9.7,9.7,320,322,17.6,3600.00,100
2002-04-16T15:00,-10.0,0.14,0.00,6.75,0.20,13.3,13.3,332,336,24.8,0.00,100
2002-04-16T16:00,-10.1,0.07,0.00,6.75,0.10,12.2,12.2,340,344,25.2,0.00,100
2002-04-16T17:00,-10.1,0.00,0.00,6.75,0.00,11.2,11.2,342,348,23.4,0.00,100
2002-04-16T18:00,-10.6,0.00,0.00,6.75,0.00,11.5,11.5,344,350,22.0,0.00,100
2002-04-16T19:00,-11.2,0.07,0.00,6.75,0.10,10.1,10.1,348,354,22.0,0.00,100
2002-04-16T20:00,-11.7,0.07,0.00,6.75,0.10,8.6,8.6,350,358,19.1,0.00,100
2002-04-16T21:00,-11.6,0.07,0.00,6.75,0.10,7.6,7.6,354,2,14.8,0.00,100
2002-04-16T22:00,-12.1,0.00,0.00,6.75,0.00,6.1,6.1,2,10,15.1,0.00,100
2002-04-16T23:00,-13.3,0.00,0.00,6.75,0.00,5.4,5.4,0,8,12.2,0.00,87
2002-04-17T00:00,-14.2,0.00,0.00,6.75,0.00,4.3,4.3,350,4,9.4,0.00,100
2002-04-17T01:00,-13.3,0.07,0.00,6.76,0.10,5.0,5.0,348,360,10.4,0.00,100
2002-04-17T02:00,-12.8,0.14,0.00,6.76,0.20,5.0,5.0,338,352,9.4,0.00,100
2002-04-17T03:00,-12.5,0.07,0.00,6.76,0.10,6.5,6.5,344,356,11.9,0.00,100
2002-04-17T04:00,-12.9,0.07,0.00,6.76,0.10,7.2,7.2,358,360,14.0,0.00,100
2002-04-17T05:00,-13.4,0.07,0.00,6.76,0.10,6.5,6.5,354,354,14.4,0.00,100
2002-04-17T06:00,-13.1,0.07,0.00,6.77,0.10,6.5,6.5,354,356,13.3,0.00,100
2002-04-17T07:00,-13.3,0.07,0.00,6.77,0.10,5.4,5.4,2,360,12.6,0.00,100
2002-04-17T08:00,-13.5,0.00,0.00,6.77,0.00,5.0,5.0,358,356,11.2,0.00,100
2002-04-17T09:00,-13.2,0.00,0.00,6.76,0.00,3.6,3.6,0,6,9.7,0.00,100
2002-04-17T10:00,-12.9,0.00,0.00,6.76,0.00,3.6,3.6,338,358,7.9,3600.00,64
2002-04-17T11:00,-12.1,0.00,0.00,6.76,0.00,7.6,7.6,336,348,12.6,3600.00,90
2002-04-17T12:00,-11.2,0.00,0.00,6.76,0.00,7.9,7.9,336,344,14.4,3600.00,100
2002-04-17T13:00,-10.1,0.00,0.00,6.76,0.00,9.4,9.4,336,342,16.9,3600.00,88
2002-04-17T14:00,-9.4,0.00,0.00,6.76,0.00,8.3,8.3,344,348,17.3,3600.00,43
2002-04-17T15:00,-8.9,0.00,0.00,6.75,0.00,8.6,8.6,348,352,15.8,3600.00,36
2002-04-17T16:00,-8.5,0.00,0.00,6.75,0.00,10.4,10.4,346,350,19.1,3600.00,100
2002-04-17T17:00,-8.5,0.00,0.00,6.76,0.00,10.1,10.1,352,358,19.4,0.00,100
2002-04-17T18:00,-9.2,0.00,0.00,6.75,0.00,10.1,10.1,4,8,19.8,0.00,100
2002-04-17T19:00,-9.8,0.00,0.00,6.75,0.00,9.0,9.0,4,10,19.1,1207.14,94
2002-04-17T20:00,-11.5,0.00,0.00,6.75,0.00,6.5,6.5,4,14,16.6,0.00,94
2002-04-17T21:00,-12.0,0.00,0.00,6.75,0.00,5.4,5.4,6,12,12.2,0.00,88
2002-04-17T22:00,-13.4,0.00,0.00,6.76,0.00,4.0,4.0,38,28,10.8,0.00,40
2002-04-17T23:00,-14.8,0.00,0.00,6.76,0.00,2.5,2.5,74,44,8.6,0.00,7
2002-04-18T00:00,-15.0,0.00,0.00,6.76,0.00,2.5,2.5,56,20,4.0,0.00,12
2002-04-18T01:00,-15.9,0.00,0.00,6.76,0.00,3.2,3.2,60,22,5.4,0.00,21
2002-04-18T02:00,-16.6,0.00,0.00,6.76,0.00,3.2,3.2,92,36,4.7,0.00,27
2002-04-18T03:00,-16.1,0.00,0.00,6.76,0.00,1.4,1.4,102,346,4.0,0.00,34
2002-04-18T04:00,-16.6,0.00,0.00,6.76,0.00,2.2,2.2,60,358,3.6,0.00,31
2002-04-18T05:00,-17.0,0.00,0.00,6.76,0.00,2.5,2.5,48,2,4.0,0.00,32
2002-04-18T06:00,-16.7,0.00,0.00,6.76,0.00,5.0,5.0,352,344,9.7,0.00,83
2002-04-18T07:00,-16.5,0.00,0.00,6.76,0.00,2.5,2.5,52,8,9.7,0.00,100
2002-04-18T08:00,-15.8,0.00,0.00,6.76,0.00,3.6,3.6,104,34,4.0,0.00,100
2002-04-18T09:00,-14.7,0.00,0.00,6.75,0.00,3.2,3.2,122,30,5.0,3600.00,69
2002-04-18T10:00,-13.1,0.00,0.00,6.75,0.00,2.9,2.9,178,316,4.7,3600.00,83
2002-04-18T11:00,-10.7,0.00,0.00,6.75,0.00,2.9,2.9,260,318,3.6,3600.00,86
2002-04-18T12:00,-8.9,0.00,0.00,6.75,0.00,4.0,4.0,324,336,4.7,3600.00,90
2002-04-18T13:00,-8.0,0.00,0.00,6.75,0.00,5.8,5.8,342,348,10.4,3600.00,90
2002-04-18T14:00,-7.2,0.00,0.00,6.75,0.00,6.5,6.5,346,350,11.9,3600.00,90
2002-04-18T15:00,-6.7,0.00,0.00,6.75,0.00,6.8,6.8,358,2,13.0,3600.00,46
2002-04-18T16:00,-6.6,0.00,0.00,6.75,0.00,7.9,7.9,2,8,14.8,3600.00,62
2002-04-18T17:00,-6.7,0.00,0.00,6.75,0.00,9.0,9.0,360,6,16.6,3600.00,96
2002-04-18T18:00,-7.3,0.00,0.00,6.75,0.00,11.2,11.2,356,2,20.5,881.23,100
2002-04-18T19:00,-8.5,0.00,0.00,6.75,0.00,11.5,11.5,352,360,22.3,0.00,100
2002-04-18T20:00,-9.6,0.07,0.00,6.75,0.10,10.1,10.1,348,358,21.2,0.00,100
2002-04-18T21:00,-8.4,0.14,0.00,6.75,0.20,9.4,9.4,356,6,20.2,0.00,100
2002-04-18T22:00,-8.8,0.07,0.00,6.75,0.10,6.1,6.1,6,16,18.0,0.00,100
2002-04-18T23:00,-9.2,0.00,0.00,6.75,0.00,4.3,4.3,28,26,12.6,0.00,98
2002-04-19T00:00,-10.6,0.00,0.00,6.75,0.00,4.3,4.3,24,28,10.1,0.00,72
2002-04-19T01:00,-12.3,0.00,0.00,6.75,0.00,3.2,3.2,36,30,9.7,0.00,26
2002-04-19T02:00,-14.0,0.00,0.00,6.75,0.00,2.5,2.5,68,48,6.8,0.00,11
2002-04-19T03:00,-14.6,0.00,0.00,6.75,0.00,2.9,2.9,62,36,4.0,0.00,31
2002-04-19T04:00,-15.5,0.00,0.00,6.75,0.00,4.0,4.0,82,50,6.1,0.00,24
2002-04-19T05:00,-16.0,0.00,0.00,6.75,0.00,4.0,4.0,74,42,6.1,0.00,18
2002-04-19T06:00,-15.7,0.00,0.00,6.75,0.00,2.9,2.9,58,20,5.0,0.00,64
2002-04-19T07:00,-15.6,0.00,0.00,6.75,0.00,4.3,4.3,100,72,5.4,0.00,100
2002-04-19T08:00,-15.2,0.00,0.00,6.75,0.00,4.3,4.3,110,98,6.5,0.00,100
2002-04-19T09:00,-14.0,0.00,0.00,6.75,0.00,6.1,6.1,126,114,8.3,2921.47,100
2002-04-19T10:00,-11.9,0.00,0.00,6.75,0.00,5.0,5.0,144,128,6.5,2024.41,100
2002-04-19T11:00,-9.0,0.00,0.00,6.75,0.00,2.9,2.9,188,162,5.0,2160.34,100
2002-04-19T12:00,-7.7,0.07,0.00,6.75,0.10,3.2,3.2,324,346,4.7,968.77,100
2002-04-19T13:00,-7.0,0.00,0.00,6.75,0.00,6.8,6.8,346,358,12.2,2116.43,100
2002-04-19T14:00,-6.9,0.00,0.00,6.75,0.00,8.6,8.6,352,0,16.6,3600.00,64
2002-04-19T15:00,-6.9,0.00,0.00,6.75,0.00,12.2,12.2,356,4,24.1,3600.00,100
