latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.729603,9.2968445,2148.22,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2021-01-28T00:00,-8.3,0.07,0.00,2.32,0.10,14.4,14.4,172,192,31.0,0.00,100
2021-01-28T01:00,-8.1,0.07,0.00,2.32,0.10,15.5,15.5,170,190,29.2,0.00,100
2021-01-28T02:00,-7.9,0.07,0.00,2.32,0.10,14.8,14.8,168,192,28.8,0.00,100
2021-01-28T03:00,-7.8,0.14,0.00,2.32,0.20,15.1,15.1,162,182,29.2,0.00,100
2021-01-28T04:00,-7.5,0.14,0.00,2.32,0.20,15.5,15.5,166,190,28.8,0.00,100
2021-01-28T05:00,-7.3,0.07,0.00,2.32,0.10,16.2,16.2,166,188,29.5,0.00,100
2021-01-28T06:00,-6.8,0.21,0.00,2.32,0.30,14.8,14.8,166,190,28.1,0.00,100
2021-01-28T07:00,-6.6,0.35,0.00,2.33,0.50,16.9,16.9,166,192,31.7,0.00,100
2021-01-28T08:00,-6.0,0.21,0.00,2.33,0.30,18.4,18.4,168,194,35.6,0.00,100
2021-01-28T09:00,-5.7,0.35,0.00,2.33,0.50,16.9,16.9,164,192,36.4,0.00,100
2021-01-28T10:00,-5.0,0.35,0.00,2.34,0.50,15.8,15.8,176,212,32.4,0.00,100
2021-01-28T11:00,-4.0,0.98,0.00,2.35,1.40,16.9,16.9,188,218,34.6,0.00,100
2021-01-28T12:00,-3.7,1.82,0.00,2.37,2.60,15.8,15.8,186,218,32.0,0.00,100
2021-01-28T13:00,-3.1,1.75,0.00,2.40,2.50,17.3,17.3,204,230,38.2,0.00,100
2021-01-28T14:00,-3.0,0.42,0.90,2.40,1.50,16.6,16.6,214,240,40.0,0.00,100
2021-01-28T15:00,-2.8,0.00,0.80,2.40,0.80,18.4,18.4,200,226,38.5,0.00,100
2021-01-28T16:00,-0.2,0.00,0.10,2.40,0.10,16.2,16.2,246,266,40.0,0.00,100
2021-01-28T17:00,1.0,0.00,0.30,2.40,0.30,22.3,22.3,274,282,55.1,0.00,47
2021-01-28T18:00,-0.4,0.00,0.00,2.40,0.00,17.3,17.3,258,270,55.1,0.00,70
2021-01-28T19:00,0.0,0.00,0.00,2.40,0.00,21.2,21.2,264,276,51.5,0.00,56
2021-01-28T20:00,-0.0,0.00,0.00,2.40,0.00,25.2,25.2,276,282,61.6,0.00,30
2021-01-28T21:00,-0.5,0.00,0.00,2.40,0.00,22.7,22.7,284,290,51.5,0.00,34
2021-01-28T22:00,-1.3,0.00,0.10,2.40,0.10,18.0,18.0,278,288,49.7,0.00,29
2021-01-28T23:00,-2.4,0.00,0.00,2.40,0.00,16.2,16.2,266,282,40.7,0.00,24
2021-01-29T00:00,-4.1,0.00,0.00,2.40,0.00,13.3,13.3,218,252,38.9,0.00,35
2021-01-29T01:00,-4.8,0.00,0.00,2.40,0.00,11.5,11.5,212,250,29.9,0.00,80
2021-01-29T02:00,-4.9,0.00,0.00,2.40,0.00,10.4,10.4,158,218,25.2,0.00,100
2021-01-29T03:00,-4.1,0.14,0.00,2.41,0.20,15.1,15.1,156,192,20.5,0.00,100
2021-01-29T04:00,-2.9,0.00,0.00,2.41,0.00,12.2,12.2,190,226,25.2,0.00,100
2021-01-29T05:00,-3.0,0.00,0.00,2.41,0.00,9.4,9.4,190,232,24.8,0.00,100
2021-01-29T06:00,-3.5,0.00,0.40,2.41,0.40,9.4,9.4,192,234,18.7,0.00,100
2021-01-29T07:00,-3.2,0.00,0.80,2.41,0.80,13.0,13.0,160,210,23.4,0.00,100
2021-01-29T08:00,-2.5,0.00,0.30,2.41,0.30,9.7,9.7,254,278,28.1,0.00,100
2021-01-29T09:00,-2.9,0.00,0.00,2.41,0.00,10.4,10.4,252,262,33.1,0.00,78
2021-01-29T10:00,-3.3,0.00,0.00,2.41,0.00,7.9,7.9,230,256,27.0,0.00,100
2021-01-29T11:00,-1.6,0.00,0.10,2.41,0.10,16.6,16.6,270,268,41.8,0.00,100
2021-01-29T12:00,-2.1,0.21,0.60,2.41,0.90,13.0,13.0,296,290,43.9,0.00,100
2021-01-29T13:00,-1.3,0.07,0.10,2.41,0.20,17.6,17.6,290,284,44.6,0.00,100
2021-01-29T14:00,-0.8,0.00,0.00,2.41,0.00,15.1,15.1,290,286,42.8,0.00,100
2021-01-29T15:00,-1.3,0.14,0.10,2.41,0.30,14.0,14.0,276,276,38.5,0.00,100
2021-01-29T16:00,-1.8,0.07,0.00,2.41,0.10,14.4,14.4,274,276,38.2,0.00,82
2021-01-29T17:00,-2.4,0.00,0.00,2.41,0.00,19.4,19.4,278,280,48.6,1441.46,18
2021-01-29T18:00,-3.8,0.00,0.00,2.41,0.00,14.8,14.8,266,276,45.7,2408.82,23
2021-01-29T19:00,-5.3,0.00,0.00,2.41,0.00,13.3,13.3,246,262,37.1,0.00,100
2021-01-29T20:00,-5.3,0.07,0.00,2.41,0.10,12.6,12.6,250,270,28.8,0.00,100
2021-01-29T21:00,-6.3,0.35,0.00,2.41,0.50,13.0,13.0,184,220,23.0,0.00,100
2021-01-29T22:00,-4.9,0.63,0.00,2.42,0.90,13.7,13.7,262,284,32.8,0.00,100
2021-01-29T23:00,-3.5,0.28,0.00,2.43,0.40,20.5,20.5,290,296,47.5,0.00,100
2021-01-30T00:00,-3.6,0.14,0.00,2.43,0.20,18.0,18.0,294,300,47.5,0.00,100
2021-01-30T01:00,-3.9,0.07,0.00,2.43,0.10,16.6,16.6,300,304,43.2,0.00,44
2021-01-30T02:00,-4.9,0.00,0.00,2.43,0.00,13.7,13.7,292,300,41.4,0.00,57
2021-01-30T03:00,-4.8,0.00,0.00,2.43,0.00,11.2,11.2,294,302,35.6,0.00,37
2021-01-30T04:00,-6.3,0.00,0.00,2.43,0.00,9.4,9.4,286,302,30.6,0.00,28
2021-01-30T05:00,-7.7,0.00,0.00,2.43,0.00,9.0,9.0,178,236,28.1,0.00,57
2021-01-30T06:00,-7.3,0.00,0.00,2.43,0.00,13.3,13.3,164,178,23.8,0.00,100
2021-01-30T07:00,-7.1,0.00,0.00,2.43,0.00,13.7,13.7,166,190,20.2,0.00,100
2021-01-30T08:00,-6.9,0.00,0.00,2.43,0.00,14.8,14.8,172,200,22.7,0.00,55
2021-01-30T09:00,-7.5,0.00,0.00,2.43,0.00,13.3,13.3,164,196,26.6,0.00,33
2021-01-30T10:00,-7.2,0.00,0.00,2.43,0.00,15.1,15.1,162,188,26.6,0.00,67
2021-01-30T11:00,-5.2,0.00,0.00,2.43,0.00,11.2,11.2,164,206,27.0,0.00,72
2021-01-30T12:00,-3.4,0.00,0.00,2.43,0.00,7.2,7.2,166,198,25.2,0.00,76
2021-01-30T13:00,-1.6,0.00,0.00,2.43,0.00,4.7,4.7,178,196,18.0,1456.59,100
2021-01-30T14:00,-1.2,0.00,0.00,2.43,0.00,3.2,3.2,202,208,14.8,0.00,100
2021-01-30T15:00,-1.6,0.00,0.00,2.43,0.00,4.0,4.0,206,210,14.0,0.00,100
2021-01-30T16:00,-2.3,0.00,0.10,2.43,0.10,4.3,4.3,186,202,14.0,0.00,100
2021-01-30T17:00,-3.1,0.00,0.10,2.43,0.10,4.7,4.7,178,196,13.7,0.00,100
2021-01-30T18:00,-3.5,0.00,0.10,2.43,0.10,7.6,7.6,192,200,16.6,0.00,100
2021-01-30T19:00,-4.0,0.07,0.20,2.43,0.30,6.5,6.5,182,200,17.6,0.00,100
2021-01-30T20:00,-4.3,0.28,0.00,2.43,0.40,6.8,6.8,166,194,13.7,0.00,100
2021-01-30T21:00,-4.4,0.28,0.00,2.44,0.40,4.7,4.7,180,218,13.0,0.00,100
2021-01-30T22:00,-4.6,0.42,0.00,2.44,0.60,4.0,4.0,192,234,8.3,0.00,100
2021-01-30T23:00,-4.8,0.49,0.00,2.45,0.70,4.0,4.0,172,34,6.8,0.00,100
2021-01-31T00:00,-4.7,0.63,0.00,2.46,0.90,2.2,2.2,156,34,6.1,0.00,100
2021-01-31T01:00,-4.6,0.28,0.00,2.46,0.40,3.6,3.6,74,32,9.4,0.00,100
2021-01-31T02:00,-4.7,0.21,0.00,2.46,0.30,3.2,3.2,96,58,9.4,0.00,100
2021-01-31T03:00,-4.9,0.21,0.00,2.46,0.30,3.2,3.2,96,72,9.0,0.00,100
2021-01-31T04:00,-5.0,0.21,0.00,2.46,0.30,2.9,2.9,120,82,6.1,0.00,100
2021-01-31T05:00,-5.2,0.14,0.00,2.47,0.20,3.2,3.2,138,84,3.6,0.00,100
2021-01-31T06:00,-5.6,0.21,0.00,2.47,0.30,2.5,2.5,154,72,7.2,0.00,100
2021-01-31T07:00,-5.8,0.14,0.00,2.47,0.20,3.6,3.6,148,54,3.6,0.00,100
2021-01-31T08:00,-5.8,0.21,0.00,2.47,0.30,4.0,4.0,144,66,4.0,0.00,100
2021-01-31T09:00,-5.8,0.21,0.00,2.47,0.30,3.6,3.6,152,68,4.7,0.00,100
2021-01-31T10:00,-5.7,0.14,0.00,2.48,0.20,4.7,4.7,150,78,4.7,0.00,100
2021-01-31T11:00,-5.5,0.07,0.00,2.48,0.10,3.6,3.6,148,70,4.7,0.00,100
2021-01-31T12:00,-4.8,0.07,0.00,2.48,0.10,1.4,1.4,126,108,7.2,0.00,100
2021-01-31T13:00,-4.2,0.00,0.00,2.48,0.00,2.5,2.5,68,96,7.2,0.00,100
