latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.193886,7.7147827,2941.22,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2017-12-09T00:00,-18.4,0.49,0.00,2.31,0.70,20.9,20.9,288,294,52.2,0.00,100
2017-12-09T01:00,-18.1,0.56,0.00,2.32,0.80,20.9,20.9,306,310,41.8,0.00,100
2017-12-09T02:00,-18.4,0.63,0.00,2.32,0.90,24.8,24.8,306,308,48.6,0.00,100
2017-12-09T03:00,-18.4,0.56,0.00,2.33,0.80,20.2,20.2,302,306,46.4,0.00,100
2017-12-09T04:00,-18.6,0.49,0.00,2.34,0.70,25.9,25.9,300,302,48.6,0.00,100
2017-12-09T05:00,-19.2,0.28,0.00,2.34,0.40,28.4,28.4,302,304,53.3,0.00,97
2017-12-09T06:00,-19.9,0.28,0.00,2.35,0.40,24.8,24.8,288,290,55.4,0.00,100
2017-12-09T07:00,-20.8,0.35,0.00,2.35,0.50,24.1,24.1,286,290,45.4,0.00,100
2017-12-09T08:00,-20.1,0.42,0.00,2.36,0.60,25.9,25.9,300,302,48.6,0.00,100
2017-12-09T09:00,-20.6,0.35,0.00,2.34,0.50,24.1,24.1,306,308,46.1,0.00,100
2017-12-09T10:00,-21.5,0.21,0.00,2.35,0.30,20.5,20.5,296,302,45.4,0.00,90
2017-12-09T11:00,-23.4,0.28,0.00,2.35,0.40,16.2,16.2,274,294,36.4,0.00,100
2017-12-09T12:00,-23.2,0.77,0.00,2.36,1.10,16.2,16.2,250,282,28.1,0.00,100
2017-12-09T13:00,-22.8,0.63,0.00,2.37,0.90,19.8,19.8,242,264,36.4,0.00,100
2017-12-09T14:00,-22.5,0.77,0.00,2.38,1.10,20.5,20.5,234,250,38.2,0.00,100
2017-12-09T15:00,-22.5,0.98,0.00,2.39,1.40,20.9,20.9,230,250,38.5,0.00,100
