latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.539776,8.071762,3450.13,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2019-04-12T00:00,-11.1,0.00,0.00,21.55,0.00,7.2,7.2,30,48,20.2,0.00,100
2019-04-12T01:00,-12.1,0.00,0.00,21.55,0.00,5.0,5.0,22,46,17.6,0.00,100
2019-04-12T02:00,-12.9,0.00,0.00,21.55,0.00,2.5,2.5,42,54,11.5,0.00,90
2019-04-12T03:00,-13.0,0.00,0.00,21.55,0.00,3.2,3.2,30,54,9.7,0.00,53
2019-04-12T04:00,-14.0,0.00,0.00,21.55,0.00,2.9,2.9,30,50,9.0,0.00,49
2019-04-12T05:00,-14.8,0.00,0.00,21.55,0.00,2.5,2.5,44,52,7.9,0.00,38
2019-04-12T06:00,-15.1,0.00,0.00,21.55,0.00,3.2,3.2,12,40,9.0,0.00,31
2019-04-12T07:00,-16.0,0.00,0.00,21.55,0.00,1.4,1.4,360,46,7.2,0.00,34
2019-04-12T08:00,-16.5,0.00,0.00,21.55,0.00,1.1,1.1,164,74,2.2,2023.46,31
2019-04-12T09:00,-15.1,0.00,0.00,21.54,0.00,1.1,1.1,334,48,2.9,3600.00,32
2019-04-12T10:00,-14.0,0.00,0.00,21.54,0.00,1.4,1.4,200,70,1.4,3600.00,41
2019-04-12T11:00,-12.5,0.00,0.00,21.54,0.00,1.4,1.4,250,66,1.8,3600.00,78
2019-04-12T12:00,-10.7,0.00,0.00,21.54,0.00,1.8,1.8,268,192,2.5,3600.00,90
2019-04-12T13:00,-9.8,0.00,0.00,21.54,0.00,3.6,3.6,286,244,3.6,3375.13,100
2019-04-12T14:00,-9.6,0.00,0.00,21.54,0.00,6.1,6.1,304,288,9.4,1667.01,100
2019-04-12T15:00,-9.1,0.07,0.00,21.54,0.10,8.3,8.3,304,282,14.8,2011.78,100
2019-04-12T16:00,-9.0,0.21,0.00,21.55,0.30,7.9,7.9,302,282,15.1,0.00,100
2019-04-12T17:00,-9.3,0.21,0.00,21.55,0.30,10.8,10.8,316,308,18.0,0.00,100
2019-04-12T18:00,-9.7,0.14,0.00,21.55,0.20,8.3,8.3,322,310,16.6,0.00,100
