latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.72474,9.656982,2327.87,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2016-03-20T00:00,-9.8,0.00,0.00,2.52,0.00,6.5,6.5,28,64,6.8,0.00,7
2016-03-20T01:00,-10.4,0.00,0.00,2.52,0.00,6.8,6.8,24,66,7.2,0.00,8
2016-03-20T02:00,-10.8,0.00,0.00,2.52,0.00,6.8,6.8,26,150,7.6,0.00,9
2016-03-20T03:00,-10.6,0.00,0.00,2.52,0.00,8.3,8.3,22,92,10.4,0.00,3
2016-03-20T04:00,-11.0,0.00,0.00,2.52,0.00,7.6,7.6,24,138,8.6,0.00,2
2016-03-20T05:00,-11.3,0.00,0.00,2.52,0.00,7.2,7.2,26,160,8.3,0.00,2
2016-03-20T06:00,-11.3,0.00,0.00,2.52,0.00,8.3,8.3,28,106,8.3,0.00,10
2016-03-20T07:00,-11.5,0.00,0.00,2.52,0.00,8.3,8.3,30,104,8.6,0.00,21
2016-03-20T08:00,-11.6,0.00,0.00,2.52,0.00,7.2,7.2,30,154,8.6,0.00,37
2016-03-20T09:00,-10.4,0.00,0.00,2.52,0.00,6.5,6.5,32,150,10.1,3600.00,5
2016-03-20T10:00,-7.6,0.00,0.00,2.52,0.00,5.4,5.4,36,134,6.5,3600.00,10
2016-03-20T11:00,-3.2,0.00,0.00,2.52,0.00,2.2,2.2,148,154,6.1,3600.00,8
2016-03-20T12:00,-0.3,0.00,0.00,2.52,0.00,3.6,3.6,226,232,10.1,3600.00,9
2016-03-20T13:00,1.1,0.00,0.00,2.52,0.00,7.9,7.9,228,234,18.7,3600.00,0
2016-03-20T14:00,1.4,0.00,0.00,2.52,0.00,11.9,11.9,220,222,25.2,3600.00,0
2016-03-20T15:00,1.4,0.00,0.00,2.52,0.00,9.4,9.4,220,224,22.3,3600.00,30
2016-03-20T16:00,1.4,0.00,0.00,2.52,0.00,7.9,7.9,230,236,20.5,3600.00,90
2016-03-20T17:00,1.1,0.00,0.00,2.52,0.00,8.3,8.3,236,238,18.4,3600.00,90
2016-03-20T18:00,-0.3,0.00,0.00,2.52,0.00,7.6,7.6,248,244,15.8,1194.22,90
2016-03-20T19:00,-2.7,0.00,0.00,2.52,0.00,6.1,6.1,262,252,15.8,0.00,76
2016-03-20T20:00,-5.3,0.00,0.00,2.52,0.00,3.6,3.6,252,244,13.0,0.00,57
2016-03-20T21:00,-6.7,0.00,0.00,2.52,0.00,3.6,3.6,10,312,5.0,0.00,89
2016-03-20T22:00,-7.1,0.00,0.00,2.52,0.00,5.4,5.4,22,330,5.4,0.00,100
2016-03-20T23:00,-6.4,0.07,0.00,2.52,0.10,5.0,5.0,34,80,5.8,0.00,100
2016-03-21T00:00,-5.4,0.07,0.00,2.52,0.10,5.4,5.4,36,72,5.8,0.00,100
2016-03-21T01:00,-6.4,0.00,0.00,2.52,0.00,4.7,4.7,26,72,6.5,0.00,91
2016-03-21T02:00,-7.1,0.00,0.00,2.52,0.00,4.7,4.7,38,102,6.1,0.00,100
2016-03-21T03:00,-6.3,0.21,0.00,2.52,0.30,5.0,5.0,24,74,7.6,0.00,100
2016-03-21T04:00,-6.1,0.07,0.00,2.52,0.10,4.7,4.7,30,74,5.4,0.00,100
2016-03-21T05:00,-7.1,0.00,0.00,2.52,0.00,4.3,4.3,36,102,5.0,0.00,60
2016-03-21T06:00,-7.9,0.00,0.00,2.52,0.00,6.1,6.1,32,74,6.1,0.00,50
2016-03-21T07:00,-9.1,0.00,0.00,2.52,0.00,6.5,6.5,26,72,6.8,0.00,61
2016-03-21T08:00,-9.9,0.00,0.00,2.52,0.00,6.1,6.1,32,90,7.2,0.00,70
2016-03-21T09:00,-9.0,0.00,0.00,2.52,0.00,5.8,5.8,32,88,6.5,3600.00,20
2016-03-21T10:00,-6.4,0.00,0.00,2.52,0.00,3.6,3.6,28,72,5.8,3600.00,18
2016-03-21T11:00,-3.1,0.00,0.00,2.52,0.00,1.4,1.4,48,56,7.6,3600.00,15
2016-03-21T12:00,-1.7,0.00,0.00,2.52,0.00,0.7,0.7,344,20,9.7,3600.00,31
2016-03-21T13:00,-0.3,0.00,0.00,2.52,0.00,4.7,4.7,228,242,15.5,3600.00,28
2016-03-21T14:00,0.5,0.00,0.00,2.52,0.00,5.0,5.0,276,294,17.3,3600.00,11
2016-03-21T15:00,0.3,0.00,0.00,2.51,0.00,6.5,6.5,348,358,18.4,3600.00,4
2016-03-21T16:00,-0.1,0.00,0.00,2.51,0.00,8.3,8.3,356,4,19.8,3600.00,2
